model,split,metric,region,label,n,layer,mean,median,q25,q75
llava_1_5_7b,train,raw_attention,generated_text,0,2778,16,0.3423317534067246,0.3516911417245865,0.31792716681957245,0.37835318595170975
llava_1_5_7b,train,raw_attention,generated_text,0,2778,17,0.3304395667344997,0.3357557952404022,0.30759695917367935,0.3634938821196556
llava_1_5_7b,train,raw_attention,generated_text,0,2778,18,0.19560156876584708,0.19697120040655136,0.16963467001914978,0.21953733265399933
llava_1_5_7b,train,raw_attention,generated_text,0,2778,19,0.19327498617856256,0.1924208402633667,0.1758386753499508,0.20970554277300835
llava_1_5_7b,train,raw_attention,generated_text,0,2778,20,0.2186999550133493,0.22467856854200363,0.1994442082941532,0.24359462037682533
llava_1_5_7b,train,raw_attention,generated_text,0,2778,21,0.15656487746305006,0.15571896731853485,0.13434062525629997,0.17705737799406052
llava_1_5_7b,train,raw_attention,generated_text,0,2778,22,0.08662818881023951,0.08552055060863495,0.07011965289711952,0.10103678330779076
llava_1_5_7b,train,raw_attention,generated_text,0,2778,23,0.16022278101614604,0.16841982305049896,0.1441102772951126,0.18455645442008972
llava_1_5_7b,train,raw_attention,generated_text,0,2778,24,0.11806525704447553,0.12012201175093651,0.09668343514204025,0.14053423702716827
llava_1_5_7b,train,raw_attention,generated_text,0,2778,25,0.09057173854822281,0.08590124174952507,0.06879150681197643,0.10443157143890858
llava_1_5_7b,train,raw_attention,generated_text,0,2778,26,0.05066876290828698,0.050741227343678474,0.03730634227395058,0.06355953775346279
llava_1_5_7b,train,raw_attention,generated_text,0,2778,27,0.15800069092154032,0.16275187581777573,0.13342271745204926,0.1849910207092762
llava_1_5_7b,train,raw_attention,generated_text,0,2778,28,0.07929180129488181,0.07797567918896675,0.06190719548612833,0.09533655643463135
llava_1_5_7b,train,raw_attention,generated_text,0,2778,29,0.09753133568985159,0.09710615128278732,0.07996580563485622,0.11410875618457794
llava_1_5_7b,train,raw_attention,generated_text,0,2778,30,0.1419041245743965,0.14821244776248932,0.11610579676926136,0.1708594486117363
llava_1_5_7b,train,raw_attention,generated_text,0,2778,31,0.1698075439499341,0.1764364242553711,0.1356678642332554,0.20894094556570053
llava_1_5_7b,train,raw_attention,generated_text,0,2778,32,0.3591841422450508,0.37248416244983673,0.2907242998480797,0.43111296743154526
llava_1_5_7b,train,raw_attention,generated_text,1,9539,1,0.2122350945125237,0.1762884110212326,0.09224546700716019,0.32511843740940094
llava_1_5_7b,train,raw_attention,generated_text,1,9539,2,0.44210554515494405,0.43668103218078613,0.32034410536289215,0.574367344379425
llava_1_5_7b,train,raw_attention,generated_text,1,9539,3,0.13530636183345002,0.13105590641498566,0.11649665236473083,0.14880504459142685
llava_1_5_7b,train,raw_attention,generated_text,1,9539,4,0.08833009095333141,0.08712189644575119,0.07253297418355942,0.1042969822883606
llava_1_5_7b,train,raw_attention,generated_text,1,9539,5,0.11036959741647694,0.10887044668197632,0.08129348233342171,0.13307851552963257
llava_1_5_7b,train,raw_attention,generated_text,1,9539,6,0.14209047626906665,0.14647391438484192,0.10995163768529892,0.171077661216259
llava_1_5_7b,train,raw_attention,generated_text,1,9539,7,0.11930547283818067,0.12417598813772202,0.0643356628715992,0.16096880286931992
llava_1_5_7b,train,raw_attention,generated_text,1,9539,8,0.13202867294063309,0.13295334577560425,0.08604338765144348,0.16667171567678452
llava_1_5_7b,train,raw_attention,generated_text,1,9539,9,0.15782858587786616,0.1586531102657318,0.09669394791126251,0.20787256956100464
llava_1_5_7b,train,raw_attention,generated_text,1,9539,10,0.17385505310373306,0.1723102480173111,0.11688334122300148,0.22312388569116592
llava_1_5_7b,train,raw_attention,generated_text,1,9539,11,0.25858211115241636,0.2605869174003601,0.18352191150188446,0.32938964664936066
llava_1_5_7b,train,raw_attention,generated_text,1,9539,12,0.18501141368725763,0.17264744639396667,0.10596230998635292,0.26282888650894165
llava_1_5_7b,train,raw_attention,generated_text,1,9539,13,0.21850072365753656,0.21426571905612946,0.13812503963708878,0.2990238219499588
llava_1_5_7b,train,raw_attention,generated_text,1,9539,14,0.20524642067343474,0.20356637239456177,0.13978120684623718,0.26837755739688873
llava_1_5_7b,train,raw_attention,generated_text,1,9539,15,0.23858411783679176,0.2220662534236908,0.14716830849647522,0.3151331841945648
llava_1_5_7b,train,raw_attention,generated_text,1,9539,16,0.2545707256651635,0.24441757798194885,0.16524900496006012,0.3395969420671463
llava_1_5_7b,train,raw_attention,generated_text,1,9539,17,0.24964500926274874,0.24178430438041687,0.17411547154188156,0.32246872782707214
llava_1_5_7b,train,raw_attention,generated_text,1,9539,18,0.15143593891460025,0.14561247825622559,0.10225576162338257,0.19138814508914948
llava_1_5_7b,train,raw_attention,generated_text,1,9539,19,0.16347713271256126,0.1606370508670807,0.1323077231645584,0.1915304884314537
llava_1_5_7b,train,raw_attention,generated_text,1,9539,20,0.16823418407582527,0.15666668117046356,0.11251524090766907,0.21769332885742188
llava_1_5_7b,train,raw_attention,generated_text,1,9539,21,0.12326985737772617,0.1176864504814148,0.08309279382228851,0.1548294946551323
llava_1_5_7b,train,raw_attention,generated_text,1,9539,22,0.06699306419171375,0.061697568744421005,0.03407696262001991,0.09096131101250648
llava_1_5_7b,train,raw_attention,generated_text,1,9539,23,0.11544983712650718,0.1035221517086029,0.07686544582247734,0.15166880935430527
llava_1_5_7b,train,raw_attention,generated_text,1,9539,24,0.08598044953770902,0.07889646291732788,0.05371359549462795,0.11346019804477692
llava_1_5_7b,train,raw_attention,generated_text,1,9539,25,0.07541406291572818,0.06327541172504425,0.04504495672881603,0.09387087821960449
llava_1_5_7b,train,raw_attention,generated_text,1,9539,26,0.04109428703393629,0.03611169755458832,0.021134198643267155,0.05590882524847984
llava_1_5_7b,train,raw_attention,generated_text,1,9539,27,0.11589343428774998,0.10599569976329803,0.07452534139156342,0.1514543741941452
llava_1_5_7b,train,raw_attention,generated_text,1,9539,28,0.057649008125622875,0.054382599890232086,0.03475183621048927,0.07718271389603615
llava_1_5_7b,train,raw_attention,generated_text,1,9539,29,0.08202886081070554,0.08037330955266953,0.061474625021219254,0.10181895270943642
llava_1_5_7b,train,raw_attention,generated_text,1,9539,30,0.09817706041595717,0.0854286476969719,0.06050581857562065,0.1311832070350647
llava_1_5_7b,train,raw_attention,generated_text,1,9539,31,0.11142486878054199,0.09979835897684097,0.0743359662592411,0.13973135501146317
llava_1_5_7b,train,raw_attention,generated_text,1,9539,32,0.23308586936656103,0.20372210443019867,0.15802916139364243,0.2949305325746536
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,1,0.0008907499846890563,0.0008747415558900684,0.0006977031152928248,0.0010498607298359275
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,2,0.0031020111460712653,0.003017068258486688,0.0022895344300195575,0.003873135312460363
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,3,0.3379937194520698,0.08927972242236137,2.2363398771165464e-13,0.6877578049898148
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,4,0.39807032551902316,0.10506399720907211,1.796970267085949e-13,0.8094161748886108
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,5,0.39803559034783537,0.1025138795375824,4.9828780729658465e-14,0.8108166009187698
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,6,0.3750837922299121,0.06088896095752716,2.7972166598923048e-14,0.7632094770669937
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,7,0.37494639620338743,0.05513272248208523,3.9105133553248104e-14,0.7623448371887207
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,8,0.37101091938218744,0.047930411994457245,2.3671944938095935e-12,0.7565627098083496
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,9,0.3418544669954566,0.04954196512699127,9.409353071004878e-12,0.6990914642810822
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,10,0.33904419349141707,0.04813777841627598,2.385582660233143e-11,0.6887736320495605
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,11,0.2737180135004775,0.04503161273896694,9.729632247448827e-12,0.5534680038690567
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,12,0.2755229975347548,0.04520510323345661,4.19562284220687e-11,0.5487386733293533
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,13,0.29260514841690277,0.05896380543708801,1.7714629763077028e-10,0.5873845666646957
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,14,0.2862967233641752,0.05457180179655552,2.9179079291674626e-10,0.5742536336183548
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,15,0.24878654827736238,0.05741645023226738,2.372217866586368e-09,0.4954269826412201
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,16,0.24755624288615133,0.06252125836908817,4.117309049256335e-09,0.49366386234760284
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,17,0.26379840426284956,0.08705726265907288,1.195853904789601e-08,0.5258718878030777
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,18,0.3152711848092369,0.10154756158590317,3.104520871488603e-07,0.63160140812397
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,19,0.3366093573080455,0.11984908580780029,1.024702498853003e-06,0.6755983084440231
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,20,0.28087638101328954,0.11482486873865128,2.2851231733511668e-06,0.5484238713979721
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,21,0.2910865513665677,0.1592201665043831,2.6274962579009298e-06,0.5644472986459732
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,22,0.3313894718435664,0.1796802580356598,9.548895150146564e-06,0.6427858024835587
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,23,0.295684314434181,0.15639732033014297,1.4057641692488687e-05,0.566008597612381
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,24,0.3705364257758726,0.18615064769983292,2.859195137716597e-05,0.7385909110307693
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,25,0.3320840761864716,0.1852872371673584,6.936892714293208e-05,0.6537454724311829
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,26,0.41015731181606746,0.22932948172092438,0.00016301320647471584,0.8203403949737549
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,27,0.3177211407876188,0.20270878821611404,0.00020842970116063952,0.6168724000453949
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,28,0.42763760427870323,0.2815171480178833,0.0004935745673719794,0.8631368577480316
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,29,0.39784489836488157,0.2785130441188812,0.0006491474923677742,0.8000499457120895
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,30,0.356007880565696,0.2513170838356018,0.0009461033769184723,0.7050799876451492
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,31,0.3679154747729322,0.23463189601898193,0.0016317495901603252,0.7326812744140625
llava_1_5_7b,train,attention_x_gate,BOS,0,2778,32,0.19537297641843437,0.13475284725427628,0.00983627699315548,0.3654082119464874
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,1,0.0010107193936236725,0.000970003311522305,0.0007859605248086154,0.0012142049381509423
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,2,0.0036457943502290363,0.003563100006431341,0.0027426830492913723,0.004506731638684869
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,3,0.367374112154342,0.5824394226074219,4.454318656144096e-07,0.6857733726501465
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,4,0.43895248188503727,0.7284622192382812,2.902719984376745e-07,0.8190611302852631
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,5,0.4343980349561529,0.7208793759346008,2.2410380751125558e-07,0.8089058995246887
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,6,0.4169449932153933,0.7010262608528137,1.0846819264997976e-07,0.7772483825683594
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,7,0.4146575910281957,0.6999053955078125,7.163082926808784e-08,0.7768173217773438
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,8,0.4108433533205317,0.6922763586044312,4.6446798407373535e-08,0.7701735496520996
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,9,0.3867471055838597,0.6271719932556152,2.984658564741949e-08,0.7270687520503998
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,10,0.3752722919628764,0.6223288774490356,3.119293623399244e-08,0.7012252807617188
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,11,0.30403455781885885,0.48798465728759766,1.4774034884368348e-08,0.5641950964927673
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,12,0.32555814825557344,0.5027048587799072,4.203398340507647e-08,0.6026220917701721
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,13,0.33385654914939955,0.5354137420654297,9.742364071030352e-08,0.6214430332183838
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,14,0.3290771941100566,0.5076227188110352,1.0015212126290862e-07,0.6139736175537109
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,15,0.26750704935532327,0.40960070490837097,1.1005117173112922e-07,0.4913487136363983
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,16,0.2855268835041397,0.4318172335624695,2.0743088668950804e-07,0.5286464691162109
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,17,0.29544340781778555,0.45991039276123047,5.242386293957679e-07,0.5467940866947174
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,18,0.3440391291548758,0.5037407875061035,3.1962393904905184e-06,0.6435357630252838
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,19,0.3566678339347422,0.5102917551994324,9.965790013666265e-06,0.6654909551143646
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,20,0.3147858059263965,0.4423622786998749,2.019222119997721e-05,0.5858408510684967
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,21,0.3174478544649269,0.455866277217865,3.84253216907382e-05,0.587653249502182
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,22,0.3784258150273061,0.4626825749874115,0.0002474475040799007,0.721405953168869
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,23,0.34863985012655446,0.42213109135627747,0.0004150747408857569,0.6659180521965027
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,24,0.40781935643575257,0.4850105941295624,0.0011027121799997985,0.7811751663684845
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,25,0.35946768320964334,0.42634257674217224,0.0013535113539546728,0.6787702143192291
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,26,0.4300544448573338,0.47180578112602234,0.002857126295566559,0.83121457695961
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,27,0.3486595992098614,0.37477755546569824,0.0028940035263076425,0.6673764586448669
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,28,0.44962809864418984,0.4567295014858246,0.005753834964707494,0.880385547876358
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,29,0.4149824627511453,0.41777482628822327,0.006456372560933232,0.8103547394275665
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,30,0.3802031927851902,0.38117772340774536,0.008194743655622005,0.7300853133201599
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,31,0.3967841650956696,0.3544532060623169,0.009629505686461926,0.7856636047363281
llava_1_5_7b,train,attention_x_gate,BOS,1,9539,32,0.22597928725736346,0.1822674721479416,0.021246302872896194,0.39840781688690186
llava_1_5_7b,train,attention_x_gate,visual,0,2778,1,0.30453293498597445,0.30036216974258423,0.2610740065574646,0.3422626554965973
llava_1_5_7b,train,attention_x_gate,visual,0,2778,2,0.13366090001295675,0.12916048616170883,0.11625730060040951,0.14648057520389557
llava_1_5_7b,train,attention_x_gate,visual,0,2778,3,0.07509693913859074,0.06126838177442551,0.028269971255213022,0.11711087450385094
llava_1_5_7b,train,attention_x_gate,visual,0,2778,4,0.034875685817114824,0.02835509181022644,0.010775035014376044,0.05531345400959253
llava_1_5_7b,train,attention_x_gate,visual,0,2778,5,0.02659348578668683,0.021846434101462364,0.010054221609607339,0.04031168669462204
llava_1_5_7b,train,attention_x_gate,visual,0,2778,6,0.024328865322751737,0.020748212933540344,0.011259016580879688,0.03391025122255087
llava_1_5_7b,train,attention_x_gate,visual,0,2778,7,0.025296884426636565,0.021893403492867947,0.011714611668139696,0.03398883994668722
llava_1_5_7b,train,attention_x_gate,visual,0,2778,8,0.026410594627816336,0.023334737867116928,0.013433375861495733,0.03524396754801273
llava_1_5_7b,train,attention_x_gate,visual,0,2778,9,0.027925714453993413,0.024159894324839115,0.01585006946697831,0.0343342712149024
llava_1_5_7b,train,attention_x_gate,visual,0,2778,10,0.030522605989351626,0.026827878318727016,0.018421024549752474,0.03770982753485441
llava_1_5_7b,train,attention_x_gate,visual,0,2778,11,0.04039785714988993,0.035661378875374794,0.025024666916579008,0.049623746424913406
llava_1_5_7b,train,attention_x_gate,visual,0,2778,12,0.07211195798476795,0.0683496929705143,0.05352243781089783,0.08689125441014767
llava_1_5_7b,train,attention_x_gate,visual,0,2778,13,0.04106643266323484,0.0373697355389595,0.02696775645017624,0.050308085046708584
llava_1_5_7b,train,attention_x_gate,visual,0,2778,14,0.06239565441440563,0.061066726222634315,0.04715741705149412,0.07548073120415211
llava_1_5_7b,train,attention_x_gate,visual,0,2778,15,0.08829886321705224,0.08192034810781479,0.06167709827423096,0.10722260549664497
llava_1_5_7b,train,attention_x_gate,visual,0,2778,16,0.06825855206745114,0.06432821601629257,0.0491665955632925,0.08348330110311508
llava_1_5_7b,train,attention_x_gate,visual,0,2778,17,0.06128158018276594,0.058045752346515656,0.044886112213134766,0.07397345826029778
llava_1_5_7b,train,attention_x_gate,visual,0,2778,18,0.08780083159263707,0.08436153456568718,0.06700749322772026,0.10569627396762371
llava_1_5_7b,train,attention_x_gate,visual,0,2778,19,0.06720243460402199,0.0641700029373169,0.05071932077407837,0.0801741648465395
llava_1_5_7b,train,attention_x_gate,visual,0,2778,20,0.11439265980206892,0.11258513107895851,0.08517714962363243,0.14261352270841599
llava_1_5_7b,train,attention_x_gate,visual,0,2778,21,0.13275682577351075,0.13522601127624512,0.10700930841267109,0.16284262388944626
llava_1_5_7b,train,attention_x_gate,visual,0,2778,22,0.1316058741948823,0.1366180032491684,0.10283705219626427,0.16636859625577927
llava_1_5_7b,train,attention_x_gate,visual,0,2778,23,0.12915166523582466,0.13481460511684418,0.10664310678839684,0.16056429967284203
llava_1_5_7b,train,attention_x_gate,visual,0,2778,24,0.06462748700054195,0.06547515094280243,0.05091471504420042,0.08050993457436562
llava_1_5_7b,train,attention_x_gate,visual,0,2778,25,0.12416533660361526,0.12635083496570587,0.09865917451679707,0.15386666357517242
llava_1_5_7b,train,attention_x_gate,visual,0,2778,26,0.054022495530591304,0.054286060854792595,0.04223204776644707,0.06621854566037655
llava_1_5_7b,train,attention_x_gate,visual,0,2778,27,0.09729379436029342,0.09747135639190674,0.07671902887523174,0.11968695558607578
llava_1_5_7b,train,attention_x_gate,visual,0,2778,28,0.016036837856748587,0.014956491999328136,0.01160652982071042,0.01917179999873042
llava_1_5_7b,train,attention_x_gate,visual,0,2778,29,0.036461043893376364,0.03516536019742489,0.027617826592177153,0.043778566643595695
llava_1_5_7b,train,attention_x_gate,visual,0,2778,30,0.057847189963403,0.05596482381224632,0.04498791974037886,0.06845957599580288
llava_1_5_7b,train,attention_x_gate,visual,0,2778,31,0.022731454158905838,0.02164793759584427,0.01781368488445878,0.02658366970717907
llava_1_5_7b,train,attention_x_gate,visual,0,2778,32,0.07036804234578165,0.06804655492305756,0.058955651707947254,0.07889997400343418
llava_1_5_7b,train,attention_x_gate,visual,1,9539,1,0.37347729018129683,0.3778769373893738,0.32664333283901215,0.42854639887809753
llava_1_5_7b,train,attention_x_gate,visual,1,9539,2,0.16159309843280353,0.15862809121608734,0.13133393973112106,0.18999063223600388
llava_1_5_7b,train,attention_x_gate,visual,1,9539,3,0.07708471227995328,0.06735120713710785,0.03139105252921581,0.11648891866207123
llava_1_5_7b,train,attention_x_gate,visual,1,9539,4,0.04100295880832175,0.036988649517297745,0.015403492376208305,0.0618961937725544
llava_1_5_7b,train,attention_x_gate,visual,1,9539,5,0.03225712976982023,0.0291097741574049,0.014169779606163502,0.04710463248193264
llava_1_5_7b,train,attention_x_gate,visual,1,9539,6,0.032217587857727915,0.030002646148204803,0.016792768612504005,0.04339101165533066
llava_1_5_7b,train,attention_x_gate,visual,1,9539,7,0.04232706825157805,0.03752812370657921,0.02296158578246832,0.058207981288433075
llava_1_5_7b,train,attention_x_gate,visual,1,9539,8,0.042037340967914685,0.03827853873372078,0.023669112473726273,0.05765204876661301
llava_1_5_7b,train,attention_x_gate,visual,1,9539,9,0.04769317771046272,0.041569486260414124,0.025735564529895782,0.06434645131230354
llava_1_5_7b,train,attention_x_gate,visual,1,9539,10,0.0521112789514592,0.04944914951920509,0.030738018453121185,0.07046665996313095
llava_1_5_7b,train,attention_x_gate,visual,1,9539,11,0.06910026531970352,0.067022405564785,0.0422811433672905,0.09303706884384155
llava_1_5_7b,train,attention_x_gate,visual,1,9539,12,0.09364198385045129,0.08792437613010406,0.06572506204247475,0.11555268988013268
llava_1_5_7b,train,attention_x_gate,visual,1,9539,13,0.06793444364387606,0.06348955631256104,0.04083968698978424,0.09237361699342728
llava_1_5_7b,train,attention_x_gate,visual,1,9539,14,0.07576453473371794,0.07355903089046478,0.05501870438456535,0.09422111883759499
llava_1_5_7b,train,attention_x_gate,visual,1,9539,15,0.12495269864857735,0.12225811928510666,0.08593163266777992,0.1582540050148964
llava_1_5_7b,train,attention_x_gate,visual,1,9539,16,0.09472029613838066,0.09243908524513245,0.06549599021673203,0.12285066023468971
llava_1_5_7b,train,attention_x_gate,visual,1,9539,17,0.09358126098348275,0.08946015685796738,0.05843789130449295,0.12320051714777946
llava_1_5_7b,train,attention_x_gate,visual,1,9539,18,0.11050802729240843,0.10970420390367508,0.08118550479412079,0.13780420273542404
llava_1_5_7b,train,attention_x_gate,visual,1,9539,19,0.09140804542366437,0.08939950168132782,0.06284501403570175,0.11707983538508415
llava_1_5_7b,train,attention_x_gate,visual,1,9539,20,0.13834746207022422,0.14029456675052643,0.09652675688266754,0.17787037789821625
llava_1_5_7b,train,attention_x_gate,visual,1,9539,21,0.15459370370001377,0.153800368309021,0.11120524629950523,0.19695396721363068
llava_1_5_7b,train,attention_x_gate,visual,1,9539,22,0.12493807920118569,0.12470687925815582,0.08152443543076515,0.16570249199867249
llava_1_5_7b,train,attention_x_gate,visual,1,9539,23,0.12617887459456723,0.1307954341173172,0.09210222214460373,0.16206229478120804
llava_1_5_7b,train,attention_x_gate,visual,1,9539,24,0.0676144494310733,0.06773331761360168,0.04828572832047939,0.08640196919441223
llava_1_5_7b,train,attention_x_gate,visual,1,9539,25,0.1316637917529545,0.13237282633781433,0.09605928510427475,0.16694362461566925
llava_1_5_7b,train,attention_x_gate,visual,1,9539,26,0.058766482693742364,0.0589747354388237,0.04248328506946564,0.07381361722946167
llava_1_5_7b,train,attention_x_gate,visual,1,9539,27,0.1079598283677331,0.10765551030635834,0.07706338912248611,0.13753614574670792
llava_1_5_7b,train,attention_x_gate,visual,1,9539,28,0.019881855547183074,0.018178284168243408,0.013679053168743849,0.02385988086462021
llava_1_5_7b,train,attention_x_gate,visual,1,9539,29,0.042224128613630604,0.04003908485174179,0.03001103550195694,0.05211499333381653
llava_1_5_7b,train,attention_x_gate,visual,1,9539,30,0.07229784186525264,0.07017488032579422,0.05304199643433094,0.09038480743765831
llava_1_5_7b,train,attention_x_gate,visual,1,9539,31,0.02909363796079219,0.027338040992617607,0.020318430848419666,0.03602021932601929
llava_1_5_7b,train,attention_x_gate,visual,1,9539,32,0.0865059646764433,0.08633928000926971,0.07024169713258743,0.10106585174798965
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,1,0.021911787029585076,0.020080188289284706,0.015958929900079966,0.025347359012812376
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,2,0.06777796292120337,0.06230194307863712,0.04987012688070536,0.07897425815463066
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,3,0.00504617947143061,0.0031648474978283048,0.002290258416905999,0.004452155204489827
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,4,0.0023614717500237883,0.001517966331448406,0.001035220775520429,0.0024654539301991463
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,5,0.0033551564844127553,0.002772555802948773,0.0018557685834821314,0.004142467398196459
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,6,0.004022321453407009,0.003344331867992878,0.0023605843889527023,0.00495342758949846
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,7,0.0069472272763038126,0.005683892872184515,0.003944914089515805,0.008539513451978564
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,8,0.0044315998094063185,0.0038090728921815753,0.0026904214173555374,0.005413890816271305
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,9,0.008691132419304809,0.007974430918693542,0.005470326985232532,0.011067940387874842
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,10,0.00587902130496479,0.005087321391329169,0.0036353315226733685,0.007238488411530852
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,11,0.011818768203192638,0.010491535533219576,0.0073777439538389444,0.01493532070890069
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,12,0.00987027501874309,0.009055451024323702,0.006825700285844505,0.012041494948789477
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,13,0.007878954469447062,0.006872433703392744,0.004831470083445311,0.009481832850724459
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,14,0.011588724197560346,0.010851419530808926,0.008032173849642277,0.014182079816237092
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,15,0.007686285085995736,0.006475128466263413,0.004643388674594462,0.00957979983650148
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,16,0.012027218973577891,0.011423698160797358,0.008638004306703806,0.014622712042182684
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,17,0.009439906191390578,0.00853250827640295,0.00651649828068912,0.011095856549218297
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,18,0.003808867844255625,0.0032050306908786297,0.0024434718070551753,0.004275494022294879
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,19,0.003734324868462371,0.0030260810162872076,0.0022648583399131894,0.004227647441439331
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,20,0.003015331566889698,0.0022019894095137715,0.0016061941860243678,0.003274395305197686
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,21,0.006066655474833948,0.005309806205332279,0.004162992467172444,0.006935390527360141
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,22,0.0017983941188654705,0.0014807013794779778,0.0011476781219244003,0.001993500511161983
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,23,0.0021134429502456305,0.001723980880342424,0.0012335407955106348,0.002478869224432856
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,24,0.0015564747595879812,0.00131342897657305,0.0010180659592151642,0.001733271696139127
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,25,0.004090947700676805,0.0033125760965049267,0.002527698641642928,0.004520170041359961
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,26,0.002581969672603475,0.002356368931941688,0.0018859617703128606,0.0029817293980158865
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,27,0.0051011700793139264,0.004299474880099297,0.003272945818025619,0.0057392584858462214
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,28,0.001957883855226635,0.0016734977252781391,0.0012505565828178078,0.0022313891095109284
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,29,0.0054747214941629745,0.004841588903218508,0.0036158073926344514,0.006483790930360556
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,30,0.005814327683639722,0.005125420400872827,0.004085399443283677,0.0066932233748957515
llava_1_5_7b,train,attention_x_gate,prompt,0,2778,31,0.005197486574210084,0.004501441726461053,0.003495462879072875,0.005999701679684222
