model,split,label,layer,n,mean,median,q25,q75
minigpt4_7b,train,0,1,1308,0.10918597877025604,0.10788880288600922,0.09199944138526917,0.12368265353143215
minigpt4_7b,train,0,2,1308,0.14283451437950134,0.14201128482818604,0.12395607680082321,0.15964803844690323
minigpt4_7b,train,0,3,1308,0.12969711422920227,0.13032463192939758,0.11930273473262787,0.1412336640059948
minigpt4_7b,train,0,4,1308,0.06811992079019547,0.05839569866657257,0.04384052660316229,0.08201570995151997
minigpt4_7b,train,0,5,1308,0.10888362675905228,0.10839036107063293,0.07261689938604832,0.14091506972908974
minigpt4_7b,train,0,6,1308,0.12962129712104797,0.12708717584609985,0.10732338018715382,0.14938827976584435
minigpt4_7b,train,0,7,1308,0.10675957798957825,0.1061353087425232,0.09123127162456512,0.12209263816475868
minigpt4_7b,train,0,8,1308,0.08382318913936615,0.0830763578414917,0.06912524066865444,0.09639918431639671
minigpt4_7b,train,0,9,1308,0.0777706503868103,0.07614631205797195,0.06549886800348759,0.08792760781943798
minigpt4_7b,train,0,10,1308,0.0587918683886528,0.05580621585249901,0.047419373877346516,0.06674953550100327
minigpt4_7b,train,0,11,1308,0.07973670214414597,0.0771721750497818,0.06306636519730091,0.09523095935583115
minigpt4_7b,train,0,12,1308,0.07948910444974899,0.07751666009426117,0.06729303486645222,0.08874170854687691
minigpt4_7b,train,0,13,1308,0.060199253261089325,0.057899609208106995,0.04878363199532032,0.06841276213526726
minigpt4_7b,train,0,14,1308,0.057542286813259125,0.054621756076812744,0.0436917869374156,0.06760002113878727
minigpt4_7b,train,0,15,1308,0.06014508381485939,0.054553501307964325,0.04394929111003876,0.07216204144060612
minigpt4_7b,train,0,16,1308,0.07988989353179932,0.0737692341208458,0.05491763353347778,0.09818058460950851
minigpt4_7b,train,0,17,1308,0.08973101526498795,0.0854024738073349,0.06570394150912762,0.10878177545964718
minigpt4_7b,train,0,18,1308,0.08794966340065002,0.08506906032562256,0.0703463926911354,0.10178362019360065
minigpt4_7b,train,0,19,1308,0.08621596544981003,0.0799407958984375,0.06062839925289154,0.10748273134231567
minigpt4_7b,train,0,20,1308,0.08238264173269272,0.07390378415584564,0.05643089208751917,0.09635351598262787
minigpt4_7b,train,0,21,1308,0.1364402174949646,0.12941011786460876,0.10235662013292313,0.16423365473747253
minigpt4_7b,train,0,22,1308,0.10235290229320526,0.0862932950258255,0.0672510676085949,0.11801565252244473
minigpt4_7b,train,0,23,1308,0.1503792703151703,0.14677447080612183,0.12178117595613003,0.1731041558086872
minigpt4_7b,train,0,24,1308,0.08715925365686417,0.07999712228775024,0.06598878093063831,0.09885715693235397
minigpt4_7b,train,0,25,1308,0.10497494041919708,0.1028791293501854,0.08545591682195663,0.12172950617969036
minigpt4_7b,train,0,26,1308,0.11703258007764816,0.11161938309669495,0.08187000080943108,0.14627664163708687
minigpt4_7b,train,0,27,1308,0.08346554636955261,0.07544276118278503,0.06347901374101639,0.09754272177815437
minigpt4_7b,train,0,28,1308,0.0774913877248764,0.0727793425321579,0.06040998641401529,0.08601649664342403
minigpt4_7b,train,0,29,1308,0.0892200618982315,0.0842711478471756,0.07100991904735565,0.10363130457699299
minigpt4_7b,train,0,30,1308,0.13717931509017944,0.13050872087478638,0.10120362229645252,0.16775363683700562
minigpt4_7b,train,0,31,1308,0.1046983003616333,0.10054359585046768,0.08776327781379223,0.11770004779100418
minigpt4_7b,train,0,32,1308,0.1805655062198639,0.1830221712589264,0.13646719232201576,0.22663342207670212
minigpt4_7b,train,1,1,7420,0.10135043412446976,0.09778030216693878,0.08564701490104198,0.11600848846137524
minigpt4_7b,train,1,2,7420,0.1423843801021576,0.1416073888540268,0.12268038094043732,0.16119300946593285
minigpt4_7b,train,1,3,7420,0.1323593556880951,0.13337337970733643,0.12442202307283878,0.14164068549871445
minigpt4_7b,train,1,4,7420,0.10419842600822449,0.09173856675624847,0.057787937112152576,0.14906642213463783
minigpt4_7b,train,1,5,7420,0.13005276024341583,0.13239634037017822,0.1083978358656168,0.1530439592897892
minigpt4_7b,train,1,6,7420,0.1471697837114334,0.14829033613204956,0.12746456637978554,0.16774412244558334
minigpt4_7b,train,1,7,7420,0.09186200797557831,0.08843940496444702,0.07778416946530342,0.10287202708423138
minigpt4_7b,train,1,8,7420,0.08872909843921661,0.08790676295757294,0.07540175318717957,0.10078832693397999
minigpt4_7b,train,1,9,7420,0.07431995868682861,0.07171079516410828,0.06196480896323919,0.08428442478179932
minigpt4_7b,train,1,10,7420,0.059311311691999435,0.05598721653223038,0.04600266367197037,0.06894236244261265
minigpt4_7b,train,1,11,7420,0.08154318481683731,0.08057735860347748,0.06810208410024643,0.0934485699981451
minigpt4_7b,train,1,12,7420,0.07908667623996735,0.07748033106327057,0.06728530488908291,0.08920377865433693
minigpt4_7b,train,1,13,7420,0.0646214485168457,0.06256632506847382,0.05175784323364496,0.07471506483852863
minigpt4_7b,train,1,14,7420,0.06162286177277565,0.05976761877536774,0.04787931963801384,0.0734836794435978
minigpt4_7b,train,1,15,7420,0.05858520790934563,0.05670769512653351,0.04605335742235184,0.06856058351695538
minigpt4_7b,train,1,16,7420,0.07081067562103271,0.06624019145965576,0.05068391561508179,0.08582636341452599
minigpt4_7b,train,1,17,7420,0.08841714262962341,0.0847342312335968,0.06620869785547256,0.10682764835655689
minigpt4_7b,train,1,18,7420,0.08378003537654877,0.08128932118415833,0.0678537618368864,0.09660005010664463
minigpt4_7b,train,1,19,7420,0.08046119660139084,0.07562485337257385,0.06010122038424015,0.09590423852205276
minigpt4_7b,train,1,20,7420,0.081966333091259,0.07500492036342621,0.05952416826039553,0.09609375894069672
minigpt4_7b,train,1,21,7420,0.12222108244895935,0.11606479436159134,0.09436498582363129,0.14296434819698334
minigpt4_7b,train,1,22,7420,0.09426165372133255,0.08048903942108154,0.0632026195526123,0.10871812328696251
minigpt4_7b,train,1,23,7420,0.14005433022975922,0.13305477797985077,0.11464155651628971,0.15964573249220848
minigpt4_7b,train,1,24,7420,0.08534020185470581,0.07754509150981903,0.06254945322871208,0.09828151576220989
minigpt4_7b,train,1,25,7420,0.09710380434989929,0.09367965161800385,0.07918082550168037,0.1108400858938694
minigpt4_7b,train,1,26,7420,0.13052766025066376,0.12636953592300415,0.09715566970407963,0.15509653463959694
minigpt4_7b,train,1,27,7420,0.09448312968015671,0.08714576810598373,0.06956506706774235,0.11385413631796837
minigpt4_7b,train,1,28,7420,0.09221196919679642,0.08240140974521637,0.06869683600962162,0.10348124615848064
minigpt4_7b,train,1,29,7420,0.09890097379684448,0.09551902115345001,0.08071619644761086,0.11291920579969883
minigpt4_7b,train,1,30,7420,0.1366637498140335,0.13086606562137604,0.10758217051625252,0.16016331315040588
minigpt4_7b,train,1,31,7420,0.09546703845262527,0.09339993447065353,0.08239646442234516,0.10615739785134792
minigpt4_7b,train,1,32,7420,0.16748854517936707,0.16437311470508575,0.12169375829398632,0.20980378612875938
minigpt4_7b,test,0,1,368,0.11048203706741333,0.10930214822292328,0.09255761280655861,0.12587172910571098
minigpt4_7b,test,0,2,368,0.1443956047296524,0.14292198419570923,0.12327180244028568,0.1634487845003605
minigpt4_7b,test,0,3,368,0.13096484541893005,0.13197502493858337,0.12098192051053047,0.14253251254558563
minigpt4_7b,test,0,4,368,0.0658252164721489,0.05917498096823692,0.04540438298135996,0.0811343863606453
minigpt4_7b,test,0,5,368,0.10622794926166534,0.10453681647777557,0.06625457108020782,0.14409569650888443
minigpt4_7b,test,0,6,368,0.12893816828727722,0.12626048922538757,0.10767924599349499,0.14908437430858612
minigpt4_7b,test,0,7,368,0.1088799312710762,0.10794313251972198,0.0929191242903471,0.1255471333861351
minigpt4_7b,test,0,8,368,0.08447704464197159,0.08361323177814484,0.07120452262461185,0.09655090793967247
minigpt4_7b,test,0,9,368,0.07746908068656921,0.07472655177116394,0.06356384046375751,0.0889796745032072
minigpt4_7b,test,0,10,368,0.05971628054976463,0.05696091428399086,0.04705711081624031,0.06821775436401367
minigpt4_7b,test,0,11,368,0.079747274518013,0.07860361039638519,0.06281858868896961,0.09634828567504883
minigpt4_7b,test,0,12,368,0.0786762461066246,0.07625733315944672,0.06681885942816734,0.08734645135700703
minigpt4_7b,test,0,13,368,0.06106339767575264,0.05777544528245926,0.04875916801393032,0.07082502916455269
minigpt4_7b,test,0,14,368,0.05784337967634201,0.053505346179008484,0.04453840758651495,0.06674579344689846
minigpt4_7b,test,0,15,368,0.06183603033423424,0.05639439448714256,0.04535944480448961,0.07297713868319988
minigpt4_7b,test,0,16,368,0.07788974046707153,0.07169929146766663,0.05291936732828617,0.09589020349085331
minigpt4_7b,test,0,17,368,0.08887796849012375,0.08067131787538528,0.061661786399781704,0.11090645007789135
minigpt4_7b,test,0,18,368,0.08804840594530106,0.08468685299158096,0.07142898440361023,0.1027845460921526
minigpt4_7b,test,0,19,368,0.08553752303123474,0.07866337150335312,0.0574268726631999,0.10760091431438923
minigpt4_7b,test,0,20,368,0.08586037158966064,0.07860144972801208,0.05855662003159523,0.10429343581199646
minigpt4_7b,test,0,21,368,0.13533300161361694,0.12620234489440918,0.09913250431418419,0.1621752232313156
minigpt4_7b,test,0,22,368,0.09972092509269714,0.08630014210939407,0.06849399954080582,0.12021049484610558
minigpt4_7b,test,0,23,368,0.14754152297973633,0.14280486106872559,0.12092622183263302,0.17313547432422638
minigpt4_7b,test,0,24,368,0.08871501684188843,0.07937884330749512,0.0649477019906044,0.10225377604365349
minigpt4_7b,test,0,25,368,0.10546053946018219,0.10259279608726501,0.08384132012724876,0.1223148237913847
minigpt4_7b,test,0,26,368,0.11442790180444717,0.11094122380018234,0.07788317836821079,0.14319168776273727
minigpt4_7b,test,0,27,368,0.08481495082378387,0.07697604596614838,0.06583422794938087,0.09672369435429573
minigpt4_7b,test,0,28,368,0.07829694449901581,0.07413457334041595,0.06202308274805546,0.0869758315384388
minigpt4_7b,test,0,29,368,0.0884481891989708,0.08466429263353348,0.07002231106162071,0.1030378695577383
minigpt4_7b,test,0,30,368,0.13767628371715546,0.13176575303077698,0.10021230950951576,0.1729472205042839
minigpt4_7b,test,0,31,368,0.1052449494600296,0.10092084854841232,0.08718199469149113,0.1174095869064331
minigpt4_7b,test,0,32,368,0.17620159685611725,0.17719924449920654,0.13141629099845886,0.2173735573887825
minigpt4_7b,test,1,1,1861,0.1022564023733139,0.09909718483686447,0.08613479882478714,0.11639247089624405
minigpt4_7b,test,1,2,1861,0.14411771297454834,0.14348073303699493,0.1245088130235672,0.16216474771499634
minigpt4_7b,test,1,3,1861,0.13264334201812744,0.13382482528686523,0.1242225170135498,0.14215154945850372
minigpt4_7b,test,1,4,1861,0.10332780331373215,0.0895029678940773,0.05444567650556564,0.15136827528476715
minigpt4_7b,test,1,5,1861,0.13027501106262207,0.133615642786026,0.10755375027656555,0.1535457968711853
minigpt4_7b,test,1,6,1861,0.14716918766498566,0.14917360246181488,0.1268007904291153,0.16728879511356354
minigpt4_7b,test,1,7,1861,0.09215016663074493,0.0882933959364891,0.07786456495523453,0.10347135365009308
minigpt4_7b,test,1,8,1861,0.08840841799974442,0.08748821914196014,0.07502156496047974,0.10075818002223969
minigpt4_7b,test,1,9,1861,0.07463793456554413,0.07140549272298813,0.06150050461292267,0.08425170928239822
minigpt4_7b,test,1,10,1861,0.05923562869429588,0.055026013404130936,0.04592728242278099,0.0693344995379448
minigpt4_7b,test,1,11,1861,0.08196452260017395,0.08024543523788452,0.06830838322639465,0.09446115791797638
minigpt4_7b,test,1,12,1861,0.07930228859186172,0.07759364694356918,0.06597699224948883,0.08994662016630173
minigpt4_7b,test,1,13,1861,0.0636921152472496,0.060976654291152954,0.0515376478433609,0.07377886027097702
minigpt4_7b,test,1,14,1861,0.061788346618413925,0.0588080920279026,0.04817014932632446,0.07288479804992676
minigpt4_7b,test,1,15,1861,0.05942250043153763,0.05688781663775444,0.046670086681842804,0.06975238025188446
minigpt4_7b,test,1,16,1861,0.0711539015173912,0.06668470054864883,0.05054646357893944,0.08723431825637817
minigpt4_7b,test,1,17,1861,0.08784916251897812,0.08403515070676804,0.06435178220272064,0.10666079074144363
minigpt4_7b,test,1,18,1861,0.08357845991849899,0.08091847598552704,0.06749741733074188,0.09588458389043808
minigpt4_7b,test,1,19,1861,0.08003771305084229,0.07553762197494507,0.06037183478474617,0.09533841162919998
minigpt4_7b,test,1,20,1861,0.08252333849668503,0.07517766952514648,0.05965322628617287,0.09715331345796585
minigpt4_7b,test,1,21,1861,0.1226298063993454,0.11677530407905579,0.09558671712875366,0.1443285495042801
minigpt4_7b,test,1,22,1861,0.09340346604585648,0.08013665676116943,0.06285829097032547,0.10703758150339127
minigpt4_7b,test,1,23,1861,0.14213544130325317,0.1357530802488327,0.1151062399148941,0.16221125423908234
minigpt4_7b,test,1,24,1861,0.08574816584587097,0.07643197476863861,0.06266748905181885,0.09898120164871216
minigpt4_7b,test,1,25,1861,0.09743593633174896,0.09410607814788818,0.08074140548706055,0.11083468794822693
minigpt4_7b,test,1,26,1861,0.12921234965324402,0.1264670491218567,0.09542287886142731,0.1554853320121765
minigpt4_7b,test,1,27,1861,0.09425469487905502,0.08508548885583878,0.06875834614038467,0.11384176462888718
minigpt4_7b,test,1,28,1861,0.09258734434843063,0.08168549090623856,0.06934792548418045,0.10347618162631989
minigpt4_7b,test,1,29,1861,0.09861329197883606,0.09456470608711243,0.0798129066824913,0.11233391612768173
minigpt4_7b,test,1,30,1861,0.13572393357753754,0.1291748285293579,0.10689378529787064,0.15810583531856537
minigpt4_7b,test,1,31,1861,0.09466501325368881,0.09243644773960114,0.08165377378463745,0.105362169444561
minigpt4_7b,test,1,32,1861,0.16675695776939392,0.16294996440410614,0.12239884585142136,0.2087172418832779
