model,split,label,layer,n,mean,median,q25,q75
shikra_7b,train,0,31,3135,0.4754558801651001,0.47422003746032715,0.4363665133714676,0.5148454904556274
shikra_7b,train,0,32,3135,0.41422003507614136,0.41093355417251587,0.3766770511865616,0.44974298775196075
shikra_7b,train,1,1,10226,0.14374303817749023,0.142279714345932,0.10627258569002151,0.18033220618963242
shikra_7b,train,1,2,10226,0.14634594321250916,0.14635246992111206,0.12116123363375664,0.16941692307591438
shikra_7b,train,1,3,10226,0.14301632344722748,0.1421588957309723,0.12023028545081615,0.16549617052078247
shikra_7b,train,1,4,10226,0.5753015279769897,0.57999587059021,0.5433696359395981,0.6118275672197342
shikra_7b,train,1,5,10226,0.5633994936943054,0.5660327672958374,0.5264348983764648,0.6022356748580933
shikra_7b,train,1,6,10226,0.5966784358024597,0.5983923077583313,0.5591034293174744,0.6366067826747894
shikra_7b,train,1,7,10226,0.5729872584342957,0.575131893157959,0.5297967940568924,0.6188475638628006
shikra_7b,train,1,8,10226,0.561350405216217,0.5644025206565857,0.5271971970796585,0.5997476279735565
shikra_7b,train,1,9,10226,0.5588183403015137,0.5619843602180481,0.5167234688997269,0.6040060073137283
shikra_7b,train,1,10,10226,0.5533082485198975,0.5563052892684937,0.5083368271589279,0.6018934845924377
shikra_7b,train,1,11,10226,0.5367962718009949,0.5412846803665161,0.4875607341527939,0.5902033299207687
shikra_7b,train,1,12,10226,0.4870559573173523,0.49019306898117065,0.4422657713294029,0.5355854481458664
shikra_7b,train,1,13,10226,0.5426342487335205,0.5477709770202637,0.4944300055503845,0.5962417870759964
shikra_7b,train,1,14,10226,0.5711671113967896,0.580241322517395,0.5312245935201645,0.6195886582136154
shikra_7b,train,1,15,10226,0.5211945176124573,0.5257869958877563,0.47417011857032776,0.5737120509147644
shikra_7b,train,1,16,10226,0.5540933012962341,0.5642807483673096,0.5072361081838608,0.6121786236763
shikra_7b,train,1,17,10226,0.5350526571273804,0.5389204025268555,0.49221736192703247,0.5831954330205917
shikra_7b,train,1,18,10226,0.54938805103302,0.5544788837432861,0.5057314336299896,0.5993103832006454
shikra_7b,train,1,19,10226,0.60456782579422,0.6143606901168823,0.5651170611381531,0.6545152068138123
shikra_7b,train,1,20,10226,0.5988247990608215,0.606836199760437,0.5594982802867889,0.6471845954656601
shikra_7b,train,1,21,10226,0.5741772055625916,0.580382764339447,0.5358074456453323,0.6184855252504349
shikra_7b,train,1,22,10226,0.6207969188690186,0.629004955291748,0.5819835960865021,0.6689733564853668
shikra_7b,train,1,23,10226,0.586676299571991,0.5908154249191284,0.5488812625408173,0.6290010511875153
shikra_7b,train,1,24,10226,0.6264380216598511,0.6346911191940308,0.5848228633403778,0.6764147281646729
shikra_7b,train,1,25,10226,0.6361674666404724,0.6415565013885498,0.5924474447965622,0.6861762702465057
shikra_7b,train,1,26,10226,0.5874114632606506,0.5900030732154846,0.5430369973182678,0.635581761598587
shikra_7b,train,1,27,10226,0.5972976684570312,0.600548267364502,0.5522443503141403,0.6445730030536652
shikra_7b,train,1,28,10226,0.6179851293563843,0.6219629049301147,0.5726713687181473,0.665137529373169
shikra_7b,train,1,29,10226,0.6460452079772949,0.6506586074829102,0.5980897843837738,0.6995859742164612
shikra_7b,train,1,30,10226,0.5762927532196045,0.5756305456161499,0.5281352251768112,0.6254724860191345
shikra_7b,train,1,31,10226,0.5201637744903564,0.5209382772445679,0.4730102941393852,0.5676184147596359
shikra_7b,train,1,32,10226,0.461315780878067,0.4654167890548706,0.41492944210767746,0.5107696801424026
shikra_7b,test,0,1,751,0.10671624541282654,0.10038665682077408,0.08585487678647041,0.12069273367524147
shikra_7b,test,0,2,751,0.11900708824396133,0.11414366960525513,0.10324190557003021,0.13131952285766602
shikra_7b,test,0,3,751,0.1186308041214943,0.11529276520013809,0.1029212661087513,0.1306556612253189
