feature,layer,hall_minus_real,difference_sem,difference_ci95_low,difference_ci95_high,cohens_d_hall_minus_real,hall_positive_raw_auroc,best_orientation_auroc
old_aggregate_s,1,-0.1122787952722828,0.003975243059185408,-0.1200702716682862,-0.10448731887627939,-0.4978664824141872,0.3600708969798884,0.6399291030201115
old_aggregate_s,2,-0.006903977377298531,0.0026942549409738423,-0.012184717061607262,-0.0016232376929898006,-0.04942678751741648,0.47930453680518476,0.5206954631948153
old_aggregate_s,3,0.005811518214044908,0.0010504138366730625,0.003752707094165706,0.007870329333924111,0.09755547671274248,0.5505478622860863,0.5505478622860863
old_aggregate_s,4,-0.04101894742617651,0.0013671342770013948,-0.04369853060909924,-0.03833936424325378,-0.5059882312230589,0.34849540875077756,0.6515045912492224
old_aggregate_s,5,-0.04630251982324263,0.0013786521513044017,-0.04900467803979926,-0.043600361606686,-0.5285905959579466,0.3451538029696713,0.6548461970303288
old_aggregate_s,6,-0.06160084832629209,0.001820708187712254,-0.0651694363742081,-0.058032260278376074,-0.5830414953251216,0.32855295717139277,0.6714470428286072
old_aggregate_s,7,-0.06127431024738883,0.001686616139597128,-0.0645800778809992,-0.057968542613778457,-0.6760661429237865,0.3036456121304841,0.696354387869516
old_aggregate_s,8,-0.004379338224615004,0.0015710460152710969,-0.007458588414546353,-0.001300088034683654,-0.05081390476719356,0.49106686511345987,0.5089331348865401
old_aggregate_s,9,0.0037805343656681645,0.0010114316302241386,0.001798128370428853,0.005762940360907476,0.06797542657510385,0.5266809069817294,0.5266809069817294
old_aggregate_s,10,-0.028092841437351024,0.0010355133405945294,-0.0301224475849163,-0.026063235289785748,-0.4526123533007926,0.36496859745683896,0.635031402543161
old_aggregate_s,11,-0.01923334633267415,0.0010703081512755607,-0.02133115030917425,-0.017135542356174052,-0.300365169765843,0.4218198609244107,0.5781801390755893
old_aggregate_s,12,-0.024556705420613167,0.002405097549323575,-0.029270696617287373,-0.019842714223938962,-0.21213032056731454,0.39995535713430497,0.600044642865695
old_aggregate_s,13,-0.018031014883198915,0.0015517241707028089,-0.02107239425777642,-0.01498963550862141,-0.20119513707046385,0.4407617692128354,0.5592382307871646
old_aggregate_s,14,-0.0014148522307477762,0.001314947691361098,-0.003992149705815528,0.001162445244319976,-0.019010086079339298,0.5039970486810539,0.5039970486810539
old_aggregate_s,15,-0.020832824345171197,0.00216891699333387,-0.025083901652105584,-0.01658174703823681,-0.219768589307906,0.3774259876219316,0.6225740123780684
old_aggregate_s,16,-0.022929104048736992,0.0008697177710871728,-0.02463375088006785,-0.021224457217406133,-0.4159766349346688,0.3786583778397058,0.6213416221602942
old_aggregate_s,17,-0.032883189857580986,0.0011580819662931837,-0.03515303051151562,-0.030613349203646344,-0.47116198609703036,0.3490896811307349,0.6509103188692651
old_aggregate_s,18,0.006942245564860061,0.0010055386866212744,0.004971389739082363,0.00891310139063776,0.12045758526512228,0.5599592383313612,0.5599592383313612
old_aggregate_s,19,-0.05208626134326638,0.0011933954745419121,-0.05442531647336853,-0.04974720621316423,-0.6829286096749472,0.29642157606485314,0.7035784239351468
old_aggregate_s,20,-0.0014016116545700896,0.0007061614665609588,-0.002785688129029569,-1.75351801106104e-05,-0.03645167949373737,0.494779624730773,0.505220375269227
old_aggregate_s,21,-0.003434180831278999,0.0011447149560089864,-0.0056778221450566125,-0.0011905395175013855,-0.04745353954700894,0.5181328745819715,0.5181328745819715
old_aggregate_s,22,-0.007225872938293243,0.0007339612003979075,-0.008664436891073142,-0.005787308985513344,-0.16624484426895972,0.45637385324132634,0.5436261467586736
old_aggregate_s,23,-0.019330841320536862,0.00110991944246844,-0.021506283427775004,-0.01715539921329872,-0.25770988779189635,0.40712992038948365,0.5928700796105164
old_aggregate_s,24,-0.01244849058819808,0.0008134464059339687,-0.01404284554382866,-0.010854135632567501,-0.26203294065115135,0.39802972496948774,0.6019702750305123
old_aggregate_s,25,-0.008092745189620942,0.0011902495065471412,-0.01042563422245334,-0.0057598561567885455,-0.11650565578555112,0.4640575362559552,0.5359424637440449
old_aggregate_s,26,-0.025083650796194012,0.0018884139732694356,-0.028784942183802106,-0.02138235940858592,-0.20402656990495613,0.40893797680438787,0.5910620231956121
old_aggregate_s,27,0.0025172742613563392,0.0011454517992260918,0.0002721887348731992,0.004762359787839479,0.03945525785770786,0.5616145420561034,0.5616145420561034
old_aggregate_s,28,0.011936346636067074,0.0008930477407685338,0.010185973064160749,0.0136867202079734,0.24076163935263425,0.5987460414567785,0.5987460414567785
old_aggregate_s,29,-0.018501531706089258,0.0009236476679039322,-0.020311881135180964,-0.016691182276997552,-0.24560285513666533,0.46608139565623935,0.5339186043437607
