model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen3_vl_8b,test,parallel_gain_std,REAL,15,317,317,0,0.05233804801261629,0.04596353211520207,0.051884074436262,0.05824696128309153
qwen3_vl_8b,test,parallel_gain_std,REAL,16,317,317,0,0.06421731988080262,0.05375043407372209,0.0622538791475955,0.07215445975591475
qwen3_vl_8b,test,parallel_gain_std,REAL,17,317,317,0,0.048104899335619955,0.04335056297505105,0.047489533118910084,0.05210711484447216
qwen3_vl_8b,test,parallel_gain_std,REAL,18,317,317,0,0.0544197309285237,0.04842578558396553,0.05382661036544091,0.05969142109935555
qwen3_vl_8b,test,parallel_gain_std,REAL,19,317,317,0,0.04179471674550281,0.03657330235047009,0.04093637527794506,0.04578869641092563
qwen3_vl_8b,test,parallel_gain_std,REAL,20,317,317,0,0.03942935360230153,0.0341276578618504,0.03737559837555264,0.043474125320311696
qwen3_vl_8b,test,parallel_gain_std,REAL,21,317,317,0,0.03790241753368006,0.03372098290259485,0.03715023816955595,0.04163210389058116
qwen3_vl_8b,test,parallel_gain_std,REAL,22,317,317,0,0.03152401133974589,0.02709995222384023,0.030290817311643774,0.03496398210634447
qwen3_vl_8b,test,parallel_gain_std,REAL,23,317,317,0,0.04859265323394927,0.04252470133930687,0.04766638961713908,0.053395343060021055
qwen3_vl_8b,test,parallel_gain_std,REAL,24,317,317,0,0.04292227679099858,0.03852415856656241,0.04268969326391801,0.04687679109497417
qwen3_vl_8b,test,parallel_gain_std,REAL,25,317,317,0,0.031849406678955264,0.02829232641599173,0.031248917987521142,0.035003968892908376
qwen3_vl_8b,test,parallel_gain_std,REAL,26,317,317,0,0.02896448942283137,0.022869109103347093,0.02719053209037255,0.03250911118924637
qwen3_vl_8b,test,parallel_gain_std,REAL,27,317,317,0,0.013724292940893225,0.011863943652704259,0.013138140891608112,0.015147162319582646
qwen3_vl_8b,test,parallel_gain_std,REAL,28,317,317,0,0.04922504467435677,0.04409640972994805,0.04921498426414594,0.054909411923386206
qwen3_vl_8b,test,parallel_gain_std,REAL,29,317,317,0,0.022715899726083486,0.018347501368417465,0.022720695207837274,0.027058510982857418
qwen3_vl_8b,test,parallel_gain_std,REAL,30,317,317,0,0.018288120560525967,0.012175289447868155,0.015803969885895504,0.021326090308957633
