model,source_mode,label,layer,n_samples,n_tokens,n_visual_mean,n_visual_min,n_visual_max,token_mean,token_std,max_row_sum_error,p50_mean,p50_std,p50_sem,p90_mean,p90_std,p90_sem,p99_mean,p99_std,p99_sem,pmax_mean,pmax_std,pmax_sem,relative_p50_mean,relative_p50_std,relative_p50_sem,relative_p90_mean,relative_p90_std,relative_p90_sem,relative_p99_mean,relative_p99_std,relative_p99_sem,relative_pmax_mean,relative_pmax_std,relative_pmax_sem,top1_mass_mean,top1_mass_std,top1_mass_sem,top5_mass_mean,top5_mass_std,top5_mass_sem,top10_mass_mean,top10_mass_std,top10_mass_sem,top32_mass_mean,top32_mass_std,top32_mass_sem,normalized_entropy_mean,normalized_entropy_std,normalized_entropy_sem,effective_token_fraction_mean,effective_token_fraction_std,effective_token_fraction_sem,mass_above_uniform_mean,mass_above_uniform_std,mass_above_uniform_sem,fraction_above_uniform_mean,fraction_above_uniform_std,fraction_above_uniform_sem
llava_1_5_7b,hmid_cos,hall,11,3487,2008512,576,576,576,0.001736111111,0.0006194506077,1.476728357e-07,0.001595261487,0.0001027707366,1.740377642e-06,0.00266157191,0.0003197724462,5.415207038e-06,0.003113466096,0.000426528296,7.223070836e-06,0.003592922491,0.000622418167,1.054038044e-05,0.9188706167,0.05919594426,0.001002457522,1.53306542,0.184188929,0.003119159254,1.793356471,0.2456802985,0.004160488802,2.069523355,0.3585128642,0.006071259136,0.003592922491,0.000622418167,1.054038044e-05,0.01670862853,0.002466335966,4.17663249e-05,0.0321105228,0.004465985414,7.562951696e-05,0.09570285198,0.0124275882,0.000210455791,0.9904135348,0.004461882203,7.556003088e-05,0.9412609684,0.02627660278,0.0004449828182,0.5589586511,0.04369908098,0.0007400248949,0.4159596756,0.05659328356,0.0009583825969
llava_1_5_7b,hmid_cos,hall,12,3487,2008512,576,576,576,0.001736111111,0.0005418707864,1.665903255e-07,0.001661583166,7.979039021e-05,1.35121549e-06,0.002451622686,0.0002510992652,4.252256641e-06,0.003125703131,0.0003801438038,6.437569672e-06,0.003783971651,0.0006494915486,1.099885636e-05,0.9570719034,0.04595926476,0.0007783001223,1.412134667,0.1446331767,0.002449299825,1.800405003,0.218962831,0.003708040131,2.179567671,0.374107132,0.006335341266,0.003783971651,0.0006494915486,1.099885636e-05,0.01732401788,0.002462795713,4.170637226e-05,0.0326923054,0.004142778117,7.015614223e-05,0.09375924074,0.01039018631,0.0001759532777,0.9925656524,0.003830109069,6.486122814e-05,0.9541240275,0.02272667125,0.0003848662747,0.5718103286,0.04095527685,0.0006935597675,0.450727205,0.04564999872,0.0007730628367
llava_1_5_7b,hmid_cos,hall,13,3487,2008512,576,576,576,0.001736111111,0.0005140322785,1.481967047e-07,0.00167500476,7.606018924e-05,1.288046162e-06,0.002417459431,0.0002340510708,3.963552897e-06,0.002955132982,0.0003346981598,5.667967494e-06,0.003458382625,0.0005516190749,9.34142867e-06,0.9648027416,0.043810669,0.0007419145894,1.392456632,0.1348134168,0.002283006469,1.702156598,0.19278614,0.003264749277,1.992028392,0.3177325872,0.005380662914,0.003458382625,0.0005516190749,9.34142867e-06,0.01602572545,0.002091379599,3.541660221e-05,0.03060774322,0.003616872012,6.125015149e-05,0.0896595308,0.009398888138,0.0001591660751,0.9932212443,0.003353933683,5.679740547e-05,0.9580440958,0.02013989472,0.0003410603413,0.578499091,0.03991724009,0.0006759810673,0.460950196,0.0470845461,0.0007973562715
llava_1_5_7b,hmid_cos,hall,14,3487,2008512,576,576,576,0.001736111111,0.0004424642297,1.701409929e-07,0.001679270364,6.34241678e-05,1.074060645e-06,0.002307361802,0.0001845746607,3.125691451e-06,0.002936699054,0.000304243608,5.15223293e-06,0.003494280265,0.0005282230032,8.94522639e-06,0.9672597298,0.03653232065,0.0006186589315,1.329040398,0.1063150045,0.001800398276,1.691538655,0.1752443182,0.002967686168,2.012705433,0.3042564498,0.005152450401,0.003494280265,0.0005282230032,8.94522639e-06,0.01606551643,0.001922276511,3.255291509e-05,0.03052414957,0.003295670135,5.581073767e-05,0.08802891226,0.008003753068,0.0001355400706,0.995071183,0.002321399959,3.931189678e-05,0.9692613539,0.01397153231,0.0002366018116,0.5477308493,0.04859172391,0.0008228796709,0.449513869,0.05028686227,0.0008515861005
llava_1_5_7b,hmid_cos,hall,15,3487,2008512,576,576,576,0.001736111111,0.0005256536554,1.45402737e-07,0.001658657363,7.990634897e-05,1.353179201e-06,0.002480144971,0.0002749816109,4.656693759e-06,0.002916992046,0.0003439999586,5.825489404e-06,0.003297256677,0.0004517941956,7.650937837e-06,0.955386641,0.04602605701,0.0007794312199,1.428563503,0.1583894079,0.002682255605,1.680187418,0.1981439762,0.003355481897,1.899219846,0.2602334567,0.004406940194,0.003297256677,0.0004517941956,7.650937837e-06,0.01551589273,0.001863191889,3.155234277e-05,0.02995706499,0.003482285161,5.897098182e-05,0.08961313504,0.01030956759,0.0001745880349,0.992955461,0.003352874872,5.677947496e-05,0.9564269281,0.02010949214,0.0003405454868,0.5683413616,0.03933263314,0.0006660810033,0.4480192302,0.05244302438,0.0008880997662
llava_1_5_7b,hmid_cos,hall,16,3487,2008512,576,576,576,0.001736111111,0.0004081353046,1.726439223e-07,0.00169535834,5.06610638e-05,8.579230403e-07,0.002264348123,0.0001271403924,2.153067145e-06,0.002798905945,0.0002680265592,4.538912989e-06,0.003291754487,0.000491239521,8.318927234e-06,0.9765264037,0.02918077275,0.0004941636712,1.304264519,0.07323286601,0.001240166675,1.612169824,0.1543832981,0.002614413881,1.896050584,0.2829539641,0.004791702087,0.003291754487,0.000491239521,8.318927234e-06,0.01518518536,0.001777790191,3.010610222e-05,0.02899723253,0.002988851514,5.061489802e-05,0.08473042621,0.006840308394,0.000115837642,0.9957369554,0.001784462544,3.021909561e-05,0.9733295243,0.01090743216,0.0001847126109,0.5529543591,0.04723465221,0.0007998982531,0.4614042635,0.04545530549,0.0007697657916
llava_1_5_7b,hmid_cos,hall,17,3487,2008512,576,576,576,0.001736111111,0.0003914989864,1.527951099e-07,0.00171340016,5.176009423e-05,8.765346417e-07,0.002225130071,0.0001339974067,2.269187695e-06,0.002716738907,0.0002948461786,4.993091557e-06,0.003190449135,0.0005135129655,8.696118312e-06,0.986918492,0.02981381427,0.0005048839536,1.281674921,0.07718250628,0.001307052112,1.564841611,0.1698313989,0.002876020737,1.837698702,0.2957834681,0.005008964148,0.003190449135,0.0005135129655,8.696118312e-06,0.01471531447,0.00191637198,3.245292444e-05,0.0281217613,0.003244886486,5.49507387e-05,0.08237866493,0.007231975621,0.0001224703559,0.9960496857,0.001917494842,3.247193962e-05,0.9752756199,0.01169993259,0.0001981332603,0.5648125905,0.04716998709,0.0007988031775,0.4770541575,0.04662931083,0.0007896470605
llava_1_5_7b,hmid_cos,hall,18,3487,2008512,576,576,576,0.001736111111,0.0004377692313,1.462758519e-07,0.00170115928,5.590964101e-05,9.468054084e-07,0.002293036428,0.0001433297764,2.427227309e-06,0.002849741812,0.0003147808767,5.330676984e-06,0.003359159491,0.0005630696366,9.535338942e-06,0.9798677451,0.03220395322,0.0005453599152,1.320788982,0.08255795121,0.00139808293,1.641451284,0.181313785,0.003070469943,1.934875867,0.3243281107,0.005492355231,0.003359159491,0.0005630696366,9.535338942e-06,0.01548110543,0.002054064798,3.47846923e-05,0.02954056407,0.003498097275,5.923875307e-05,0.08608777518,0.007890318116,0.0001336190991,0.9950771221,0.001957307894,3.314615631e-05,0.9692686702,0.0119513506,0.0002023909147,0.5673355006,0.04687029017,0.0007937279407,0.4687778813,0.04825853986,0.0008172373442
llava_1_5_7b,hmid_cos,hall,19,3487,2008512,576,576,576,0.001736111111,0.0004209030192,1.508742571e-07,0.001682908921,5.504303423e-05,9.321298001e-07,0.002269938492,0.0001351166572,2.288141714e-06,0.002893508634,0.0003875243559,6.562556106e-06,0.003539141253,0.0007183131732,1.216432059e-05,0.9693555383,0.03170478772,0.0005369067649,1.307484572,0.07782719457,0.001317969627,1.666660973,0.223214029,0.003780032317,2.038545362,0.4137483878,0.007006648659,0.003539141253,0.0007183131732,1.216432059e-05,0.01596643167,0.002590024306,4.386093304e-05,0.030206848,0.004308912876,7.296956198e-05,0.08681813937,0.008889728569,0.0001505436797,0.9955709416,0.00187659426,3.177930608e-05,0.9723094594,0.01142969748,0.0001935569465,0.5411690445,0.04860670442,0.0008231333594,0.4482965499,0.04993168434,0.000845571317
llava_1_5_7b,hmid_cos,hall,20,3487,2008512,576,576,576,0.001736111111,0.0006077494843,1.31665729e-07,0.001627817819,7.907537533e-05,1.339107025e-06,0.002509658386,0.0002085157097,3.531122684e-06,0.003567879033,0.0005889787958,9.974099264e-06,0.004600264167,0.001138761374,1.928442766e-05,0.9376230638,0.04554741619,0.0007713256463,1.44556323,0.1201050488,0.002033926666,2.055098323,0.3392517864,0.005745081176,2.64975216,0.6559265512,0.01110783033,0.004600264167,0.001138761374,1.928442766e-05,0.0202955471,0.003995396222,6.766029405e-05,0.03776710209,0.006675824765,0.0001130521835,0.1044534424,0.01482467363,0.0002510493881,0.991111073,0.004017413847,6.803315294e-05,0.9453725863,0.02380285006,0.0004030908938,0.5541535104,0.04113929228,0.0006966759887,0.4245859621,0.04672915236,0.0007913378334
llava_1_5_7b,hmid_cos,hall,21,3487,2008512,576,576,576,0.001736111111,0.0005341685792,1.55181624e-07,0.001642297064,9.056703398e-05,1.533713257e-06,0.002392420181,0.0002303372738,3.900661364e-06,0.003297599851,0.0008115085893,1.374254435e-05,0.004044001251,0.001376486848,2.331020498e-05,0.945963109,0.05216661157,0.0008834188358,1.378034024,0.1326742697,0.002246780946,1.899417514,0.4674289474,0.007915705546,2.329344721,0.7928564245,0.01342667807,0.004044001251,0.001376486848,2.331020498e-05,0.01833775932,0.00532844097,9.0234826e-05,0.03451583963,0.009079185373,0.0001537520481,0.09704056299,0.01964604396,0.0003326971938,0.9933176532,0.005078006005,8.599381898e-05,0.9588921531,0.02894869561,0.000490233546,0.5376287071,0.04729922008,0.0008009916818,0.4269573694,0.05370537767,0.0009094771691
llava_1_5_7b,hmid_cos,hall,22,3487,2008512,576,576,576,0.001736111111,0.0006548322269,1.475564204e-07,0.001592874547,0.0001293359849,2.190248547e-06,0.002459719085,0.000343116307,5.810525149e-06,0.003782121878,0.001305126093,2.210174169e-05,0.005098358269,0.002371604564,4.016208989e-05,0.9174957391,0.0744975273,0.001261583163,1.416798193,0.1976349928,0.003346862486,2.178502202,0.7517526297,0.01273060321,2.936654363,1.366044229,0.02313336377,0.005098358269,0.002371604564,4.016208989e-05,0.02212347426,0.008969560622,0.0001518956007,0.04052386193,0.0148626568,0.0002516926166,0.108380216,0.03118088278,0.000528034663,0.9908918703,0.009485781658,0.000160637579,0.9453272165,0.05055090214,0.0008560575006,0.5217696123,0.05244412513,0.000888118407,0.3983949312,0.06076151009,0.001028969697
llava_1_5_7b,hmid_cos,hall,23,3487,2008512,576,576,576,0.001736111111,0.0007258276271,1.583248377e-07,0.001570543231,0.000147114244,2.491315617e-06,0.002535359269,0.000363913521,6.162716905e-06,0.004074987083,0.001420930025,2.406283081e-05,0.005534871207,0.002658902263,4.502735123e-05,0.9046329013,0.08473780452,0.001434997796,1.460366939,0.2096141881,0.003549724937,2.34719256,0.8184556941,0.01386019054,3.188085815,1.531527704,0.02593575431,0.005534871207,0.002658902263,4.502735123e-05,0.02394508333,0.009762239043,0.0001653192644,0.04376160241,0.01618792999,0.0002741355406,0.1157298301,0.03351250561,0.0005675196796,0.9890068021,0.009775457286,0.0001655431096,0.9341864938,0.05236190375,0.0008867260238,0.521592291,0.05928769616,0.0010040113,0.3865045367,0.07336969336,0.001242483787
llava_1_5_7b,hmid_cos,hall,24,3487,2008512,576,576,576,0.001736111111,0.0007467209615,1.660082489e-07,0.001544768411,0.0001317228728,2.230669453e-06,0.002506637567,0.0003403643745,5.763922371e-06,0.004309094614,0.001554773764,2.632941621e-05,0.006083859228,0.002929259843,4.960573904e-05,0.8897866048,0.07587237472,0.001284865605,1.443823238,0.1960498797,0.003320019286,2.482038498,0.8955496879,0.01516574373,3.504302916,1.68725367,0.02857290569,0.006083859228,0.002929259843,4.960573904e-05,0.02592317552,0.01082897108,0.0001833839067,0.04675846892,0.01772076504,0.0003000934343,0.1200273259,0.03461141382,0.0005861292113,0.988916646,0.009289909416,0.000157320568,0.9335115599,0.05073007855,0.000859091775,0.4974478496,0.05678167666,0.0009615729521,0.3633311626,0.067798652,0.001148140629
llava_1_5_7b,hmid_cos,hall,25,3487,2008512,576,576,576,0.001736111111,0.000571829855,1.416774467e-07,0.001619583505,0.00011097281,1.879276182e-06,0.002420534796,0.0002669699424,4.521019645e-06,0.003507099735,0.0008517604909,1.442419277e-05,0.00449133733,0.001505950215,2.550261069e-05,0.9328800988,0.06392033856,0.001082463081,1.394228043,0.1537746868,0.002604107315,2.020089447,0.4906140428,0.008308335033,2.587010302,0.867427324,0.01468950376,0.00449133733,0.001505950215,2.550261069e-05,0.01994919012,0.005740599749,9.721455533e-05,0.03708808904,0.009541703308,0.0001615845878,0.1018792616,0.02018996225,0.0003419082131,0.9924915297,0.005212258619,8.826732851e-05,0.9539020568,0.03008197614,0.000509425158,0.5255654311,0.06396472233,0.0010832147,0.4098870208,0.06839451451,0.001158231301
llava_1_5_7b,hmid_cos,hall,26,3487,2008512,576,576,576,0.001736111111,0.001078078359,1.487787813e-07,0.001474346893,0.0002049954801,3.471509131e-06,0.002910708684,0.0005591616511,9.469158911e-06,0.005090858826,0.002276653696,3.855413831e-05,0.007312319787,0.004596914173,7.784673845e-05,0.8492238104,0.1180773966,0.001999589259,1.676568202,0.322077111,0.005454235533,2.932334684,1.311352529,0.02220718367,4.211896197,2.647822564,0.04483972135,0.007312319787,0.004596914173,7.784673845e-05,0.03091062775,0.01674205909,0.0002835194754,0.05547943557,0.02698229054,0.0004569333329,0.1413350894,0.05348212246,0.0009056964395,0.9764289737,0.02124403401,0.000359758459,0.8681786273,0.1057163361,0.001790260086,0.5931107828,0.07551287765,0.001278777679,0.3933255066,0.05771703745,0.0009774128794
llava_1_5_7b,hmid_cos,hall,27,3487,2008512,576,576,576,0.001736111111,0.0004084827947,1.608277671e-07,0.00172573539,5.601522861e-05,9.485934883e-07,0.002221599168,0.0001344959587,2.277630455e-06,0.002760248775,0.0003194754201,5.410177031e-06,0.003239255215,0.0005452329075,9.233281707e-06,0.9940235846,0.03226477168,0.0005463898493,1.279641121,0.07746967221,0.001311915142,1.589903295,0.184017842,0.00311626197,1.865811004,0.3140541547,0.005318370263,0.003239255215,0.0005452329075,9.233281707e-06,0.01498081239,0.00205992358,3.488390822e-05,0.0285864505,0.003512149096,5.947671455e-05,0.08313083544,0.007713849341,0.0001306306773,0.9956613239,0.002003331812,3.392555129e-05,0.9728778267,0.01222462841,0.0002070187554,0.5795349562,0.05629606892,0.0009533493965,0.4880229742,0.05528408611,0.0009362119086
llava_1_5_7b,hmid_cos,hall,28,3487,2008512,576,576,576,0.001736111111,0.00040054007,1.406297088e-07,0.001699640631,5.721793004e-05,9.689607129e-07,0.002234694013,0.0001500482863,2.541002346e-06,0.002761504128,0.0002955832609,5.005573725e-06,0.003198861469,0.000483260011,8.18379771e-06,0.9789930034,0.0329575277,0.0005581213707,1.287183751,0.08642781291,0.001463617351,1.590626378,0.1702559583,0.002883210466,1.842544206,0.2783577663,0.004713867481,0.003198861469,0.000483260011,8.18379771e-06,0.0148913375,0.001874594088,3.174543405e-05,0.02851652374,0.003216267153,5.446608277e-05,0.08345309139,0.007507817763,0.0001271416223,0.9958494112,0.002817858028,4.771919785e-05,0.9741166849,0.01697361442,0.000287440764,0.5484956164,0.06377876318,0.001080065563,0.4603168913,0.05472104437,0.0009266770421
llava_1_5_7b,hmid_cos,hall,29,3487,2008512,576,576,576,0.001736111111,0.0005542173335,1.386506483e-07,0.001718865921,8.017150656e-05,1.357669529e-06,0.002397054228,0.0002708641921,4.586967066e-06,0.002883786069,0.0003780928929,6.40283839e-06,0.00327340236,0.0004984948719,8.44179344e-06,0.9900667706,0.04617878778,0.000782017649,1.380703235,0.1560177746,0.00264209303,1.661060776,0.2177815063,0.003688034913,1.88547976,0.2871330462,0.004862473021,0.00327340236,0.0004984948719,8.44179344e-06,0.01538715957,0.002151607022,3.643652738e-05,0.02963699448,0.003958970157,6.704343451e-05,0.08765421108,0.01068915663,0.0001810162099,0.9916565314,0.005967119105,0.0001010505619,0.9490192307,0.03501646652,0.0005929886023,0.6181455658,0.05242237191,0.0008877500257,0.4925591682,0.04429212058,0.000750067762
llava_1_5_7b,hmid_cos,hall,30,3487,2008512,576,576,576,0.001736111111,0.0004905311024,1.495936885e-07,0.001662562241,7.167049351e-05,1.213708578e-06,0.002335267183,0.0001974125566,3.343095626e-06,0.003158408699,0.0005849548883,9.905956143e-06,0.003881875,0.0009878673465,1.672910306e-05,0.957635851,0.04128220426,0.0006990961407,1.345113897,0.1137096326,0.00192562308,1.819243411,0.3369340156,0.005705830739,2.23596,0.5690115916,0.009635963361,0.003881875,0.0009878673465,1.672910306e-05,0.01776024944,0.003985701823,6.749612363e-05,0.03324666017,0.006618996824,0.000112089827,0.09332559176,0.01431373001,0.0002423967807,0.9941423531,0.003749618887,6.349816198e-05,0.9637218632,0.02241751279,0.0003796308109,0.5404235953,0.06008859747,0.001017574215,0.4366550959,0.05619195773,0.0009515863189
llava_1_5_7b,hmid_cos,hall,31,3487,2008512,576,576,576,0.001736111111,0.001120642985,1.545995474e-07,0.001468917183,0.0001048648675,1.775840837e-06,0.002960777033,0.0002581042398,4.370882834e-06,0.00594162884,0.001259881547,2.133554502e-05,0.009235263968,0.002445684897,4.141660803e-05,0.8460962974,0.06040216367,0.001022884322,1.705407571,0.1486680421,0.002517628512,3.422378212,0.7256917714,0.01228927393,5.319512046,1.4087145,0.02385596623,0.009235263968,0.002445684897,4.141660803e-05,0.03850910987,0.008632742232,0.0001461917281,0.06685022867,0.01351043335,0.0002287933017,0.1591324731,0.02435039564,0.0004123633397,0.9745091617,0.007887442833,0.0001335704075,0.8514779894,0.04194291673,0.0007102850185,0.5980828399,0.03734337671,0.0006323938125,0.3795635774,0.03821083116,0.0006470837756
