feature,layer,n_hall,n_real,hall_mean,hall_std,hall_sem,real_mean,real_std,real_sem,hall_minus_real,gap_ci95_half_width,gap_ci95_low,gap_ci95_high,cohen_d,gap_ci95_excludes_zero
raw_p_hmid_sqrt_risk,27,3487,11976,0.4185720407,0.06611084464,0.001119558347,0.3927963618,0.06531655399,0.0005968529851,0.02577567886,0.002486686518,0.02328899234,0.02826236537,0.3935429384,1
raw_p_hmid_sqrt_risk,28,3487,11976,0.3943763999,0.06108610212,0.001034466522,0.4193550336,0.06092781041,0.000556749297,-0.0249786337,0.002302554381,-0.02728118808,-0.02267607932,-0.4097307206,1
raw_p_hmid_sqrt_risk,29,3487,11976,0.3098370258,0.06382031062,0.001080769151,0.3228495971,0.06498738813,0.0005938451163,-0.01301257133,0.002417017754,-0.01542958909,-0.01059555358,-0.2010406088,1
raw_p_hmid_sqrt_risk,30,3487,11976,0.3778188421,0.06715344891,0.001137214396,0.3421802301,0.07247915233,0.0006623037466,0.03563861197,0.002579394876,0.03305921709,0.03821800685,0.4997484625,1
raw_p_hmid_sqrt_risk,31,3487,11976,0.3724283707,0.0751839535,0.001273207492,0.3759122318,0.07906682614,0.000722500933,-0.003483861018,0.002869285308,-0.006353146326,-0.0006145757098,-0.04454598864,1
raw_p_hmid_cosine_risk,0,3487,11976,0.3269892679,0.07338105448,0.001242676182,0.3286138335,0.08561514675,0.0007823385157,-0.001624565583,0.00287813013,-0.004502695712,0.001253564547,-0.01956970784,0
raw_p_hmid_cosine_risk,1,3487,11976,0.4696801641,0.09545809193,0.001616541192,0.434119024,0.1064887438,0.0009730783505,0.03556114009,0.00369816574,0.03186297435,0.03925930583,0.3415932287,1
raw_p_hmid_cosine_risk,2,3487,11976,0.6231023461,0.1304798973,0.002209620206,0.6275443109,0.1357811891,0.001240748372,-0.004441964861,0.00496691921,-0.00940888407,0.000524954349,-0.03300021081,0
raw_p_hmid_cosine_risk,3,3487,11976,0.6870689665,0.1362690783,0.002307657463,0.6933652831,0.1397574676,0.001277083015,-0.006296316598,0.00516943228,-0.01146574888,-0.001126884318,-0.04530422176,1
raw_p_hmid_cosine_risk,4,3487,11976,0.5792878988,0.1184569127,0.002006016199,0.5735316554,0.1315965673,0.001202509919,0.005756243477,0.004584109032,0.001172134445,0.01034035251,0.04470830376,1
raw_p_hmid_cosine_risk,5,3487,11976,0.5823391577,0.1332464473,0.002256470523,0.5541049875,0.138626125,0.001266744974,0.02823417018,0.005071933947,0.02316223623,0.03330610413,0.2054416847,1
raw_p_hmid_cosine_risk,6,3487,11976,0.557393358,0.1245470734,0.002109150418,0.5277159632,0.1232904109,0.001126609493,0.0296773948,0.004686722079,0.02499067272,0.03436411688,0.2401572058,1
raw_p_hmid_cosine_risk,7,3487,11976,0.5745326523,0.1407100721,0.002382863758,0.5127481316,0.1500298118,0.001370950173,0.06178452074,0.005388233597,0.05639628715,0.06717275434,0.417520119,1
raw_p_hmid_cosine_risk,8,3487,11976,0.6328842495,0.1248970506,0.002115077128,0.5928640995,0.1332455786,0.001217578339,0.04002014998,0.004783383221,0.03523676675,0.0448035332,0.3045452143,1
raw_p_hmid_cosine_risk,9,3487,11976,0.5648720877,0.1257455308,0.002129445772,0.5268053857,0.1219129575,0.001114022528,0.038066702,0.004710359774,0.03335634222,0.04277706177,0.3100208974,1
raw_p_hmid_cosine_risk,10,3487,11976,0.5988478834,0.0934400362,0.001582366297,0.5906553343,0.111290407,0.001016955237,0.008192549131,0.003686718347,0.004505830784,0.01187926748,0.0761922256,1
raw_p_hmid_cosine_risk,11,3487,11976,0.5063408656,0.1042308096,0.001765103343,0.4895430967,0.1097255786,0.001002656067,0.01679776893,0.003978804344,0.01281896459,0.02077657328,0.1548024981,1
raw_p_hmid_cosine_risk,12,3487,11976,0.5604699928,0.08964959636,0.00151817685,0.5542750073,0.0973167073,0.0008892656409,0.006194985466,0.003448516445,0.002746469022,0.009643501911,0.06477286158,1
raw_p_hmid_cosine_risk,13,3487,11976,0.4383296289,0.09704188047,0.001643361961,0.4384349318,0.1054972864,0.0009640185596,-0.0001053029095,0.003734286273,-0.003839589182,0.003628983363,-0.001015936382,0
raw_p_hmid_cosine_risk,14,3487,11976,0.5338478677,0.1057839995,0.001791405936,0.519554072,0.111679178,0.001020507768,0.01429379572,0.004040915098,0.01025288062,0.01833471081,0.1294991978,1
raw_p_hmid_cosine_risk,15,3487,11976,0.4742577829,0.08668085447,0.0014679025,0.4657873495,0.0936812995,0.0008560458234,0.008470433384,0.003330588617,0.005139844767,0.011801022,0.09192070352,1
raw_p_hmid_cosine_risk,16,3487,11976,0.4789099566,0.08469865236,0.001434334771,0.4815618992,0.09928925935,0.0009072905291,-0.002651942598,0.003326514598,-0.005978457196,0.0006745719996,-0.02756899307,0
raw_p_hmid_cosine_risk,17,3487,11976,0.4549808217,0.08435562493,0.001428525751,0.4533408707,0.102889065,0.0009401850192,0.001639951039,0.003351905844,-0.001711954805,0.004991856883,0.01656287069,0
raw_p_hmid_cosine_risk,18,3487,11976,0.4527983028,0.08919264341,0.001510438551,0.4365065072,0.105351745,0.0009626886241,0.01629179563,0.003510640694,0.01278115494,0.01980243633,0.1598296226,1
raw_p_hmid_cosine_risk,19,3487,11976,0.4372699116,0.07516584444,0.001272900823,0.4010861231,0.101064507,0.0009235124789,0.03618378849,0.003082346503,0.03310144199,0.039266135,0.3775508544,1
raw_p_hmid_cosine_risk,20,3487,11976,0.3554494204,0.08567505668,0.001450869753,0.2940074391,0.0945010184,0.0008635362933,0.06144198131,0.003309277587,0.05813270372,0.0647512589,0.6636312652,1
raw_p_hmid_cosine_risk,21,3487,11976,0.3436838136,0.08786342909,0.001487928886,0.2963230117,0.09213045183,0.0008418744074,0.04736080194,0.003350788901,0.04401001304,0.05071159084,0.5193879055,1
raw_p_hmid_cosine_risk,22,3487,11976,0.3500195156,0.09790678298,0.001658008708,0.3136539249,0.09987503101,0.0009126432236,0.03636559078,0.003709483453,0.03265610733,0.04007507423,0.3657235221,1
raw_p_hmid_cosine_risk,23,3487,11976,0.35827422,0.1013670347,0.001716606563,0.3208250527,0.1023098771,0.0009348924862,0.03744916729,0.003831166859,0.03361800043,0.04128033415,0.3667960921,1
raw_p_hmid_cosine_risk,24,3487,11976,0.3247949503,0.09151822627,0.001549821283,0.287736067,0.09736957076,0.0008897486994,0.03705888329,0.003502645999,0.03355623729,0.04056152928,0.3857030504,1
raw_p_hmid_cosine_risk,25,3487,11976,0.4545054539,0.1040696229,0.001762373716,0.3946322371,0.1105306859,0.001010013018,0.05987321683,0.00398130348,0.05589191335,0.06385452031,0.5487552709,1
raw_p_hmid_cosine_risk,26,3487,11976,0.377567863,0.08806813661,0.001491395519,0.3727010754,0.09734686094,0.0008895411804,0.004866787629,0.003403603125,0.001463184504,0.008270390754,0.05105003993,1
raw_p_hmid_cosine_risk,27,3487,11976,0.5321349738,0.09364197524,0.001585786047,0.4865840314,0.09451368554,0.0008636520437,0.04555094238,0.003539204427,0.04201173795,0.0490901468,0.4829514802,1
raw_p_hmid_cosine_risk,28,3487,11976,0.4770567473,0.08662677176,0.001466986633,0.5051072492,0.08955579832,0.0008183476054,-0.02805050197,0.003292416485,-0.03134291845,-0.02475808548,-0.3155151642,1
raw_p_hmid_cosine_risk,29,3487,11976,0.3798688839,0.09432141859,0.001597292124,0.3870104621,0.09458730763,0.0008643247914,-0.007141578218,0.003559653273,-0.01070123149,-0.003581924946,-0.07555033246,1
raw_p_hmid_cosine_risk,30,3487,11976,0.4943775755,0.1015839376,0.001720279718,0.4354874261,0.1103276921,0.00100815809,0.05889014939,0.003908097,0.05498205239,0.06279824639,0.5431777477,1
raw_p_hmid_cosine_risk,31,3487,11976,0.4718658491,0.1075315366,0.001820999717,0.4701721741,0.1103935203,0.001008759619,0.001693675091,0.004080207816,-0.002386532725,0.005773882907,0.01543145226,0
raw_p_hpre_sqrt_risk,0,3487,11976,0.2663327998,0.05313868774,0.0008998805221,0.2660574215,0.05971265148,0.0005456453548,0.0002753782467,0.002062674245,-0.001787295999,0.002338052492,0.00472385926,0
raw_p_hpre_sqrt_risk,1,3487,11976,0.3683000788,0.06615296696,0.00112027167,0.336593467,0.0774121728,0.0007073809561,0.03170661184,0.00259683094,0.0291097809,0.03430344278,0.4226351033,1
raw_p_hpre_sqrt_risk,2,3487,11976,0.471904743,0.09032992988,0.001529698002,0.4756556178,0.09194686913,0.000840196856,-0.003750874784,0.00342069515,-0.007171569934,-0.0003301796343,-0.04095521536,1
raw_p_hpre_sqrt_risk,3,3487,11976,0.5122255694,0.09228835861,0.001562863139,0.513152646,0.09442458383,0.0008628378455,-0.000927076632,0.003499042119,-0.004426118751,0.002571965487,-0.009868063479,0
raw_p_hpre_sqrt_risk,4,3487,11976,0.4542295215,0.0780806711,0.001322262142,0.4456176597,0.08804715559,0.0008045618519,0.008611861861,0.003033695665,0.005578166196,0.01164555753,0.1002532965,1
raw_p_hpre_sqrt_risk,5,3487,11976,0.4558557313,0.09354977888,0.001584224742,0.4345470165,0.09794222258,0.0008949815067,0.02130871475,0.003566316776,0.01774239798,0.02487503153,0.2197471779,1
raw_p_hpre_sqrt_risk,6,3487,11976,0.4357860412,0.08990285516,0.001522465678,0.3985354441,0.09164091755,0.0008374011158,0.03725059715,0.003405633175,0.03384496398,0.04065623033,0.4082171046,1
raw_p_hpre_sqrt_risk,7,3487,11976,0.4365962318,0.09673895317,0.001638232019,0.3890208356,0.1051749646,0.0009610732305,0.04757539615,0.003722692709,0.04385270345,0.05129808886,0.4604083407,1
raw_p_hpre_sqrt_risk,8,3487,11976,0.4533004256,0.08584324569,0.00145371796,0.409845106,0.09563854623,0.0008739308538,0.04345531954,0.003324526928,0.04013079262,0.04677984647,0.4646652632,1
raw_p_hpre_sqrt_risk,9,3487,11976,0.4197788315,0.08129632601,0.001376717857,0.3848275244,0.08108322487,0.0007409264856,0.03495130718,0.003064329538,0.03188697764,0.03801563672,0.4307991836,1
raw_p_hpre_sqrt_risk,10,3487,11976,0.4155206772,0.06310455625,0.001068648163,0.4017108279,0.07475875112,0.0006831343823,0.01380984938,0.002485942633,0.01132390674,0.01629579201,0.1910200136,1
raw_p_hpre_sqrt_risk,11,3487,11976,0.3688775558,0.0637483047,0.001079549762,0.3573928455,0.06862632625,0.0006270971932,0.01148471035,0.002447002172,0.009037708182,0.01393171253,0.1699997025,1
raw_p_hpre_sqrt_risk,12,3487,11976,0.4126124411,0.05508120478,0.0009327762017,0.4042833001,0.05923247378,0.0005412575622,0.008329141036,0.002113740907,0.006215400129,0.01044288194,0.142812309,1
raw_p_hpre_sqrt_risk,13,3487,11976,0.3359804092,0.06272852398,0.00106228022,0.3330564322,0.06859012956,0.0006267664332,0.002923977022,0.002417463895,0.0005065131272,0.005341440917,0.04343845836,1
raw_p_hpre_sqrt_risk,14,3487,11976,0.4346560415,0.06367743871,0.001078349678,0.4037362292,0.07272379932,0.0006645392944,0.0309198123,0.002482671352,0.02843714095,0.03340248365,0.4368122375,1
raw_p_hpre_sqrt_risk,15,3487,11976,0.3705819966,0.0554680548,0.0009393273382,0.3621652987,0.06326092617,0.0005780689628,0.008416697831,0.002161782774,0.006254915057,0.01057848061,0.1366568465,1
raw_p_hpre_sqrt_risk,16,3487,11976,0.3635811542,0.05435450003,0.0009204697735,0.3609547177,0.06358912442,0.0005810679898,0.00262643652,0.002133525149,0.000492911371,0.004759961668,0.04261763129,1
raw_p_hpre_sqrt_risk,17,3487,11976,0.3523247619,0.05525307392,0.0009356867307,0.3436550089,0.06677301437,0.000610161904,0.008669752998,0.002189423706,0.006480329291,0.0108591767,0.1347157099,1
raw_p_hpre_sqrt_risk,18,3487,11976,0.3672625646,0.05684866921,0.0009627074417,0.3502415679,0.07061498122,0.0006452692274,0.01702099673,0.002271552901,0.01474944383,0.01929254963,0.2512111098,1
raw_p_hpre_sqrt_risk,19,3487,11976,0.3641880447,0.05175649524,0.0008764736944,0.3321065008,0.0722838868,0.0006605194391,0.03208154388,0.002151087335,0.02993045655,0.03423263122,0.4704230123,1
raw_p_hpre_sqrt_risk,20,3487,11976,0.3092476352,0.05796778375,0.0009816591588,0.2628272617,0.06721134857,0.0006141673369,0.04642037341,0.002269588787,0.04415078462,0.0486899622,0.7115143826,1
raw_p_hpre_sqrt_risk,21,3487,11976,0.303314773,0.06001654061,0.001016353963,0.264772827,0.06674666142,0.0006099210946,0.03854194596,0.002323223577,0.03621872238,0.04086516953,0.590320899,1
raw_p_hpre_sqrt_risk,22,3487,11976,0.3083411583,0.06607308447,0.001118918895,0.2776653645,0.06968370024,0.0006367593199,0.03067579385,0.002523336857,0.02815245699,0.03319913071,0.4453115559,1
raw_p_hpre_sqrt_risk,23,3487,11976,0.3074531715,0.06754253393,0.001143803381,0.2766314495,0.06984232102,0.000638208773,0.03082172195,0.002567223392,0.02825449855,0.03338894534,0.4445625655,1
raw_p_hpre_sqrt_risk,24,3487,11976,0.2891836161,0.06265259004,0.001060994312,0.2609005448,0.06968067202,0.0006367316484,0.02828307132,0.002425286071,0.02585778525,0.0307083574,0.4149551027,1
raw_p_hpre_sqrt_risk,25,3487,11976,0.3678684918,0.07113431822,0.001204628683,0.3265892937,0.07910543978,0.0007228537787,0.04127919814,0.002753536921,0.03852566122,0.04403273506,0.5334613827,1
raw_p_hpre_sqrt_risk,26,3487,11976,0.3208766864,0.05931596154,0.001004489962,0.3148686934,0.06618330134,0.0006047731938,0.006007993058,0.002298095361,0.003709897697,0.008306088419,0.09286125698,1
raw_p_hpre_sqrt_risk,27,3487,11976,0.4194247243,0.06577579384,0.001113884407,0.3939265821,0.06505758925,0.0005944866037,0.02549814218,0.00247469137,0.02302345081,0.02797283355,0.3909545935,1
raw_p_hpre_sqrt_risk,28,3487,11976,0.3969725507,0.06080821814,0.001029760677,0.4214961703,0.06117098933,0.0005589714299,-0.02452361966,0.002296511276,-0.02682013094,-0.02222710839,-0.4014383248,1
raw_p_hpre_sqrt_risk,29,3487,11976,0.3126880812,0.06365165692,0.001077913074,0.3255370871,0.06469854281,0.0005912056905,-0.01284900588,0.002409621133,-0.01525862702,-0.01043938475,-0.1993206874,1
raw_p_hpre_sqrt_risk,30,3487,11976,0.3838889703,0.06783893724,0.001148822842,0.3483100428,0.07337534406,0.0006704930137,0.03557892757,0.002607135097,0.03297179247,0.03818606267,0.4930277721,1
raw_p_hpre_sqrt_risk,31,3487,11976,0.3705709405,0.07888011238,0.001335800332,0.373326324,0.08554390391,0.0007816875092,-0.002755383547,0.003033506309,-0.005788889856,0.0002781227625,-0.03276803636,0
raw_p_hpre_cosine_risk,0,3487,11976,0.3118561469,0.07028106435,0.0011901792,0.3134421793,0.0814181316,0.0007439868136,-0.001586032342,0.002751021053,-0.004337053395,0.001164988711,-0.02006513614,0
raw_p_hpre_cosine_risk,1,3487,11976,0.474285077,0.1005610404,0.001702957401,0.435664669,0.1134725303,0.001036895155,0.038620408,0.003907836711,0.03471257129,0.04252824472,0.3488967295,1
raw_p_hpre_cosine_risk,2,3487,11976,0.6271436392,0.1354032242,0.002292994602,0.6334295135,0.1391226945,0.001271282553,-0.006285874336,0.005138783445,-0.01142465778,-0.001147090892,-0.04545337423,1
raw_p_hpre_cosine_risk,3,3487,11976,0.6854574519,0.1395524945,0.002363260685,0.6928924644,0.1423902742,0.001301141211,-0.007435012548,0.005287631577,-0.01272264412,-0.002147380971,-0.05244958996,1
raw_p_hpre_cosine_risk,4,3487,11976,0.5855283765,0.1206064821,0.00204241822,0.5808465119,0.1343905402,0.001228040829,0.004681864589,0.004671036728,1.082786159e-05,0.009352901317,0.03562820163,1
raw_p_hpre_cosine_risk,5,3487,11976,0.6083581281,0.143002609,0.002421686871,0.5773356775,0.1486355724,0.00135820982,0.03102245064,0.005442063171,0.02558038746,0.03646451381,0.2104867998,1
raw_p_hpre_cosine_risk,6,3487,11976,0.5708888203,0.1410295791,0.002388274469,0.5173598321,0.1420593817,0.001298117565,0.05352898823,0.005327799234,0.04820118899,0.05885678746,0.3774222787,1
raw_p_hpre_cosine_risk,7,3487,11976,0.5874175492,0.1536762187,0.002602439801,0.5149529664,0.1633950821,0.001493080031,0.07246458279,0.005880647058,0.06658393574,0.07834522985,0.4493790521,1
raw_p_hpre_cosine_risk,8,3487,11976,0.6153479346,0.1393388233,0.002359642256,0.5472914188,0.1529722599,0.001397837828,0.06805651581,0.005375498648,0.06268101716,0.07343201446,0.4536902839,1
raw_p_hpre_cosine_risk,9,3487,11976,0.559074594,0.1335626055,0.002261824526,0.5037445841,0.1304461521,0.001191997595,0.05533000997,0.005011129532,0.05031888044,0.0603411395,0.4218664102,1
raw_p_hpre_cosine_risk,10,3487,11976,0.5508146735,0.1042346576,0.001765168507,0.5308056624,0.1211721086,0.001107252761,0.02000901109,0.004084062745,0.01592494834,0.02409307383,0.1701931774,1
raw_p_hpre_cosine_risk,11,3487,11976,0.4679873488,0.1054259285,0.001785342161,0.4485932586,0.1103040789,0.001007942317,0.01939409013,0.004018427517,0.01537566262,0.02341251765,0.1775637932,1
raw_p_hpre_cosine_risk,12,3487,11976,0.5382610462,0.09170777708,0.001553031244,0.5248016633,0.09937109936,0.0009080383709,0.01345938285,0.003526061097,0.009933321751,0.01698544394,0.1377683592,1
raw_p_hpre_cosine_risk,13,3487,11976,0.4207058483,0.09828929272,0.001664486343,0.4191440387,0.1060365014,0.0009689458267,0.001561809592,0.003774906472,-0.002213096881,0.005336716064,0.01496846839,0
raw_p_hpre_cosine_risk,14,3487,11976,0.5762699809,0.1046935156,0.001772939067,0.522340164,0.1208657522,0.001104453321,0.05392981692,0.004094068941,0.04983574798,0.05802388587,0.4593131484,1
raw_p_hpre_cosine_risk,15,3487,11976,0.4654911645,0.08710268023,0.001475045935,0.4486433346,0.09469300421,0.0008652906311,0.01684782992,0.003351822577,0.01349600734,0.0201996525,0.1810899521,1
raw_p_hpre_cosine_risk,16,3487,11976,0.4661871365,0.08489731247,0.001437698993,0.4568607589,0.09840452673,0.0008992059736,0.009326377555,0.003323659433,0.006002718121,0.01265003699,0.09763186437,1
raw_p_hpre_cosine_risk,17,3487,11976,0.4294704409,0.08511513406,0.001441387707,0.4184281124,0.1003670473,0.0009171391952,0.01104232848,0.003348528399,0.007693800081,0.01439085688,0.113677276,1
raw_p_hpre_cosine_risk,18,3487,11976,0.4526338694,0.0875935442,0.001483358503,0.4263115471,0.1057159677,0.0009660168372,0.02632232234,0.003469554874,0.02285276747,0.02979187721,0.2582856459,1
raw_p_hpre_cosine_risk,19,3487,11976,0.4313298304,0.07557309134,0.001279797371,0.3917113109,0.1003549163,0.0009170283445,0.03961851946,0.003085878114,0.03653264135,0.04270439758,0.4155867754,1
raw_p_hpre_cosine_risk,20,3487,11976,0.3549946547,0.08395947327,0.001421817095,0.2960403755,0.09193587068,0.0008400963538,0.05895427925,0.003236864926,0.05571741432,0.06219114417,0.6536020772,1
raw_p_hpre_cosine_risk,21,3487,11976,0.3446281959,0.08759039682,0.001483305203,0.296605855,0.09204958958,0.0008411355002,0.04802234083,0.003342189825,0.044680151,0.05136453065,0.5273515431,1
raw_p_hpre_cosine_risk,22,3487,11976,0.3483239292,0.096680484,0.001637241869,0.3108418715,0.09778127588,0.0008935107997,0.03748205772,0.003655766489,0.03382629123,0.04113782421,0.3842967015,1
raw_p_hpre_cosine_risk,23,3487,11976,0.3590711413,0.1014194538,0.001717494258,0.3213438801,0.1023800154,0.0009355333995,0.0377272612,0.003833295658,0.03389396555,0.04156055686,0.3692805477,1
raw_p_hpre_cosine_risk,24,3487,11976,0.3246082911,0.08980231255,0.001520763032,0.287520609,0.09579509093,0.0008753613361,0.03708768204,0.003439215116,0.03364846692,0.04052689716,0.3925573991,1
raw_p_hpre_cosine_risk,25,3487,11976,0.4573920809,0.1045888364,0.001771166371,0.3961619986,0.1111639931,0.001015800085,0.06123008227,0.004001895787,0.05722818648,0.06523197805,0.5580784715,1
raw_p_hpre_cosine_risk,26,3487,11976,0.375430636,0.08802151429,0.00149060599,0.3695255951,0.0972915871,0.0008890360963,0.005905040918,0.003401766987,0.002503273932,0.009306807905,0.0619755021,1
raw_p_hpre_cosine_risk,27,3487,11976,0.5328870694,0.09319405534,0.001578200719,0.4876943204,0.09417197019,0.0008605294995,0.04519274899,0.003523221184,0.04166952781,0.04871597018,0.4810176685,1
raw_p_hpre_cosine_risk,28,3487,11976,0.4798943132,0.08633969053,0.001462125037,0.5074572176,0.08996484728,0.0008220854342,-0.0275629044,0.003287682574,-0.03085058698,-0.02427522183,-0.309138577,1
raw_p_hpre_cosine_risk,29,3487,11976,0.3833677356,0.09416369841,0.001594621201,0.3900676719,0.09405547429,0.0008594649773,-0.006699936226,0.003550520835,-0.01025045706,-0.003149415391,-0.07121539443,1
raw_p_hpre_cosine_risk,30,3487,11976,0.5028340169,0.1028318563,0.001741412679,0.4438207052,0.1117510183,0.001021164235,0.05901331168,0.003956722305,0.05505658938,0.06297003399,0.5374457586,1
raw_p_hpre_cosine_risk,31,3487,11976,0.4702133839,0.1103476106,0.001868688702,0.4682885174,0.1169039396,0.001068250865,0.001924866512,0.004218854984,-0.002293988472,0.006143721496,0.01667154539,0
softmax_p_hmid_sqrt_risk,0,3487,11976,0.261972229,0.05400190426,0.0009144987176,0.2649503973,0.06337464012,0.000579108064,-0.002978168328,0.002121580318,-0.005099748647,-0.0008565880099,-0.04851507825,1
softmax_p_hmid_sqrt_risk,1,3487,11976,0.3535756041,0.05853024244,0.0009911841516,0.3280223876,0.06662608231,0.0006088192606,0.02555321645,0.002279933228,0.02327328322,0.02783314967,0.3937991046,1
softmax_p_hmid_sqrt_risk,2,3487,11976,0.3874795366,0.06969324301,0.001180224702,0.392221756,0.07022535117,0.0006417088458,-0.004742219391,0.002633061834,-0.007375281224,-0.002109157557,-0.06764382099,1
