model,source_mode,category,layer,n_pairs,n_images,pair_raw_cosine_mean,pair_raw_cosine_std,pair_raw_cosine_sem,pair_centered_cosine_mean,pair_centered_cosine_std,pair_centered_cosine_sem,pair_js_normalized_mean,pair_js_normalized_std,pair_js_normalized_sem,pair_total_variation_mean,pair_total_variation_std,pair_total_variation_sem,pair_topk_overlap_fraction_mean,pair_topk_overlap_fraction_std,pair_topk_overlap_fraction_sem,image_raw_cosine_mean,image_raw_cosine_std,image_raw_cosine_sem,image_centered_cosine_mean,image_centered_cosine_std,image_centered_cosine_sem,image_js_normalized_mean,image_js_normalized_std,image_js_normalized_sem,image_total_variation_mean,image_total_variation_std,image_total_variation_sem,image_topk_overlap_fraction_mean,image_topk_overlap_fraction_std,image_topk_overlap_fraction_sem,specificity_pair_js_mean,specificity_pair_js_std,specificity_pair_js_sem,specificity_uniform_js_mean,specificity_uniform_js_std,specificity_uniform_js_sem,specificity_ratio_mean,specificity_ratio_std,specificity_ratio_sem,specificity_random_overlap_mean,specificity_random_overlap_std,specificity_random_overlap_sem
llava_1_5_7b,hmid_cos,all,11,26782,3457,0.9623777714,0.02915757051,0.000178168052,0.677005044,0.2688693588,0.001642932832,0.01515198631,0.01118092038,6.83212891e-05,0.110913752,0.04094223761,0.0002501785503,0.4330065436,0.2865664721,0.001751071479,0.9610183858,0.02278866321,0.0003875869629,0.6740671963,0.2162683953,0.003678267993,0.01590052751,0.008750338781,0.0001488247555,0.1134316553,0.03257936833,0.0005541061494,0.402718502,0.2192795819,0.003729481907,0.01590052751,0.008750338781,0.0001488247555,0.02471668365,0.008081872766,0.0001374555624,0.7062551935,0.3997414843,0.006798757187,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,12,26782,3457,0.9565698392,0.02974728955,0.0001817715447,0.4911003195,0.2940565381,0.001796839711,0.01639278699,0.01116638769,6.823248671e-05,0.1156178253,0.04017537253,0.0002454926024,0.271733347,0.2216827954,0.001354598175,0.9535350049,0.02421130553,0.0004117830997,0.446552988,0.2116865352,0.003600340244,0.01761085746,0.009231918728,0.0001570154119,0.1198203432,0.03222265757,0.0005480392537,0.2439601969,0.1438047386,0.002445814454,0.01761085746,0.009231918728,0.0001570154119,0.01608008715,0.005062407355,8.610084202e-05,1.109695646,0.4151214027,0.00706033707,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,13,26782,3457,0.9607183806,0.02156999844,0.0001318040062,0.4978949396,0.2873025008,0.001755569,0.01518652773,0.008207283585,5.015080828e-05,0.1126062756,0.03352327596,0.0002048448026,0.2682865357,0.2244754459,0.001371662735,0.9609704478,0.01552558853,0.000264057424,0.5141307076,0.20794459,0.00353669767,0.01522531146,0.005874565951,9.991394202e-05,0.1123439955,0.02472973784,0.0004206005369,0.2754638101,0.165546134,0.002815589607,0.01522531146,0.005874565951,9.991394202e-05,0.01674594513,0.005586831932,9.502019491e-05,0.9749090613,0.3841428491,0.006533457394,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,14,26782,3457,0.9600993656,0.02696980056,0.0001647996299,0.4302760294,0.2762585725,0.001688084804,0.01463390742,0.009968142274,6.091057862e-05,0.110291991,0.03750942642,0.000229202273,0.2825020069,0.1984659015,0.001212730774,0.957438165,0.02282061584,0.0003881304094,0.4056207832,0.2071864781,0.00352380379,0.01566293353,0.008595361596,0.0001461889214,0.1139818372,0.03136654271,0.0005334785508,0.2717440905,0.1399138315,0.002379638354,0.01566293353,0.008595361596,0.0001461889214,0.01275426446,0.003900004218,6.633082318e-05,1.213840679,0.4136700267,0.007035652234,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,15,26782,3457,0.9648861998,0.02131622844,0.0001302533384,0.5389423124,0.2678100162,0.001636459693,0.01338302739,0.007649863046,4.674467637e-05,0.1043362825,0.03205593379,0.0001958785721,0.2772349432,0.2456164952,0.001500845637,0.9643409556,0.01683309335,0.0002862953157,0.5366515632,0.1972660157,0.003355077706,0.01359298444,0.00570202688,9.697941735e-05,0.1042045832,0.0235034716,0.0003997443417,0.2859952089,0.1835303554,0.003121463176,0.01359298444,0.00570202688,9.697941735e-05,0.01523960119,0.004659827356,7.925380771e-05,0.934804968,0.3727321053,0.006339384776,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,16,26782,3457,0.9611702668,0.02598282895,0.0001587687156,0.3589791827,0.2842926899,0.001737177477,0.01426123343,0.008980804762,5.487742847e-05,0.1077518275,0.03343942123,0.0002043324062,0.2073932585,0.1746556125,0.001067237418,0.9585498203,0.0229826591,0.0003908864225,0.3337130666,0.2073485018,0.00352655947,0.01512452879,0.007608377568,0.0001294024106,0.1110892213,0.02749484696,0.0004676291948,0.20005141,0.1255751882,0.002135768358,0.01512452879,0.007608377568,0.0001294024106,0.01141259914,0.0042054163,7.152523673e-05,1.331987093,0.4078482334,0.006936635844,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,17,26782,3457,0.9621853285,0.02624127893,0.0001603479805,0.3540165063,0.3132677333,0.001914230192,0.0140464111,0.009424565418,5.758903887e-05,0.1068135769,0.03675356165,0.0002245835427,0.182894528,0.1829622907,0.001117995579,0.9602937507,0.01926788721,0.0003277060094,0.3616602145,0.2268188817,0.003857709452,0.01486245922,0.006837654583,0.0001162940427,0.1104504077,0.02678211807,0.0004555071838,0.1688995734,0.1203895739,0.002047572027,0.01486245922,0.006837654583,0.0001162940427,0.01188336571,0.003815071298,6.488629384e-05,1.283973258,0.4416939623,0.007512280108,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,18,26782,3457,0.9606292662,0.02595888244,0.0001586223899,0.4056253322,0.3138690459,0.001917904528,0.01448479753,0.009008594753,5.504723989e-05,0.1085106874,0.0353729618,0.0002161473534,0.2208969644,0.2073500457,0.001267017556,0.9600653943,0.0174310889,0.0002964659552,0.3902479074,0.2148763159,0.003654591667,0.01479328035,0.006118216764,0.000104057927,0.110153856,0.02474865646,0.0004209223025,0.1997191661,0.1380347002,0.002347678305,0.01479328035,0.006118216764,0.000104057927,0.0124358265,0.003224137341,5.483575707e-05,1.209667429,0.4189424873,0.007125325639,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,19,26782,3457,0.9513394602,0.03147168882,0.0001923085289,0.2696704221,0.3167644022,0.001935596673,0.01729441321,0.01065985111,6.513728251e-05,0.1177079873,0.03824591818,0.0002337026241,0.1749729296,0.1929861372,0.00117924654,0.9507856609,0.02397366197,0.0004077412853,0.2617757723,0.2157701476,0.003669793854,0.01746199339,0.007709804828,0.0001311274737,0.1180016901,0.02716960198,0.0004620974656,0.1664888979,0.1253754512,0.002132371253,0.01746199339,0.007709804828,0.0001311274737,0.01184633704,0.003678204852,6.255848506e-05,1.474600553,0.4227188885,0.007189554235,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,20,26782,3457,0.9566746392,0.03268463435,0.0001997202624,0.582225835,0.3051898736,0.001864870232,0.01547137278,0.01141086243,6.972635564e-05,0.110978762,0.04003610481,0.0002446416035,0.3938734505,0.23094472,0.001411193394,0.9520950863,0.02865813979,0.0004874143453,0.5013190654,0.2818369345,0.004793450166,0.01712930498,0.01023395174,0.000174057874,0.1160706628,0.03395406183,0.0005774867783,0.3421375654,0.1805982596,0.003071594426,0.01712930498,0.01023395174,0.000174057874,0.01800009176,0.005566975976,9.46824871e-05,0.9997666636,0.5464452395,0.009293877783,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,21,26782,3457,0.9224156366,0.0655536258,0.0004005670434,0.3228107341,0.3515368952,0.002148074847,0.02628362255,0.02206738628,0.0001348433068,0.1406468151,0.05980707864,0.0003654526256,0.2141912012,0.2199207438,0.001343831116,0.9066266664,0.05756484883,0.000979056328,0.3141573369,0.2408023193,0.00409553815,0.03111373532,0.01869296341,0.0003179277717,0.1533581975,0.04658307219,0.000792279534,0.2103070929,0.1566554173,0.002664377319,0.03111373532,0.01869296341,0.0003179277717,0.02291479523,0.01159536483,0.0001972126314,1.39435595,0.4806925861,0.008175564217,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,22,26782,3457,0.9218161674,0.07114905439,0.0004347580474,0.4344948803,0.3401169085,0.002078292738,0.02595767127,0.02501957302,0.0001528827165,0.1389578672,0.06336092123,0.0003871684682,0.3092433817,0.2564931991,0.001567308004,0.9139490179,0.05988198046,0.001018465836,0.4185347844,0.2515708414,0.004278687935,0.02862298343,0.02194987055,0.0003733208736,0.1456824554,0.05127927341,0.0008721519842,0.3004365949,0.1924168531,0.003272603706,0.02862298343,0.02194987055,0.0003733208736,0.02738422791,0.02278870053,0.0003875875975,1.202383567,0.4858127533,0.008262647431,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,23,26782,3457,0.8977074504,0.08924040203,0.0005453056723,0.3996132729,0.3609188158,0.002205403304,0.03361932094,0.03058961323,0.0001869185843,0.1562126091,0.07250608173,0.0004430501964,0.2720203868,0.2665936971,0.001629027346,0.8898318553,0.0775142498,0.001318353445,0.3755108405,0.2601990634,0.004425435743,0.03631820414,0.02776716452,0.0004722607405,0.161185777,0.05878803915,0.0009998602082,0.2588511577,0.1833328133,0.003118103403,0.03631820414,0.02776716452,0.0004722607405,0.03042450154,0.01829128277,0.0003110960335,1.230705243,0.4961592996,0.008438620301,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,24,26782,3457,0.8939521228,0.08987899016,0.0005492077808,0.3609576103,0.350132488,0.002139493183,0.03249903167,0.02860465273,0.0001747894343,0.1519914263,0.0685486079,0.0004188679552,0.2511306568,0.2658410368,0.001624428196,0.8907370077,0.07632011589,0.001298043753,0.3500128938,0.2497606309,0.004247900083,0.03403376636,0.0257260775,0.0004375461671,0.1553828673,0.0569102448,0.0009679228979,0.2494448046,0.1844441182,0.003137004348,0.03403376636,0.0257260775,0.0004375461671,0.02698265695,0.01675718657,0.0002850043018,1.290353976,0.4832698379,0.008219397819,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,25,26782,3457,0.9360284176,0.05262554547,0.0003215696904,0.3522114971,0.3458799786,0.002113508119,0.0215392682,0.01715059181,0.0001047991132,0.1270636134,0.05124919027,0.0003131594381,0.2252865731,0.2392824385,0.001462141228,0.9324381046,0.04686115552,0.0007970091432,0.3293604166,0.2490789855,0.004236306737,0.02269416682,0.01544644412,0.0002627113449,0.1295244683,0.04233759251,0.0007200729038,0.2193506438,0.1649192435,0.002804927525,0.02269416682,0.01544644412,0.0002627113449,0.01721991778,0.009266264483,0.0001575995605,1.325506658,0.4846618694,0.008243073331,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,26,26782,3457,0.8675733123,0.1358563038,0.000830153287,0.2677794753,0.5727273543,0.00349966459,0.05483099692,0.06364354668,0.0003888954579,0.1974870982,0.1168168767,0.0007138123993,0.2797704615,0.2879789145,0.001759702243,0.8859738365,0.07582256968,0.001289581544,0.2537611073,0.3481133192,0.005920671294,0.04536296425,0.03435300282,0.0005842719207,0.1796935325,0.0689163828,0.001172121912,0.253511518,0.1895133288,0.003223220899,0.04536296425,0.03435300282,0.0005842719207,0.03266035637,0.02258907973,0.00038419247,1.511273748,0.6903047351,0.01174062354,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,27,26782,3457,0.9704243808,0.01844755252,0.0001127242235,0.512461235,0.2588282989,0.001581576689,0.01106939001,0.006825352554,4.170648471e-05,0.09323289623,0.03130668643,0.0001913002777,0.2363772776,0.2086377419,0.001274886055,0.9710558516,0.01286512658,0.0002188085932,0.5003198582,0.1921949139,0.00326882899,0.01089658807,0.004798547338,8.161314121e-05,0.09236707881,0.02140137055,0.0003639920488,0.2251383868,0.1390411327,0.002364795592,0.01089658807,0.004798547338,8.161314121e-05,0.01138929405,0.003423497324,5.822644873e-05,0.9876898633,0.36969817,0.006287783954,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,28,26782,3457,0.96320308,0.02755872704,0.0001683982797,0.353868887,0.3432682774,0.002097549255,0.01409051957,0.0112755513,6.889953367e-05,0.1047814462,0.04201224116,0.0002567168333,0.214321886,0.2008298107,0.001227175499,0.9647062425,0.01838996182,0.0003127743555,0.3510599712,0.2342912417,0.003984798491,0.01351257663,0.007396160557,0.0001257930481,0.1019919768,0.02831847646,0.0004816373905,0.2114810458,0.1347068777,0.002291079083,0.01351257663,0.007396160557,0.0001257930481,0.01041835291,0.004050324621,6.88874553e-05,1.306927265,0.4661148155,0.007927627171,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,29,26782,3457,0.9692627568,0.02404355122,0.0001469187113,0.7376462732,0.2121357447,0.001296260687,0.01331467769,0.01089390186,6.656745533e-05,0.1008029628,0.04224329254,0.0002581286784,0.35653844,0.2141174608,0.001308370012,0.9721514541,0.01508257876,0.0002565227649,0.7780680542,0.1486179837,0.002527677573,0.01223261601,0.006627958272,0.000112727552,0.09613725501,0.02720502465,0.0004626999301,0.3851325182,0.1596139107,0.002714695035,0.01223261601,0.006627958272,0.000112727552,0.02733597932,0.01056025807,0.0001796076547,0.5010980148,0.2997129512,0.005097483401,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,30,26782,3457,0.9510105799,0.04455716832,0.0002722676733,0.3253680478,0.4215950214,0.002576166751,0.01866143443,0.01801754717,0.0001100966653,0.1175036355,0.05591591231,0.000341675558,0.2498926518,0.2267090255,0.001385311079,0.9582020927,0.02360610782,0.0004014899667,0.3625080396,0.2333633936,0.003969017757,0.01592755056,0.009482380366,0.0001612752346,0.1084438022,0.03270514089,0.0005562452745,0.2606059328,0.1432070337,0.002435648757,0.01592755056,0.009482380366,0.0001612752346,0.01198307861,0.004659466624,7.924767243e-05,1.301776734,0.4751247578,0.008080867233,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,31,26782,3457,0.9780569842,0.01489881101,9.103955126e-05,0.9319895895,0.0455009409,0.0002780346189,0.007220200739,0.004706489722,2.875912124e-05,0.07596681137,0.02554978251,0.0001561225747,0.7407820551,0.1235132719,0.0007547308868,0.9775230257,0.01066940846,0.000181464072,0.9341926888,0.03044158741,0.0005177470174,0.007250646873,0.003273689395,5.56785327e-05,0.07609405918,0.01795265114,0.0003053366257,0.7470550675,0.09378262805,0.001595044151,0.007250646873,0.003273689395,5.56785327e-05,0.05324866935,0.01261082145,0.0002144834008,0.1423564664,0.06947027844,0.001181542505,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,all,32,26782,3457,0.8910447689,0.1318952853,0.0008059493858,0.5599860158,0.4378703884,0.002675617782,0.04885868349,0.06232121237,0.0003808153015,0.177434267,0.117085026,0.0007154509324,0.4336646348,0.2738365636,0.00167328506,0.8909051992,0.09487217206,0.00161357499,0.5693080076,0.2995261214,0.005094305822,0.04965332216,0.04501706859,0.0007656451248,0.1781330402,0.08463592339,0.00143947805,0.4437152116,0.1891714909,0.00321740696,0.04965332216,0.04501706859,0.0007656451248,0.05059886987,0.02307619696,0.0003924773038,0.9535788416,0.6029563735,0.01025501265,0.05555555556,2.055484225e-08,3.495943928e-10
llava_1_5_7b,hmid_cos,real_real,1,14534,3090,0.9488207878,0.04579990385,0.0003799023573,0.572902767,0.3552194238,0.002946484274,0.01603144455,0.01390358233,0.0001153278339,0.09725548999,0.05283240134,0.0004382357194,0.3958584182,0.3470950867,0.00287909429,0.9458264816,0.03765598559,0.0006774149538,0.55395996,0.2830827517,0.005092536716,0.01681991937,0.01127495327,0.0002028315506,0.09872607944,0.04252552435,0.0007650158577,0.3817469789,0.2783648006,0.005007662809,,,,,,,,,,,,
llava_1_5_7b,hmid_cos,real_real,2,14534,3090,0.9667222403,0.02457478148,0.0002038436029,0.4894031873,0.2976839597,0.002469237455,0.0122268035,0.00867069887,7.19219619e-05,0.09695245722,0.03842228677,0.0003187062873,0.2611204761,0.2396071823,0.001987500535,0.964962291,0.02260202029,0.0004066006052,0.475659618,0.2445574737,0.004399483566,0.01274447853,0.007770530807,0.0001397885007,0.098469034,0.03390977341,0.0006100222111,0.2611270756,0.1917155892,0.003448880834,,,,,,,,,,,,
llava_1_5_7b,hmid_cos,real_real,3,14534,3090,0.968319615,0.01789490201,0.0001484351469,0.4050549701,0.2917665427,0.002420153494,0.01148547602,0.006358131276,5.273960984e-05,0.09649186857,0.03032121923,0.0002515093197,0.2299199291,0.1991549748,0.001651956402,0.968400081,0.0162696035,0.0002926831559,0.4045263682,0.2540295098,0.004569881414,0.01151808792,0.005816630398,0.0001046386743,0.09607883221,0.02703828654,0.0004864071233,0.2347286273,0.1561536401,0.002809136694,,,,,,,,,,,,
llava_1_5_7b,hmid_cos,real_real,4,14534,3090,0.9592496159,0.02312078787,0.000191782975,0.2066080451,0.3338455313,0.002769191497,0.01455964133,0.007984912028,6.623347752e-05,0.11014384,0.03419126804,0.0002836107117,0.1428374845,0.2015384146,0.001671726627,0.9573828723,0.02038923592,0.000366793568,0.1984127954,0.2575926942,0.004633981565,0.01519175483,0.006953152329,0.0001250842141,0.112153915,0.0284965885,0.0005126413473,0.1384853213,0.1519244133,0.002733054728,,,,,,,,,,,,
llava_1_5_7b,hmid_cos,real_real,5,14534,3090,0.9538082706,0.03480311321,0.0002886858625,0.3759936606,0.3022473287,0.002507089819,0.01593876501,0.01141342723,9.467242383e-05,0.1110890952,0.04000807927,0.0003318601645,0.300214153,0.2054407674,0.001704095975,0.9508578398,0.03167888915,0.0005698895646,0.3514065631,0.2326148537,0.004184640978,0.01684490226,0.01013395483,0.0001823054804,0.1131148081,0.03376798507,0.0006074714998,0.2913670089,0.157413557,0.002831802057,,,,,,,,,,,,
llava_1_5_7b,hmid_cos,real_real,6,14534,3090,0.9624095763,0.02043890162,0.0001695371879,0.329759763,0.2595971872,0.0021533142,0.01320437781,0.007011441934,5.815870984e-05,0.1038341025,0.02999059504,0.0002487668487,0.2379141152,0.186900024,0.001550303685,0.9606183595,0.01768646456,0.0003181718759,0.3081697311,0.2018835561,0.003631798177,0.0137726213,0.005967610041,0.000107354733,0.1056839833,0.02462287199,0.0004429548565,0.2288823072,0.1444557364,0.002598696448,,,,,,,,,,,,
llava_1_5_7b,hmid_cos,real_real,7,14534,3090,0.9678289691,0.01797085016,0.0001490651238,0.5632018107,0.2294953773,0.001903624844,0.01194248761,0.006493744857,5.386450126e-05,0.09884405172,0.02983813255,0.0002475021985,0.3032286363,0.2081709653,0.001726742499,0.9686458894,0.01455638971,0.0002618631781,0.5968142165,0.1872685807,0.003368881068,0.01181105382,0.005321904961,9.57387769e-05,0.09777523841,0.02471565874,0.0004446240502,0.3185229651,0.1683297752,0.003028180118,,,,,,,,,,,,
llava_1_5_7b,hmid_cos,real_real,8,14534,3090,0.9588294704,0.02227168108,0.0001847397796,0.4536321505,0.2728838439,0.002263524742,0.01531601381,0.008119968096,6.735374447e-05,0.1132794847,0.03351644058,0.0002780131335,0.2388773737,0.2004611273,0.001662790714,0.9568190279,0.02068396999,0.0003720957069,0.4366285127,0.2316756513,0.004167745131,0.01608471447,0.007508466776,0.0001350740817,0.1156076877,0.03010921188,0.0005416517469,0.2305698024,0.1598154919,0.00287501183,,,,,,,,,,,,
