model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,train,visual_group_gain,HALL,3,108,108,0,0.5196136500685451,0.44029466829401454,0.4891578526931477,0.5548786840925448
qwen2_5_vl_7b,train,visual_group_gain,HALL,4,108,108,0,0.4736553314883305,0.4003154583164704,0.45513549604787096,0.5597621570734381
qwen2_5_vl_7b,train,visual_group_gain,HALL,5,108,108,0,0.7005624555410767,0.6160436112967282,0.6925749312632961,0.7702723984414592
qwen2_5_vl_7b,train,visual_group_gain,HALL,6,108,108,0,0.6506094478256997,0.5774284871128545,0.6488543440706482,0.7135886041570092
qwen2_5_vl_7b,train,visual_group_gain,HALL,7,108,108,0,0.7923103451813445,0.7257359828756154,0.779551127106834,0.831938893661285
qwen2_5_vl_7b,train,visual_group_gain,HALL,8,108,108,0,0.8986838312026657,0.8304583711595934,0.8707528602094048,0.9337559238950827
qwen2_5_vl_7b,train,visual_group_gain,HALL,9,108,108,0,0.8512646595852341,0.7694101983157602,0.8485631246664247,0.929718340090976
qwen2_5_vl_7b,train,visual_group_gain,HALL,10,108,108,0,1.124872876160298,0.9405666593148991,1.041959277682957,1.186519532987589
qwen2_5_vl_7b,train,visual_group_gain,HALL,11,108,108,0,0.6631855875175565,0.611617926049211,0.6499919377007731,0.6938161808315273
qwen2_5_vl_7b,train,visual_group_gain,HALL,12,108,108,0,0.8035739852887533,0.7556819327636066,0.7955377466890554,0.8464695408670151
qwen2_5_vl_7b,train,visual_group_gain,HALL,13,108,108,0,0.7852183805588766,0.7334348950857277,0.779068554172824,0.8223938628928582
qwen2_5_vl_7b,train,visual_group_gain,HALL,14,108,108,0,0.8486104052173196,0.804438831387952,0.8391916456070658,0.891630502458202
qwen2_5_vl_7b,train,visual_group_gain,HALL,15,108,108,0,0.773587395999668,0.7208921785274536,0.7695588352263568,0.8067135562720775
qwen2_5_vl_7b,train,visual_group_gain,HALL,16,108,108,0,0.684296074809872,0.6395246241466739,0.6816897743722901,0.7291137049830401
