model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,visual_attention_mass,24,95,95,-0.03845635062116281,-0.05169254541397095,0.3263157894736842
qwen2_5_vl_7b,all,visual_attention_mass,25,95,95,-0.028792014076260093,-0.0403468981385231,0.35789473684210527
qwen2_5_vl_7b,all,visual_attention_mass,26,95,95,-0.021696028753853677,-0.02681592106819153,0.4105263157894737
qwen2_5_vl_7b,all,visual_attention_mass,27,95,95,-0.040515372909997634,-0.04110964387655258,0.4105263157894737
qwen2_5_vl_7b,all,visual_attention_mass,28,95,95,-0.033567126683498684,-0.048237305134534836,0.42105263157894735
qwen2_5_vl_7b,all,generation_attention_mass,1,95,95,0.14497460959250466,0.12206516663233435,0.8210526315789474
qwen2_5_vl_7b,all,generation_attention_mass,2,95,95,0.10885476826052917,0.11690817276636756,0.8210526315789474
qwen2_5_vl_7b,all,generation_attention_mass,3,95,95,0.1251178823228468,0.13364991545677185,0.8105263157894737
qwen2_5_vl_7b,all,generation_attention_mass,4,95,95,0.11798014837921712,0.11505887905756629,0.8421052631578947
qwen2_5_vl_7b,all,generation_attention_mass,5,95,95,0.05133580873671331,0.06016477942466736,0.7578947368421053
qwen2_5_vl_7b,all,generation_attention_mass,6,95,95,0.052637308927481634,0.06271264950434369,0.7473684210526316
qwen2_5_vl_7b,all,generation_attention_mass,7,95,95,0.05776037356309723,0.06834335625171661,0.7368421052631579
qwen2_5_vl_7b,all,generation_attention_mass,8,95,95,0.08201558905212503,0.0878700539469719,0.8
qwen2_5_vl_7b,all,generation_attention_mass,9,95,95,0.0733352832888302,0.08723134547472,0.8105263157894737
qwen2_5_vl_7b,all,generation_attention_mass,10,95,95,0.08237407979996582,0.094342902302742,0.7578947368421053
qwen2_5_vl_7b,all,generation_attention_mass,11,95,95,0.06968777480355479,0.0671115716298421,0.8526315789473684
qwen2_5_vl_7b,all,generation_attention_mass,12,95,95,0.0851694228983762,0.10591638088226318,0.7789473684210526
qwen2_5_vl_7b,all,generation_attention_mass,13,95,95,0.07786034274780959,0.07861955463886261,0.7894736842105263
qwen2_5_vl_7b,all,generation_attention_mass,14,95,95,0.10398909513364757,0.10996658603350323,0.8105263157894737
qwen2_5_vl_7b,all,generation_attention_mass,15,95,95,0.05755825434991141,0.06595848500728607,0.7578947368421053
qwen2_5_vl_7b,all,generation_attention_mass,16,95,95,0.0689124194676416,0.0774017721414566,0.8
qwen2_5_vl_7b,all,generation_attention_mass,17,95,95,0.08410303853321494,0.09112415711085003,0.7789473684210526
qwen2_5_vl_7b,all,generation_attention_mass,18,95,95,0.07812602712919837,0.0887704402208328,0.7684210526315789
qwen2_5_vl_7b,all,generation_attention_mass,19,95,95,0.05871850492138612,0.07485529780387878,0.7052631578947368
qwen2_5_vl_7b,all,generation_attention_mass,20,95,95,0.09104699270505652,0.10348929961522418,0.7894736842105263
qwen2_5_vl_7b,all,generation_attention_mass,21,95,95,0.08899965716820014,0.1238155762354533,0.7368421052631579
qwen2_5_vl_7b,all,generation_attention_mass,22,95,95,0.04129148141333931,0.055200000603993715,0.6842105263157895
qwen2_5_vl_7b,all,generation_attention_mass,23,95,95,0.04693715494452861,0.0508231520652771,0.7368421052631579
qwen2_5_vl_7b,all,generation_attention_mass,24,95,95,0.027034885893788257,0.027240565419197088,0.6842105263157895
qwen2_5_vl_7b,all,generation_attention_mass,25,95,95,0.03939943485354123,0.04774896800518036,0.6842105263157895
qwen2_5_vl_7b,all,generation_attention_mass,26,95,95,0.03803135536218945,0.03744056820869446,0.6526315789473685
qwen2_5_vl_7b,all,generation_attention_mass,27,95,95,0.021215268810067262,0.02296607941389084,0.6105263157894737
qwen2_5_vl_7b,all,generation_attention_mass,28,95,95,0.02813792662400948,0.026690606027841568,0.6210526315789474
qwen2_5_vl_7b,all,prompt_attention_gate_mass,1,95,95,-0.08308762603423052,-0.07292402908205986,0.14736842105263157
qwen2_5_vl_7b,all,prompt_attention_gate_mass,2,95,95,-0.06176163857704714,-0.06183939302961032,0.18947368421052632
qwen2_5_vl_7b,all,prompt_attention_gate_mass,3,95,95,-0.07538766424514745,-0.07796255126595497,0.23157894736842105
qwen2_5_vl_7b,all,prompt_attention_gate_mass,4,95,95,-0.0615195217205767,-0.057548476755619055,0.14736842105263157
qwen2_5_vl_7b,all,prompt_attention_gate_mass,5,95,95,-0.0189413928332036,-0.03621770938237512,0.3368421052631579
qwen2_5_vl_7b,all,prompt_attention_gate_mass,6,95,95,-0.007893875523617396,-0.025374998648961422,0.37894736842105264
qwen2_5_vl_7b,all,prompt_attention_gate_mass,7,95,95,-0.01730705519778686,-0.04234222173690794,0.37894736842105264
qwen2_5_vl_7b,all,prompt_attention_gate_mass,8,95,95,-0.03909781574516704,-0.053600847721099854,0.29473684210526313
