model,scope,metric,layers,real_layer_mean,hall_layer_mean,hall_minus_real,hall_higher_layers,mixed_images,paired_mean_hall_minus_real
llava_1_5_7b,all,parallel_gain_std,32,0.044723754898847154,0.04386981927923958,-0.0008539356196075841,16,241,-0.0013205154309844703
llava_1_5_7b,all,shared_scalar_error,32,0.9699868742383408,0.9697369794022653,-0.0002498948360755947,19,241,0.00017583055010096682
llava_1_5_7b,train,common_c,32,-0.11104233228452998,-0.10907857143958101,0.001963760844948958,21,196,0.003308875086352102
llava_1_5_7b,train,cos_mean,32,-0.2015918679623991,-0.20521354866224983,-0.0036216806998507376,11,196,-0.001299015007108391
llava_1_5_7b,train,gain_nonuniform_error,32,0.059404372281483084,0.05930986995590728,-9.450232557580243e-05,14,196,-0.0008121921567078123
llava_1_5_7b,train,individual_scalar_error,32,0.9673597951197466,0.9671762196138177,-0.00018357550592884575,19,196,0.00034391498028649853
llava_1_5_7b,train,orthogonal_ratio_mean,32,0.9609937485183618,0.9603486743656139,-0.0006450741527480076,15,196,3.693816247150487e-05
llava_1_5_7b,train,orthogonal_ratio_median,32,0.9624462877388117,0.9616742245798935,-0.0007720631589181459,11,196,-9.373276481985975e-05
llava_1_5_7b,train,parallel_gain_mean,32,-0.11740750047257438,-0.12118998652097772,-0.003782486048403341,13,196,-0.0018284868599597699
llava_1_5_7b,train,parallel_gain_median,32,-0.11625076775063703,-0.12081977142386587,-0.0045690036732288514,11,196,-0.002371505824598972
llava_1_5_7b,train,parallel_gain_std,32,0.0447478776256109,0.044046254177764754,-0.000701623447846156,16,196,-0.0013407049638526401
llava_1_5_7b,train,shared_scalar_error,32,0.9699422612445513,0.9696735728877941,-0.00026868835675719627,18,196,0.00022530462053879804
llava_1_5_7b,test,common_c,32,-0.1108831750840919,-0.10730675482209871,0.003576420261993192,22,45,0.0033195085690184423
llava_1_5_7b,test,cos_mean,32,-0.20066626083355427,-0.20351533889735962,-0.002849078063805334,13,45,-0.0040345174993974345
llava_1_5_7b,test,gain_nonuniform_error,32,0.05979596170984735,0.05759798590672756,-0.00219797580311979,12,45,-0.0020990368819711336
llava_1_5_7b,test,individual_scalar_error,32,0.9675560262420364,0.9676749081241176,0.00011888188208119405,21,45,0.00019604436620373903
llava_1_5_7b,test,orthogonal_ratio_mean,32,0.9612166469358558,0.9607100052736335,-0.0005066416622223034,16,45,-0.0006249864137380525
llava_1_5_7b,test,orthogonal_ratio_median,32,0.9626459424885219,0.9620379253228799,-0.0006080171656419539,14,45,-0.0007567926004208872
llava_1_5_7b,test,parallel_gain_mean,32,-0.11740772712291034,-0.11949899934922607,-0.00209127222631572,14,45,-0.003646617222373069
llava_1_5_7b,test,parallel_gain_median,32,-0.11630115029295704,-0.11937230174426586,-0.0030711514513088053,15,45,-0.004592480021416567
llava_1_5_7b,test,parallel_gain_std,32,0.04462371167243999,0.042987644786613724,-0.0016360668858262618,17,45,-0.00123257879893644
llava_1_5_7b,test,shared_scalar_error,32,0.9701718959351876,0.9700540119746213,-0.00011788396056620215,19,45,-3.965651225047435e-05
qwen2_5_vl_7b,all,common_c,28,-0.16723549209511387,-0.165364884395645,0.0018706076994688201,14,95,0.002324006229795846
qwen2_5_vl_7b,all,cos_mean,28,-0.266319389594016,-0.26655832472227275,-0.000238935128256705,13,95,6.64224957475303e-05
qwen2_5_vl_7b,all,gain_nonuniform_error,28,0.05400628725202239,0.05170924057898612,-0.0022970466730362796,12,95,-0.002445829915629897
qwen2_5_vl_7b,all,individual_scalar_error,28,0.9555943513270309,0.9556138897035638,1.9538376532968987e-05,13,95,0.00035086496266147305
qwen2_5_vl_7b,all,orthogonal_ratio_mean,28,0.9444885038446236,0.9447363642590905,0.0002478604144669494,13,95,0.00046007240470251326
qwen2_5_vl_7b,all,orthogonal_ratio_median,28,0.9462899971516544,0.9466640532527854,0.00037405610113112685,15,95,0.0006357492828366598
qwen2_5_vl_7b,all,parallel_gain_mean,28,-0.17537793154851458,-0.17485386135444356,0.0005240701940709794,11,95,0.001019206080121549
qwen2_5_vl_7b,all,parallel_gain_median,28,-0.1731469898305486,-0.17238985919581382,0.000757130634734769,12,95,0.0011946383456655598
qwen2_5_vl_7b,all,parallel_gain_std,28,0.04685698003075846,0.04824353585343133,0.0013865558226728767,18,95,0.0017383706817633384
qwen2_5_vl_7b,all,shared_scalar_error,28,0.9576344842088877,0.9574422825796676,-0.00019220162922019873,13,95,0.00014444571355530189
qwen2_5_vl_7b,train,common_c,28,-0.16698739009901992,-0.16538261153953956,0.0016047785594803625,13,83,0.001782264101738442
qwen2_5_vl_7b,train,cos_mean,28,-0.2658193548055366,-0.26645600811700837,-0.000636653311471876,13,83,-0.0005871966901716923
qwen2_5_vl_7b,train,gain_nonuniform_error,28,0.05392895496253554,0.051687868640896625,-0.0022410863216389193,12,83,-0.001956762574782729
qwen2_5_vl_7b,train,individual_scalar_error,28,0.9557120375714054,0.955753972449866,4.193487846054381e-05,14,83,0.00016243069074423828
qwen2_5_vl_7b,train,orthogonal_ratio_mean,28,0.9446535547214013,0.9449277015481118,0.00027414682671026265,13,83,0.00033929433041655514
qwen2_5_vl_7b,train,orthogonal_ratio_median,28,0.9464620850119643,0.9468891489827724,0.0004270639708080543,14,83,0.0005709384474980215
qwen2_5_vl_7b,train,parallel_gain_mean,28,-0.17508440696241934,-0.17493428555123397,0.000150121411185364,10,83,3.17392546898451e-05
qwen2_5_vl_7b,train,parallel_gain_median,28,-0.17286790862558324,-0.172406948581934,0.00046096004364922557,11,83,0.0004328101833384926
qwen2_5_vl_7b,train,parallel_gain_std,28,0.04677154551546243,0.04842696254932527,0.0016554170338628495,19,83,0.002201889792648285
qwen2_5_vl_7b,train,shared_scalar_error,28,0.9577464917373877,0.957587647699932,-0.00015884403745575998,13,83,1.2756756157768063e-05
qwen2_5_vl_7b,test,common_c,28,-0.1681873449455126,-0.1652281321427443,0.002959212802768308,18,12,0.006071055948859553
qwen2_5_vl_7b,test,cos_mean,28,-0.26823779229212474,-0.2673476242485974,0.0008901680435272938,15,12,0.004587288531688819
qwen2_5_vl_7b,test,gain_nonuniform_error,28,0.054302975554957535,0.05187410981567646,-0.002428865739281068,13,12,-0.005828545689822807
qwen2_5_vl_7b,test,individual_scalar_error,28,0.9551428435240936,0.9545332513749468,-0.0006095921491469607,15,12,0.001654202010089015
qwen2_5_vl_7b,test,orthogonal_ratio_mean,28,0.9438552798077543,0.943260333743784,-0.0005949460639703459,15,12,0.001295454085180389
qwen2_5_vl_7b,test,orthogonal_ratio_median,28,0.9456297754568104,0.9449276004785989,-0.0007021749782112975,14,12,0.0010840242272622403
qwen2_5_vl_7b,test,parallel_gain_mean,28,-0.17650404991247617,-0.17423344612206074,0.0022706037904153993,18,12,0.007849184956024172
qwen2_5_vl_7b,test,parallel_gain_median,28,-0.1742176956072907,-0.17225802678860108,0.0019596688186896446,16,12,0.006463949801761105
qwen2_5_vl_7b,test,parallel_gain_std,28,0.0471847528346346,0.0468285299136781,-0.00035622292095650654,17,12,-0.0014676365018575388
qwen2_5_vl_7b,test,shared_scalar_error,28,0.9572047630178159,0.9563208945090568,-0.0008838685087592668,15,12,0.001055294335554911
qwen3_vl_8b,all,common_c,36,-0.14553250826654227,-0.1458266083837129,-0.0002941001171706143,17,237,-0.002502142879224135
qwen3_vl_8b,all,cos_mean,36,-0.2242109199201069,-0.22511657092962345,-0.0009056510095165455,13,237,-0.0022947040480093103
qwen3_vl_8b,all,gain_nonuniform_error,36,0.06154849523643059,0.059226501864681244,-0.0023219933717493427,11,237,-0.0023389787834161477
qwen3_vl_8b,all,individual_scalar_error,36,0.9629636244575419,0.9610684096426384,-0.001895214814903845,12,237,-0.0022342740889736566
qwen3_vl_8b,all,orthogonal_ratio_mean,36,0.9558103564806534,0.9552225054200522,-0.0005878510606012466,14,237,-0.0009047646081374683
qwen3_vl_8b,all,orthogonal_ratio_median,36,0.957576319259467,0.957163895806818,-0.00041242345264878703,15,237,-0.0007463646268521623
qwen3_vl_8b,all,parallel_gain_mean,36,-0.15265380451396893,-0.15114646923454608,0.0015073352794228178,22,237,-0.0002658280479878305
qwen3_vl_8b,all,parallel_gain_median,36,-0.1518644551904377,-0.14987597025387558,0.0019884849365621334,22,237,0.0003435760530058936
qwen3_vl_8b,all,parallel_gain_std,36,0.0504941914656397,0.051029589802840634,0.0005353983372009357,16,237,0.0006037951725323217
qwen3_vl_8b,all,shared_scalar_error,36,0.9665755643698799,0.9646008115439388,-0.001974752825940883,13,237,-0.0023181557501577906
qwen3_vl_8b,train,common_c,36,-0.14485597808388426,-0.14597554139220015,-0.0011195633083158872,17,197,-0.0029753177339472752
qwen3_vl_8b,train,cos_mean,36,-0.22339334020500357,-0.22526364974371735,-0.0018703095387137675,11,197,-0.002963881064455696
qwen3_vl_8b,train,gain_nonuniform_error,36,0.06152654411874408,0.05922810272369288,-0.002298441395051196,13,197,-0.002624908538651321
qwen3_vl_8b,train,individual_scalar_error,36,0.9631640694737789,0.9609879859349384,-0.002176083538840298,11,197,-0.0023760355878283384
qwen3_vl_8b,train,orthogonal_ratio_mean,36,0.9560588603286401,0.9552050021475957,-0.0008538581810442666,14,197,-0.00105462039096027
qwen3_vl_8b,train,orthogonal_ratio_median,36,0.9578406261374075,0.9571632696313314,-0.0006773565060759921,12,197,-0.0008768050515753299
qwen3_vl_8b,train,parallel_gain_mean,36,-0.15197316069376143,-0.15137155968654079,0.000601601007220663,20,197,-0.0007798125007064156
qwen3_vl_8b,train,parallel_gain_median,36,-0.15114206118079054,-0.1500468082208807,0.0010952529599098204,17,197,-0.00014217078557888312
qwen3_vl_8b,train,parallel_gain_std,36,0.050494374788911174,0.051123406819431685,0.0006290320305205118,17,197,0.0007692887631532782
qwen3_vl_8b,train,shared_scalar_error,36,0.9667751792613851,0.9645519416843309,-0.002223237577054208,11,197,-0.0024727008315450568
qwen3_vl_8b,test,common_c,36,-0.14818527488182273,-0.1450427504443062,0.0031425244375165363,21,40,-0.0001717567197126704
qwen3_vl_8b,test,cos_mean,36,-0.22741676088500717,-0.2243424719080764,0.003074288976930779,23,40,0.0010009927579891394
qwen3_vl_8b,test,gain_nonuniform_error,36,0.06163456854647577,0.05921807629093575,-0.002416492255540038,9,40,-0.0009307747388829185
qwen3_vl_8b,test,individual_scalar_error,36,0.9621776523591747,0.9614916923147416,-0.0006859600444335442,21,40,-0.0015360987071143467
qwen3_vl_8b,test,orthogonal_ratio_mean,36,0.9548359391839742,0.9553146279066649,0.00047868872269071154,22,40,-0.00016672487773516874
qwen3_vl_8b,test,orthogonal_ratio_median,36,0.9565399361387098,0.9571671914672746,0.0006272553285648538,23,40,-0.00010394553509056307
qwen3_vl_8b,test,parallel_gain_mean,36,-0.15532270126008207,-0.14996178264510035,0.005360918614981764,31,40,0.002265545381651202
qwen3_vl_8b,test,parallel_gain_median,36,-0.15469706009261894,-0.14897682305911172,0.005720237033507196,30,40,0.0027358792330359188
qwen3_vl_8b,test,parallel_gain_std,36,0.050493472630225064,0.05053581603130883,4.2343401083751665e-05,16,40,-0.00021126076127588901
qwen3_vl_8b,test,shared_scalar_error,36,0.965792847303188,0.9648580213313489,-0.0009348259718392482,17,40,-0.0015570212243255022
