source,layer,metric,count,mean,std
new_jffn_entropy_matched,11,top32_overlap,16510,0.31495495154451847,0.19732533149877907
new_jffn_entropy_matched,11,tv,16510,0.15441456918149446,0.04570107512443124
new_jffn_entropy_matched,12,centered_cosine,16510,0.42271161444929695,0.27598794147485917
new_jffn_entropy_matched,12,js,16510,0.02501590103349933,0.013620691011970516
new_jffn_entropy_matched,12,raw_cosine,16510,0.8853516024073134,0.0593933816050362
new_jffn_entropy_matched,12,top32_overlap,16510,0.3251362810417929,0.2070152881117042
new_jffn_entropy_matched,12,tv,16510,0.1701370211205316,0.051258624854800504
new_jffn_entropy_matched,13,centered_cosine,16510,0.4099996315642753,0.2926589961468646
new_jffn_entropy_matched,13,js,16510,0.01875413449139217,0.0107647879621625
new_jffn_entropy_matched,13,raw_cosine,16510,0.9167128293713536,0.04566597257597291
new_jffn_entropy_matched,13,top32_overlap,16510,0.2988359327680194,0.212944909816176
new_jffn_entropy_matched,13,tv,16510,0.1478507674818713,0.04665654939879734
new_jffn_entropy_matched,14,centered_cosine,16510,0.4942466034689963,0.24419611381811313
new_jffn_entropy_matched,14,js,16510,0.014326285803126457,0.0076299507898656745
new_jffn_entropy_matched,14,raw_cosine,16510,0.9313506356374486,0.03564745226151258
new_jffn_entropy_matched,14,top32_overlap,16510,0.37175575408843126,0.1981824178623052
new_jffn_entropy_matched,14,tv,16510,0.12531542871192522,0.035905436462609706
new_jffn_entropy_matched,15,centered_cosine,16510,0.32810878469966925,0.2936946853070035
new_jffn_entropy_matched,15,js,16510,0.0319762355001104,0.016561200229172752
new_jffn_entropy_matched,15,raw_cosine,16510,0.8476828651706931,0.07425067582006478
new_jffn_entropy_matched,15,top32_overlap,16510,0.2885069654754694,0.2136552565696448
new_jffn_entropy_matched,15,tv,16510,0.1894959158864863,0.05621754261424694
new_jffn_entropy_matched,16,centered_cosine,16510,0.37957822345335407,0.3163993100432281
new_jffn_entropy_matched,16,js,16510,0.03002883412732166,0.018379050911466303
new_jffn_entropy_matched,16,raw_cosine,16510,0.8734910544628522,0.07319979030388825
new_jffn_entropy_matched,16,top32_overlap,16510,0.2996365838885524,0.22246171859526584
new_jffn_entropy_matched,16,tv,16510,0.18912331328881304,0.06378075278495578
new_jffn_entropy_matched,17,centered_cosine,16510,0.44232946437198856,0.2865074947723006
new_jffn_entropy_matched,17,js,16510,0.021347759994167693,0.012532310538591968
new_jffn_entropy_matched,17,raw_cosine,16510,0.9078174238129864,0.051355745265819264
