feature_set,seed,threshold_rule,auroc,real_aupr,hall_aupr,precision,recall,f1,decision_threshold
G_JS,44,fixed_0.5,0.8999194366585197,0.9682741854465607,0.7145493271315901,0.906301824212272,0.8970045137464095,0.9016292018972984,0.5
G_JS,44,train_f1,0.8999194366585197,0.9682741854465607,0.7145493271315901,0.9014314928425358,0.9043906442347148,0.9029086439983613,0.4790610373020172
G_JS,45,fixed_0.5,0.8958168989711389,0.9678827018211016,0.7052559893594174,0.9227010217681031,0.8522773902338941,0.8860921501706485,0.5
G_JS,45,train_f1,0.8958168989711389,0.9678827018211016,0.7052559893594174,0.9040636782572267,0.885514977431268,0.8946932006633499,0.39700207114219666
H_JS,43,fixed_0.5,0.9017546834676731,0.9694138249945637,0.714365241480184,0.9074688796680498,0.8974148543290932,0.9024138642459253,0.5
H_JS,43,train_f1,0.9017546834676731,0.9694138249945637,0.714365241480184,0.9074304690743047,0.8970045137464095,0.9021873710276517,0.501678466796875
H_JS,44,fixed_0.5,0.8998997588308593,0.9690213979056158,0.7050340192972048,0.9156316916488223,0.8773081657775954,0.8960603520536463,0.5
H_JS,44,train_f1,0.8998997588308593,0.9690213979056158,0.7050340192972048,0.9044269755895739,0.8970045137464095,0.9007004532344458,0.4290967583656311
H_JS,45,fixed_0.5,0.8971810354357164,0.9680783542589253,0.6976164204399845,0.8814697747925722,0.9154698399671728,0.8981481481481481,0.5
H_JS,45,train_f1,0.8971810354357164,0.9680783542589253,0.6976164204399845,0.9141285956006768,0.8867459991793188,0.9002291189335555,0.641281247138977
C_OT,43,fixed_0.5,0.8844769720221805,0.9630960291439814,0.6766761144661566,0.8995833333333333,0.8859253180139516,0.8927020880711185,0.5
C_OT,43,train_f1,0.8844769720221805,0.9630960291439814,0.6766761144661566,0.8847852268165396,0.9043906442347148,0.8944805194805194,0.4479704201221466
C_OT,44,fixed_0.5,0.885199553429064,0.9633359045660097,0.6725652372175129,0.8963085856491082,0.8867459991793188,0.8915016501650165,0.5
C_OT,44,train_f1,0.885199553429064,0.9633359045660097,0.6725652372175129,0.8828435266084194,0.9121871153057037,0.8972754793138245,0.4520772397518158
C_OT,45,fixed_0.5,0.8858306908132905,0.9632699288256127,0.6710018406481995,0.8999583159649854,0.8859253180139516,0.8928866832092639,0.5
C_OT,45,train_f1,0.8858306908132905,0.9632699288256127,0.6710018406481995,0.8980944490472246,0.8896183832581043,0.893836322407751,0.4939270317554474
D_OT,43,fixed_0.5,0.8807222688766797,0.9633673258009345,0.6557915405259539,0.9490740740740741,0.7570783750512926,0.842273453549418,0.5
D_OT,43,train_f1,0.8807222688766797,0.9633673258009345,0.6557915405259539,0.8675445391169636,0.9191629052113254,0.8926080892608089,0.28487253189086914
D_OT,44,fixed_0.5,0.8949915877286752,0.9675753709085367,0.6870810715105641,0.8968058968058968,0.8986458760771441,0.897724943635991,0.5
D_OT,44,train_f1,0.8949915877286752,0.9675753709085367,0.6870810715105641,0.8987603305785123,0.8924907673368896,0.8956145768993206,0.51176518201828
D_OT,45,fixed_0.5,0.8941547012934699,0.9672549940350341,0.6797192102432398,0.9204745166959578,0.8596635207221994,0.8890303416083174,0.5
D_OT,45,train_f1,0.8941547012934699,0.9672549940350341,0.6797192102432398,0.8933495539334956,0.9039803036520312,0.8986334897001835,0.39958456158638
E_OT,43,fixed_0.5,0.8806693123698874,0.9612670728165064,0.6673235407008623,0.886815415821501,0.8970045137464095,0.8918808649530804,0.5
E_OT,43,train_f1,0.8806693123698874,0.9612670728165064,0.6673235407008623,0.88358089120835,0.9031596224866639,0.893262987012987,0.4827137887477875
E_OT,44,fixed_0.5,0.882670952574699,0.9627639098609084,0.6645297296522945,0.8898858075040783,0.895363151415675,0.892616076907343,0.5
E_OT,44,train_f1,0.882670952574699,0.9627639098609084,0.6645297296522945,0.8778262594208648,0.9080837094788674,0.8926986688180718,0.4750336706638336
E_OT,45,fixed_0.5,0.8821691679693582,0.9626947333555822,0.665530297496636,0.906896551724138,0.8633565859663521,0.8845911288627286,0.5
