seed,rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
43,fixed_0.5,0.5,0.8576141328473295,0.953600955528231,0.8730350665054414,0.888797702092737,0.8808458723058153,0.6042693845954321,0.5924812030075188,0.5557122708039492,0.5735080058224163
43,train_f1,0.44377002120018005,0.8576141328473295,0.953600955528231,0.8479158843409689,0.9265490356996307,0.8854901960784314,0.6042693845954321,0.629399585921325,0.4287729196050776,0.5100671140939598
44,fixed_0.5,0.5,0.8552637899611826,0.9531315385652728,0.8715375351264553,0.8908494050061551,0.8810876623376623,0.6022231529732917,0.5938931297709924,0.5486600846262342,0.5703812316715543
44,train_f1,0.46903884410858154,0.8552637899611826,0.9531315385652728,0.855440215301807,0.913007796471071,0.8832870186581977,0.6022231529732917,0.6110091743119266,0.4696755994358251,0.5311004784688995
45,fixed_0.5,0.5,0.8598041593140079,0.9544225352766,0.8830409356725146,0.8674599917931883,0.8751811219209273,0.609909816775381,0.5704787234042553,0.6050775740479548,0.5872689938398358
45,train_f1,0.4340393841266632,0.8598041593140079,0.9544225352766,0.8581944982564897,0.9089043906442347,0.8828218413710641,0.609909816775381,0.6070796460176991,0.4837799717912553,0.5384615384615384
