seed,threshold_rule,decision_threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
43,fixed_0.5,0.5,0.8660564996732902,0.955787642853362,0.8657243816254417,0.9048009848173985,0.8848314606741573,0.6230824972296839,0.6126878130217028,0.5176304654442877,0.5611620795107034
43,train_f1,0.4854525327682495,0.8660564996732902,0.955787642853362,0.8615266589950135,0.9216249487074272,0.8905630452022204,0.6230824972296839,0.6456400742115028,0.4908321579689704,0.5576923076923077
44,fixed_0.5,0.5,0.8659638981313588,0.9560998484732726,0.8599071207430341,0.9117767747230201,0.8850826528579964,0.6278965992292204,0.6174377224199288,0.4894217207334274,0.5460267505900865
44,train_f1,0.4933714270591736,0.8659638981313588,0.9560998484732726,0.8575815738963531,0.9167008617152236,0.886156287187624,0.6278965992292204,0.6247689463955638,0.4767277856135402,0.5408
45,fixed_0.5,0.5,0.8694862292825754,0.9570191976176367,0.8644859813084113,0.9109560935576528,0.8871128871128872,0.6327706884759694,0.6245674740484429,0.5091678420310296,0.560994560994561
45,train_f1,0.5047186017036438,0.8694862292825754,0.9570191976176367,0.8657822863831448,0.9105457529749692,0.8876,0.6327706884759694,0.6260720411663808,0.5148095909732017,0.565015479876161
