branch,source_mode,method,label,layer,n_images,n_targets,support_size,support_size_image_sd,support_size_image_ci95,intersection_size,intersection_size_image_sd,intersection_size_image_ci95,total_variation,total_variation_image_sd,total_variation_image_ci95,constant_risk_sqrt,constant_risk_sqrt_image_sd,constant_risk_sqrt_image_ci95,constant_risk_cosine,constant_risk_cosine_image_sd,constant_risk_cosine_image_ci95,vv_mean,vv_mean_image_sd,vv_mean_image_ci95,vv_std,vv_std_image_sd,vv_std_image_ci95,vv_p10,vv_p10_image_sd,vv_p10_image_ci95,vv_p50,vv_p50_image_sd,vv_p50_image_ci95,vv_p90,vv_p90_image_sd,vv_p90_image_ci95,vv_centered_mean,vv_centered_mean_image_sd,vv_centered_mean_image_ci95,vv_centered_std,vv_centered_std_image_sd,vv_centered_std_image_ci95,vv_centered_p10,vv_centered_p10_image_sd,vv_centered_p10_image_ci95,vv_centered_p50,vv_centered_p50_image_sd,vv_centered_p50_image_ci95,vv_centered_p90,vv_centered_p90_image_sd,vv_centered_p90_image_ci95,qv_mean,qv_mean_image_sd,qv_mean_image_ci95,qv_std,qv_std_image_sd,qv_std_image_ci95,qv_p10,qv_p10_image_sd,qv_p10_image_ci95,qv_p50,qv_p50_image_sd,qv_p50_image_ci95,qv_p90,qv_p90_image_sd,qv_p90_image_ci95,qv_centered_mean,qv_centered_mean_image_sd,qv_centered_mean_image_ci95,qv_centered_std,qv_centered_std_image_sd,qv_centered_std_image_ci95,qv_centered_p10,qv_centered_p10_image_sd,qv_centered_p10_image_ci95,qv_centered_p50,qv_centered_p50_image_sd,qv_centered_p50_image_ci95,qv_centered_p90,qv_centered_p90_image_sd,qv_centered_p90_image_ci95,qv_softmax_normalized_entropy,qv_softmax_normalized_entropy_image_sd,qv_softmax_normalized_entropy_image_ci95,qv_softmax_max_over_uniform,qv_softmax_max_over_uniform_image_sd,qv_softmax_max_over_uniform_image_ci95,qv_top1_minus_median,qv_top1_minus_median_image_sd,qv_top1_minus_median_image_ci95,qv_top1_minus_bottom,qv_top1_minus_bottom_image_sd,qv_top1_minus_bottom_image_ci95,sqrt_cost_mean,sqrt_cost_mean_image_sd,sqrt_cost_mean_image_ci95,sqrt_cost_std,sqrt_cost_std_image_sd,sqrt_cost_std_image_ci95,sqrt_cost_p10,sqrt_cost_p10_image_sd,sqrt_cost_p10_image_ci95,sqrt_cost_p90,sqrt_cost_p90_image_sd,sqrt_cost_p90_image_ci95,cosine_cost_mean,cosine_cost_mean_image_sd,cosine_cost_mean_image_ci95,cosine_cost_std,cosine_cost_std_image_sd,cosine_cost_std_image_ci95,cosine_cost_p10,cosine_cost_p10_image_sd,cosine_cost_p10_image_ci95,cosine_cost_p90,cosine_cost_p90_image_sd,cosine_cost_p90_image_ci95,vv_pooled_count,vv_pooled_mean,vv_pooled_std,vv_pooled_p10,vv_pooled_p50,vv_pooled_p90,qv_pooled_count,qv_pooled_mean,qv_pooled_std,qv_pooled_p10,qv_pooled_p50,qv_pooled_p90
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,1,500,1120,59.32299285714283,3.25588993311011,0.2853913357335048,4.677007142857142,3.2558899331096804,0.28539133573346714,0.6361979250236636,0.06221454723775809,0.005453345507069555,0.37507811981581524,0.03988297804772024,0.003495897162345504,0.4526822691183006,0.05298029909133442,0.004643927969270569,0.2893984064936284,0.03171932052516962,0.002780321030259837,0.18836823775009032,0.015335630834192116,0.0013442273105053388,0.08614014347209814,0.02163011044696486,0.0018959627749534779,0.24904145089302737,0.03418400228178132,0.0029963599115267812,0.5634049891510181,0.055371887794788736,0.00485355996194423,0.09230740960305618,0.03721805558524289,0.0032623064093355776,0.26033513637273803,0.021536074857617563,0.0018877201921261532,-0.1916790741114036,0.0342686567700482,0.003003780204589097,0.03000604881020733,0.042536233147024656,0.003728465225882256,0.47890002192251707,0.06248669654557927,0.005477200445680408,0.014227452952403071,0.009388978945617368,0.0008229802903392176,0.01785497044647289,0.003315586904861764,0.00029062400601949807,-0.007805383173529645,0.009284827039575482,0.0008138509732569011,0.014112567883943366,0.009547165103146358,0.0008368459183915226,0.036298331763850354,0.011703352555666248,0.0010258440816613324,0.1515965599325779,0.0768252973657348,0.006734034222215607,0.3226444089280708,0.029866081182032374,0.0026178774395864248,-0.2426741335446369,0.060890458888532166,0.005337284046031837,0.11589023282173583,0.09749564274476376,0.008545869879743177,0.6067511317033144,0.09719159858440893,0.008519219234043139,0.9914141803979875,0.003312216146702514,0.0002903285460398101,1.8604675920199778,0.34089832605206827,0.029881055754357833,0.04445483422713976,0.012679946885316871,0.001111446348916886,0.0853772219885318,0.018276017179551365,0.0016019635374400884,0.589160640728048,0.01459365854522988,0.001279190571864144,0.08856941898748982,0.00911841370402406,0.0007992642012552071,0.46601264894512423,0.030474906415215563,0.002671243324212764,0.6759140637223209,0.00803641948938103,0.0007044232267392371,0.7106016009164707,0.03171932031377733,0.002780321011730486,0.1883682384424622,0.015335631082104954,0.001344227332235857,0.43659499167331606,0.055371885659505064,0.004853559774778364,0.9138598516049838,0.0216301100796893,0.0018959627427603558,1958972,0.28356485416691524,0.18953405105420593,0.07500000000000007,0.245,0.5650000000000001,66680,0.01397120063668022,0.02146555199043612,-0.015000000000000013,0.015000000000000013,0.04500000000000004
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,2,500,1120,53.78733333333336,3.2191828845906807,0.28217382106838595,10.212666666666667,3.2191828845911243,0.28217382106842487,0.5419342431851796,0.05792903285244605,0.0050777036088924055,0.2936777035161853,0.033045174165682874,0.0028965372259012424,0.32630772423432003,0.040159696885924086,0.0035201526379543446,0.3981883590569098,0.032177040061483426,0.002820441916574669,0.16621615892254882,0.011241556371525836,0.0009853658614094039,0.20528154911480487,0.026747826684356893,0.002344550381690909,0.3701595196670012,0.03687807372829383,0.0032325056856399932,0.6352621533175311,0.04344159154588026,0.0038078233884968424,0.12316248980922893,0.04801472395019866,0.004208676117602432,0.25613816705448994,0.022903782897834825,0.0020076050876570665,-0.16631784966420388,0.041673506743752864,0.0036528439224412304,0.072940510728412,0.05917093143605272,0.00518656081933333,0.49407293544113645,0.06957094119289117,0.0060981618676250425,0.31051630111208983,0.026144471370097677,0.0022916639565979504,0.06134628364247312,0.011764349921102073,0.001031190736479398,0.22971320224134695,0.028249873171581796,0.002476210561282255,0.31621909018385974,0.027458908651599764,0.002406879464251019,0.3838307557154269,0.033955630176468556,0.002976342213902333,0.20173374470395822,0.06717511869199293,0.005888158766242987,0.2835733047222097,0.03221824247134185,0.002824053467034455,-0.1703120562761456,0.06969074118749907,0.00610866280014562,0.19372969693711384,0.08997934116850265,0.007887036998197957,0.580189121074123,0.08093571381866661,0.007094328109915499,0.9133088842404739,0.032859956717059366,0.002880302200716186,5.011917326549121,2.1259655472554493,0.18634909647424044,0.1269313774712029,0.032269867441121244,0.0028285785951515678,0.2711466042970617,0.056376311705370365,0.004941601599521868,0.5417726000357239,0.015477212031198678,0.0013566374495943632,0.08407022380330376,0.007369815300389234,0.0006459927933369036,0.42616141309362077,0.025933198472745063,0.002273145070634826,0.630267096104366,0.010620653376450085,0.0009309413142760382,0.6018116305601028,0.0321770397313864,0.002820441887640389,0.16621615909692786,0.011241556402931866,0.0009853658641622636,0.3647378271951561,0.043441590011992985,0.0038078232540456947,0.7947184456571224,0.02674782721138289,0.002344550427886774,1599432,0.3926886430165497,0.16879225624211086,0.19499999999999995,0.3650000000000001,0.6350000000000001,60277,0.3085249878778481,0.07148103577273945,0.21499999999999997,0.30500000000000005,0.39500000000000013
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,3,500,1120,55.031257142857164,2.8273843224192237,0.24783116290310542,8.968742857142859,2.827384322420048,0.24783116290317767,0.5090680419603274,0.06477008816143695,0.005677348545474993,0.26033350222944507,0.0354199321659357,0.003104693942393372,0.273800598267998,0.04147217618670968,0.0036351965210305696,0.46323540162479593,0.035004983131640036,0.003068322055876359,0.1562591005840472,0.01636170106065873,0.0014341663313272024,0.27774720783304596,0.034220086958420284,0.0029995228728912854,0.440231395719023,0.04069901896557972,0.003567426302563905,0.6843338459134102,0.046871361603674264,0.004108455989156537,0.13025676572611114,0.04765798859901383,0.004177406885389551,0.2622653683286692,0.025616952507993243,0.002245424889622859,-0.16573764823410614,0.04532752718640617,0.0039731329359983395,0.07709134997121628,0.057135386245467365,0.005008137416570403,0.5116999680302684,0.07706510465198868,0.006755054257643292,0.4038671992842639,0.029807690042914496,0.002612759230577457,0.07553192943114613,0.016904416918637078,0.0014817374737227452,0.30180307354912883,0.035364843529300485,0.003099865210490251,0.41895289179136364,0.03259265260834758,0.0028568719625325996,0.4869002255915886,0.03829234093484848,0.003356471672038426,0.22522835279823603,0.06730519931492072,0.005899560835567532,0.2897143145515805,0.03667532549808606,0.003214734019697549,-0.15340829126777247,0.07248373515172903,0.006353479515244399,0.2166910437293351,0.09357500735991742,0.008202211036111283,0.6178770408705584,0.08575482261940502,0.007516741620796707,0.87567864233227,0.06684434373511648,0.005859165062920839,7.4025582834834145,4.886624193436403,0.42833149597914005,0.14978167188763625,0.05203052103878287,0.004560676252340097,0.34137704916990236,0.0810096542425717,0.007100809273829666,0.510895205161969,0.01778864061268277,0.0015592430977810694,0.08307414347820337,0.010297917531497128,0.0009026522701828848,0.3959504060924765,0.030752739264219852,0.0026955964471736,0.6007557784391302,0.01425069153172572,0.001249128187659717,0.5367645856370529,0.035004983834528415,0.003068322117487242,0.15625910060959203,0.016361700917016827,0.0014341663187364346,0.3156661375827733,0.04687136102399929,0.004108455938345785,0.7222527847779646,0.03422008729941231,0.0029995229027805544,1672745,0.45727084653445643,0.15935363679068276,0.265,0.43499999999999994,0.6849999999999999,61675,0.40161173719600185,0.08605894870744128,0.28500000000000003,0.405,0.505
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,4,500,1120,57.89768571428574,4.443285917664812,0.3894711827303493,6.102314285714287,4.443285917665261,0.3894711827303886,0.5477661524239751,0.11181387031190519,0.009800917861914811,0.2890699842222392,0.06952482922073568,0.0060941199750558445,0.3134764836939673,0.08676768153771909,0.007605522619401019,0.44007879137645173,0.056199987440062917,0.0049261460962241104,0.15278904950451988,0.01579496729321298,0.0013844899263443949,0.27117008050176356,0.04704235614413563,0.004123444321473653,0.4106234156487953,0.06409351593991527,0.005618044375497781,0.6602288245375667,0.06662083119521746,0.005839573324985756,0.08178596952697484,0.0533558713542947,0.0046768483295999185,0.24264889148509217,0.028261620422300546,0.002477240253207565,-0.17178682190122616,0.04124284177262263,0.0036150944733230024,0.022694481396192265,0.05854849008114634,0.0051320014290154835,0.4353021938460213,0.09264600885913363,0.008120780727200363,0.39454059364880856,0.03968250204429377,0.0034783246658619572,0.08183733764532954,0.018334772012926475,0.0016071136256562784,0.2965748260569715,0.05030468508850459,0.004409400061428958,0.3873264393155776,0.0458909398038041,0.004022518229344147,0.5015592656466934,0.0385595916044743,0.003379897226079601,0.09953961724835927,0.08026954915875031,0.007035936202935288,0.2377414115751428,0.03444379944659154,0.0030191321370651738,-0.1884905085288958,0.07834896456566115,0.006867589540833192,0.07347462722083686,0.09834872328013386,0.00862064568558406,0.4327937316849827,0.09533227650189237,0.008356242467755058,0.8068845845618418,0.11484361852148219,0.010066487001606651,11.117339797680149,8.885475815626652,0.778846295097926,0.2106213797032833,0.07684328333188749,0.006735610761659576,0.3720599942511747,0.09028751605499336,0.007914049718007896,0.5216719216416278,0.027737964590799264,0.002431339795794364,0.08138406791568162,0.010144228829194836,0.000889180861462596,0.4093997121735696,0.041493143291285825,0.0036370343687786148,0.6032718639517112,0.0194821334277769,0.001707684287896221,0.5599212161962475,0.0561999954833803,0.004926146801251964,0.15278904957430697,0.015794967264366543,0.0013844899238158932,0.339771160330517,0.06662082762568854,0.00583957301210275,0.7288299150733721,0.04704235644066526,0.004123444347465621,1876765,0.4246314159871102,0.16395145005661454,0.245,0.39500000000000013,0.665,65104,0.3879579660434868,0.09761806027477984,0.265,0.3850000000000001,0.515
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,5,500,1120,57.89317857142858,3.9372992230241506,0.34511949344921294,6.106821428571429,3.937299223024201,0.34511949344921733,0.47378891717387084,0.07284416102797872,0.006385072236242054,0.23779951123442677,0.04617089866888763,0.004047057705830782,0.24612484541847587,0.059307448240552285,0.005198527044846668,0.48786598482316457,0.05790323534721457,0.005075442357858784,0.14902316160625992,0.016532495277690743,0.001449137104521542,0.31110761751376437,0.05896350344134395,0.005168378953946404,0.4675278672051572,0.0657676175983342,0.005764785855789,0.6996330070704221,0.05941065904510273,0.005207573870746168,0.09241873828316596,0.05751871398504199,0.005041737574397731,0.2385157885389314,0.02572705901841541,0.0022550761507919743,-0.16470530734362046,0.04125833860408146,0.0036164528304912526,0.03913818958222221,0.06549826667517938,0.005741176206409121,0.4393541819491558,0.09055336498597659,0.007937352404239723,0.41554625477294127,0.04466502669645777,0.003915062207676799,0.07449822077165756,0.0188915212577625,0.0016559148486449795,0.3213154231621397,0.053707702645121425,0.004707687701969602,0.41736372953603657,0.04452816859505455,0.0039030660661708402,0.5081070043804389,0.051462828131093,0.004510915775008086,0.08285126524221811,0.07835332430568409,0.006867971688895368,0.2144282949363015,0.03480994146396227,0.0030512258999233605,-0.17280512933381378,0.06597129852955778,0.005782639276580106,0.05587054660793372,0.09110808831270877,0.007985976047677019,0.38363368039929435,0.1079080137446714,0.009458554438762621,0.8859461053761698,0.05335752569732985,0.004676993339160519,5.685863241090094,2.4574271990073004,0.2154029912560993,0.15119791919482617,0.04185707833243186,0.0036689346816413657,0.3285478084349206,0.07494545353656389,0.0065692586455225075,0.4982339092407911,0.029290077487617867,0.002567388489679152,0.08111171925923832,0.009442590958334437,0.0008276795904491787,0.3850146177066224,0.03866341994903242,0.0033889981817473913,0.5862426049280732,0.024738270726269312,0.0021684050355974655,0.5121340161188729,0.05790323967503394,0.005075442737208878,0.14902316141859412,0.01653249504171099,0.0014491370838370047,0.3003669793111937,0.059410656899998686,0.005207573682719508,0.6888923757551678,0.058963503646214145,0.005168378971904068,1867452,0.4747160280567379,0.16202518685614165,0.28500000000000003,0.45499999999999996,0.705,65014,0.40856236838244153,0.09451054287269835,0.29500000000000004,0.405,0.525
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,6,500,1120,57.230578571428595,3.3040498270944196,0.2896127365656383,6.76942142857143,3.3040498270949668,0.28961273656568626,0.5015513291411458,0.0812459252342963,0.007121519339375081,0.22100841146345648,0.03864541763702737,0.0033874202095262895,0.20042135831965577,0.0394711482190849,0.003459798686259469,0.6024545472755318,0.03155657099009407,0.0027660554045294086,0.12123215491408036,0.012400969246572838,0.0010869928807110717,0.44671277687918565,0.040308314948856394,0.0035331795855372628,0.5991115441134999,0.03610418877529327,0.0031646716786623923,0.763640487546012,0.027345281499264584,0.0023969196052119404,0.13174501015337275,0.0503658817424631,0.004414764184656231,0.26329422880655956,0.027492105686066855,0.002409789312619236,-0.179171725643475,0.051041856609546785,0.004474015994208347,0.08868680643238838,0.05823349952965385,0.005104391289827514,0.5152452421074823,0.07460807349145683,0.006539685980690144,0.48681700580744514,0.03550469443278064,0.003112123682664589,0.061411245773111765,0.014266200341886191,0.0012504875948074598,0.40651329302291095,0.03438143576394337,0.0030136657192630155,0.49526019196489035,0.036278568886979536,0.003179956769381649,0.556560592317794,0.04788655718617671,0.004197441805407509,0.19246192116764635,0.06070181220362804,0.005320748435033753,0.2592596207505891,0.04432639537595711,0.0038853798637203596,-0.1320688362946368,0.06416383705318296,0.005624208292846966,0.17017530848994147,0.08975677392826757,0.007867528119431734,0.5531503891801551,0.08859536450470029,0.007765726094936167,0.9221638601667823,0.05680174928340246,0.004978892847432644,4.194461490405741,2.5562639583770115,0.2240664151910567,0.10868510083832908,0.04625662514373793,0.00405457196266006,0.2793876640864071,0.06838160702849193,0.005993912131674305,0.43955151261289876,0.017764605811808692,0.0015571363545967291,0.07141224241735676,0.006474384822154652,0.0005675048513333629,0.3430700239173715,0.019906728057145766,0.0017449016480989058,0.5255157840964341,0.01891005181421151,0.0016575391235331104,0.39754544522230106,0.031556573394375446,0.002766055615273963,0.1212321548834266,0.012400969557241162,0.0010869929079423508,0.23635950381674223,0.027345279918834738,0.0023969194666811564,0.5532872142094943,0.04030831546934649,0.0035331796311602313,1818986,0.5959520172434519,0.1272800850357807,0.43499999999999994,0.5950000000000001,0.765,64244,0.48406397427206843,0.07979680349889563,0.3750000000000001,0.495,0.5750000000000001
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,7,500,1120,59.2915357142857,3.290864092699118,0.28845695598674514,4.708464285714285,3.2908640926990067,0.2884569559867354,0.4696299411604092,0.07432726666179824,0.006515072176831361,0.21380079427134427,0.04746516123533332,0.004160504821739573,0.20292138591399858,0.060809334695845325,0.0053301731970207085,0.5781047673294232,0.06700653889434524,0.0058733820954657906,0.1395906166496377,0.026322080021564772,0.0023072320413063917,0.4030372888183311,0.09268676747718115,0.008124353377592793,0.5681518125509222,0.07651753667648047,0.006707057808394191,0.773153878325224,0.03949657995769151,0.003462027876434836,0.08395347296621519,0.048617711249564315,0.004261530284767697,0.2402505829746169,0.024276493272252547,0.0021279284571132616,-0.17366671301873315,0.037125483921730554,0.003254192145265348,0.029900538319036073,0.05328726274288487,0.0046708345196569126,0.431463360383539,0.08289712243509918,0.007266253155436982,0.509681278499819,0.04170444430193268,0.003655555718980629,0.08117325093953738,0.02733099565963543,0.0023956673961577036,0.40387386272166453,0.07216614631043915,0.006325641625914032,0.5161504145102129,0.04055303991558866,0.003554630674664328,0.6047389908369097,0.03920856761440803,0.003436782481459554,0.0631162244865593,0.06390427334249577,0.00560145653046469,0.20936239145419427,0.035186226769352055,0.003084208761177365,-0.18724671890163638,0.06551202848072478,0.005742382481850672,0.03649474258523302,0.07859493107222106,0.00688914945572435,0.3563803941140929,0.08645555093980492,0.007578163166197105,0.8964554235597453,0.04901607697399501,0.004296448580085229,4.5418198522153315,1.9444941276964007,0.1704424252140297,0.13397041817910615,0.04160043688775366,0.003646439067168513,0.3509030494351472,0.10524459002267664,0.009225095056148202,0.44986722373338,0.03523821086686241,0.0030887653682280243,0.0816810167125914,0.011298355535416438,0.0009903445276371657,0.33506321078091844,0.029362078286219485,0.002573699637939366,0.5442403395960019,0.04117510220754633,0.0036091568386497496,0.4218952396018874,0.0670065417509861,0.005873382345861401,0.13959061692213376,0.0263220801289938,0.002307232050722961,0.22684611044164216,0.03949657807285073,0.003462027711221257,0.5969627036242968,0.09268676878175605,0.008124353491943825,1964943,0.5664821519344854,0.16202231982670873,0.3650000000000001,0.5650000000000001,0.785,66757,0.5061480369598157,0.10078026555738612,0.3850000000000001,0.515,0.6150000000000001
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,8,500,1120,59.22647857142862,3.4671467844020425,0.3039088151973967,4.77352142857143,3.4671467844032087,0.30390881519749896,0.446978366805755,0.06717789438295288,0.00588840206628289,0.18759486488834742,0.032046291876704464,0.002808981332873931,0.16324284061026711,0.0356078381597371,0.0031211646289537403,0.6364020871345487,0.047597506500127285,0.00417210539567589,0.11824327485543636,0.019439235658471412,0.0017039241326288143,0.48293609704879037,0.06961201115171572,0.006101761808239823,0.6359717347418974,0.04946389444068285,0.004335701511728639,0.7908534349336509,0.03574339000071894,0.0031330462716854367,0.08656369075160864,0.04727304343613946,0.004143664954159116,0.24341090044865296,0.025528259645688067,0.0022376506174689097,-0.1851631987984204,0.038857586923053626,0.003406017667420948,0.03888568690017424,0.05091458505287558,0.00446286015039744,0.4376832038449389,0.08128809004671653,0.007125215248138822,0.5429496208932426,0.04148734136110113,0.003636525807175102,0.06209887170375634,0.01814086236944971,0.001590116695999452,0.46267386396988514,0.056650647279705535,0.004965648172841976,0.5516624251265613,0.03890026678928672,0.0034097587226419256,0.6117682617539452,0.04476629661590535,0.003923938907496059,0.06897145386710185,0.06451246058778733,0.005654766492986685,0.21593096017234376,0.04670141844201639,0.0040935598142548294,-0.18370521676114,0.05793483212231899,0.005078211937309311,0.03546408422199035,0.08054306616565683,0.007059911025656743,0.37845892659102864,0.11233124820389954,0.009846268033667765,0.9335853234833192,0.039082463977002053,0.003425729010285924,3.6766865486968117,1.6037484839991072,0.1405747526581421,0.10116645737382625,0.03196459258430434,0.0028018200741503347,0.2942120450849334,0.07853887348086559,0.006884235791195263,0.4188118774609197,0.026308268065015832,0.00230602136993556,0.07293494404084273,0.009114196694147958,0.0007988945640420127,0.3217865274631551,0.027174911675484296,0.002381986031726275,0.5070246189602784,0.032413880463408734,0.0028412018931247853,0.36359792537483415,0.04759750814427409,0.004172105539791712,0.11824327476347486,0.01943923563686259,0.0017039241307347176,0.20914655562543447,0.03574338919814258,0.003133046201336517,0.5170638937767064,0.0696120099637183,0.006101761704107258,1940354,0.6298586705480131,0.1327118366496751,0.46499999999999997,0.6350000000000001,0.795,66304,0.5396901821739195,0.08452302839780527,0.43499999999999994,0.545,0.6350000000000001
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,9,500,1120,60.421197619047604,3.14490143208404,0.275662764679313,3.578802380952382,3.1449014320837874,0.2756627646792908,0.513893937086704,0.06767261770675392,0.005931766477580182,0.2245025834868352,0.03816512434072337,0.0033453206459071,0.20292631082247403,0.046270793868246354,0.004055813906121348,0.6098816843154884,0.048368380197100394,0.004239675454425029,0.11922557502972583,0.01932693891984047,0.001694080889492586,0.46146679671144203,0.06741603923320628,0.005909276382770288,0.6015247672875722,0.052161088130537624,0.00457212096253739,0.7731216447089395,0.034824402809827425,0.003052493492777465,0.08031020357386438,0.035459494994922305,0.0031081617772532252,0.24022642898885974,0.025330483918627484,0.002220314810644639,-0.17874227767281606,0.031829794556081786,0.0027900045060202635,0.026225887964373185,0.037343320505464135,0.0032732863637065603,0.4315018266424538,0.07461815059981068,0.00654056927818254,0.5119511277720332,0.04387400516676347,0.0038457261135239566,0.06627361562236965,0.020498374454500597,0.0017967617413735333,0.42813562086820606,0.054995509361361584,0.0048205689376578376,0.5153674364820832,0.04174570925229123,0.003659172751356952,0.5917265951538371,0.05416395951976317,0.004747680380336103,0.06858650866048509,0.054590970131476235,0.004785109510728346,0.18452949794640852,0.0397542936596946,0.0034846174784061877,-0.14638909626941013,0.04725119034088954,0.00414174944590441,0.041088800733234905,0.0641222594079398,0.005620563851555528,0.3286097650086596,0.10097836649888023,0.008851144076536638,0.9084567401947007,0.06031813931091808,0.005287118023200194,4.867351617369198,2.539367635304966,0.22258538717426807,0.12920688723708898,0.05010449959036571,0.004391853028856589,0.30329229612882636,0.08431611224451435,0.007390633096227669,0.4343419793943566,0.02596955370498361,0.0022763317472432546,0.07239260566089124,0.009259777018462251,0.0008116552420950592,0.3354270828431561,0.025581520837809762,0.002242319166797864,0.5173958597020025,0.031448227760057186,0.002756558701700645,0.3901183308157892,0.048368386741469,0.004239676028064229,0.11922557481555714,0.019326938578502276,0.0016940808595729741,0.22687834547488456,0.03482440090888554,0.0030524933261525623,0.538533197531388,0.06741603900180827,0.0059092763624873585,2019312,0.6033464398045906,0.1363038350947731,0.42499999999999993,0.6050000000000001,0.775,67665,0.5074901985309961,0.0911020499771289,0.39500000000000013,0.515,0.6150000000000001
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,10,500,1120,60.28695,3.0640526043892526,0.2685760524739459,3.713050000000001,3.0640526043894845,0.26857605247396615,0.5378790568493663,0.08948453104080571,0.007843664978203718,0.2546974482860594,0.054337808470855155,0.004762918912776483,0.24973081266869393,0.06751637878460146,0.0059180715322341435,0.5451725727996655,0.0569938335468093,0.004995729775471762,0.1374564163791637,0.024220100670884325,0.002122985427661836,0.3830417706885506,0.07768323835088314,0.006809236065263819,0.5258551212521537,0.06394184152310507,0.005604749526685519,0.7426968519030581,0.04585642263418895,0.004019492666028253,0.0713207113107112,0.03232943828613279,0.002833800209941347,0.2389481831188714,0.028204813792754465,0.002472260932586248,-0.17194180175892648,0.03316286639748374,0.0029068534048658744,0.008847806530236818,0.03548669959411406,0.0031105463655104865,0.4256131145573088,0.08066351695784234,0.007070469003100146,0.4720825171963801,0.04581672378327281,0.00401601290832059,0.08213541925600067,0.026290283173511158,0.0023044449246886417,0.368242176658128,0.06602692217031035,0.005787514903661754,0.4741954991919656,0.04786020182656294,0.00419513165628133,0.573945827142823,0.04970664679114595,0.004356979693416105,0.050074849017816885,0.04764055873105091,0.004175879090101077,0.15987792883829344,0.03713310781688568,0.0032548604091399,-0.13389474830673231,0.03595321310469282,0.0031514380776558725,0.024064258319571902,0.051209691615521066,0.00448872738111696,0.2752173719227403,0.09691624027876605,0.008495083014371343,0.874511495409693,0.07082202573742785,0.006207824263042631,5.772691297934167,2.9704262838115794,0.2603693436359871,0.1577544764794054,0.0596772535696912,0.005230941911139002,0.34936404844267044,0.09384944703003847,0.008226266733829325,0.4687224630743263,0.029039410819747397,0.002545416587484324,0.07953489564115267,0.011984667645785443,0.0010505024365137698,0.35678846497556993,0.0317458337625223,0.002782645017979985,0.5539066053682848,0.034357857541518225,0.0030115989969442714,0.45482743936762915,0.05699384333826332,0.004995730633730548,0.1374564162261075,0.02422010049245837,0.0021229854120221113,0.257303135880686,0.045856420895233486,0.004019492513602086,0.6169582223062007,0.07768323722909709,0.006809235966934936,2014454,0.5380193622731974,0.15375072343748689,0.3450000000000001,0.535,0.745,67606,0.4679456217713643,0.10417878815578285,0.3350000000000001,0.475,0.5950000000000001
