model,head,AUROC_mean,AUROC_std,HALL_AUPR_mean,HALL_AUPR_std,ensemble_AUROC,ensemble_HALL_AUPR
llava_1_5_7b,svar_native,0.9044476072163369,0.00035734894091844527,0.7096409404052854,0.005276662232630245,0.9053124786023808,0.7133227745038345
llava_1_5_7b,metatoken_lr,0.8834624526806939,1.1102230246251565e-16,0.6736410172037169,0.0,0.8834624526806938,0.6736410172037169
llava_1_5_7b,metatoken_gb,0.8861345058413462,0.00039182228357201293,0.6688174426262191,0.0005741138740575243,0.8861866752746232,0.6689496614812925
