signal,label,layer,mean,median,q25,q75
other_gross,0,11,10.064269,9.967983,9.136252641677856,10.85240364074707
other_gross,0,12,8.806733,8.684668,7.698842406272888,9.692674398422241
other_gross,0,13,9.181023,9.045862,7.92745840549469,10.23295521736145
other_gross,0,14,10.662492,10.586977,9.32654619216919,11.808748722076416
other_gross,0,15,12.3354645,12.363567,10.835607051849365,13.649345874786377
other_gross,0,16,9.036849,8.626669,6.910400748252869,10.742312908172607
other_gross,0,17,10.766013,10.648703,9.101752519607544,12.197179555892944
other_gross,0,18,11.233765,11.033915,9.971232652664185,12.26422929763794
other_gross,0,19,13.288812,13.051231,11.591547012329102,14.61236572265625
other_gross,0,20,12.635196,12.140736,10.208895206451416,14.44713568687439
other_gross,0,21,9.566575,9.44314,8.14063811302185,10.906915426254272
other_gross,0,22,10.289852,10.147051,8.543670177459717,11.936413049697876
other_gross,0,23,5.412579,5.391433,4.477345705032349,6.1680978536605835
other_gross,0,24,6.37556,6.097682,5.22102415561676,7.097215056419373
other_gross,0,25,4.363964,4.1398935,3.27828049659729,5.192927956581116
other_gross,0,26,4.6318007,4.4889355,3.701631188392639,5.409771084785461
other_gross,0,27,4.550379,4.224621,3.385113477706909,5.264379262924194
other_gross,0,28,8.960793,8.431368,7.248563766479492,10.342373847961426
other_gross,0,29,10.669408,10.322071,9.080464601516724,11.966865539550781
other_gross,0,30,18.440134,18.108992,16.270005702972412,20.17564630508423
other_gross,0,31,15.097018,14.68367,12.949682235717773,16.667165756225586
other_gross,0,32,62.600986,61.939594,58.40950870513916,65.83744049072266
other_gross,1,1,1.6659781,1.5968313,1.388920783996582,1.8805599212646484
other_gross,1,2,2.58719,2.5973,2.19579815864563,2.922860622406006
other_gross,1,3,1.0468719,0.985482,0.8228995203971863,1.1947791576385498
other_gross,1,4,2.2586722,2.1699235,1.8669873476028442,2.561673641204834
other_gross,1,5,3.439765,3.417248,3.0010437965393066,3.8667404651641846
other_gross,1,6,4.5059533,4.4829135,3.3295950889587402,5.457363605499268
other_gross,1,7,5.378291,5.3544044,4.491873264312744,6.114102363586426
other_gross,1,8,6.0635552,5.865746,5.007155418395996,6.970719814300537
other_gross,1,9,6.9164376,6.792739,6.13985013961792,7.635568141937256
other_gross,1,10,5.7328897,5.4670324,4.7211761474609375,6.469632148742676
other_gross,1,11,9.145925,9.058642,8.13880443572998,10.043902397155762
other_gross,1,12,7.7460575,7.5411325,6.500123977661133,8.801755905151367
other_gross,1,13,7.853521,7.592069,6.317420959472656,8.978065490722656
other_gross,1,14,9.771327,9.586693,8.445029258728027,11.015654563903809
other_gross,1,15,11.219078,11.12326,9.820698738098145,12.461946487426758
other_gross,1,16,7.0514894,6.426488,5.301998615264893,8.154858589172363
other_gross,1,17,9.453769,9.000895,7.537905693054199,11.058358192443848
other_gross,1,18,10.529017,10.221812,9.228010177612305,11.639575004577637
other_gross,1,19,12.318471,11.852226,10.3258638381958,13.931485176086426
other_gross,1,20,10.66388,9.99717,8.486815452575684,12.166083335876465
other_gross,1,21,8.2939625,7.9632998,6.6389594078063965,9.715184211730957
other_gross,1,22,8.613095,8.470272,6.112412452697754,10.598878860473633
other_gross,1,23,4.6339784,4.475584,3.767603874206543,5.402166366577148
other_gross,1,24,5.779087,5.42249,4.729406833648682,6.425875186920166
other_gross,1,25,3.6238875,3.2781181,2.4767165184020996,4.37415075302124
other_gross,1,26,4.258325,4.065057,3.3224546909332275,5.008988380432129
other_gross,1,27,3.9562466,3.5769157,2.768601894378662,4.772792816162109
other_gross,1,28,8.509192,8.048385,7.098517894744873,9.529766082763672
other_gross,1,29,9.391996,9.086927,7.721462726593018,10.674651145935059
other_gross,1,30,17.641224,17.337137,15.425849914550781,19.42323112487793
other_gross,1,31,14.332912,13.872114,12.298818588256836,15.721651077270508
other_gross,1,32,60.516167,59.93176,55.934165954589844,64.15433502197266
gain_E,0,1,1.6869086,1.6686506,1.4685754179954529,1.8609569072723389
gain_E,0,2,0.7039305,0.7058529,0.6373579353094101,0.7630183100700378
gain_E,0,3,0.8457805,0.8343419,0.7824276238679886,0.8975632041692734
gain_E,0,4,0.8781486,0.8719821,0.8017956018447876,0.9482125788927078
gain_E,0,5,0.8751114,0.8693898,0.8138269484043121,0.9288925677537918
gain_E,0,6,0.94029623,0.9208329,0.8569488078355789,1.0006675124168396
gain_E,0,7,0.71908283,0.72081304,0.680820107460022,0.7570277154445648
gain_E,0,8,0.80513686,0.7969384,0.7527947574853897,0.8482626676559448
gain_E,0,9,0.6825998,0.6798899,0.6461948901414871,0.7136064916849136
gain_E,0,10,0.63660604,0.6328201,0.6006893813610077,0.6666507720947266
gain_E,0,11,0.59139717,0.59020984,0.5610068589448929,0.6173446327447891
gain_E,0,12,0.60850483,0.6055057,0.57799232006073,0.6327892988920212
gain_E,0,13,0.61787677,0.6146144,0.5906817018985748,0.6420440375804901
gain_E,0,14,0.5616016,0.55861664,0.532699927687645,0.5845976918935776
gain_E,0,15,0.5425076,0.53886807,0.5124612152576447,0.5673971027135849
gain_E,0,16,0.5359632,0.5278052,0.5026275813579559,0.5574631541967392
gain_E,0,17,0.53514344,0.5302005,0.5050599128007889,0.5582791715860367
gain_E,0,18,0.45647693,0.45035747,0.42988257855176926,0.4776272401213646
gain_E,0,19,0.47912472,0.47405726,0.4492186829447746,0.5015523582696915
gain_E,0,20,0.5065336,0.489336,0.4536284729838371,0.537822812795639
gain_E,0,21,0.39680102,0.39294058,0.3716546595096588,0.41701558977365494
gain_E,0,22,0.36676973,0.35940933,0.33268754184246063,0.3922025039792061
gain_E,0,23,0.30397287,0.29930404,0.2788125351071358,0.32245906442403793
gain_E,0,24,0.3091463,0.30251116,0.28423546254634857,0.3292577639222145
gain_E,0,25,0.32623044,0.31469616,0.2852155789732933,0.3508809879422188
gain_E,0,26,0.28229406,0.2769137,0.2557530626654625,0.3025715947151184
gain_E,0,27,0.2859299,0.2607076,0.23892100900411606,0.29481542855501175
gain_E,0,28,0.25750187,0.25061393,0.23091156035661697,0.27445506304502487
gain_E,0,29,0.2585396,0.25128406,0.23443371430039406,0.27269164472818375
gain_E,0,30,0.27288947,0.26471293,0.2460753582417965,0.29091478884220123
gain_E,0,31,0.26581296,0.26049396,0.24899683520197868,0.27496371418237686
gain_E,0,32,0.53999215,0.5141764,0.4724864885210991,0.5804876983165741
gain_E,1,1,1.7939998,1.8051349,1.616217017173767,1.9455714225769043
gain_E,1,2,0.70808554,0.7079693,0.6459187269210815,0.7663964033126831
gain_E,1,3,0.85070693,0.8380621,0.7886024713516235,0.8973150253295898
gain_E,1,4,0.89439267,0.897347,0.8193550109863281,0.9604695439338684
gain_E,1,5,0.89097875,0.8867708,0.8316930532455444,0.9458650946617126
gain_E,1,6,0.9377118,0.9115775,0.8377496004104614,1.0024302005767822
gain_E,1,7,0.7276062,0.72789454,0.6972331404685974,0.7600270509719849
gain_E,1,8,0.79750437,0.791151,0.7527546286582947,0.8338832855224609
gain_E,1,9,0.7044863,0.70412785,0.6729946136474609,0.7338767051696777
gain_E,1,10,0.65132016,0.65263784,0.6194276213645935,0.682254433631897
gain_E,1,11,0.61316776,0.61149204,0.5818795561790466,0.6428205370903015
gain_E,1,12,0.62123644,0.6212509,0.5920231938362122,0.6497004628181458
gain_E,1,13,0.6334563,0.63192874,0.6044324636459351,0.6600180268287659
gain_E,1,14,0.5654321,0.5646177,0.5405470132827759,0.5872543454170227
gain_E,1,15,0.5368718,0.53634626,0.5096491575241089,0.5617538690567017
gain_E,1,16,0.5200203,0.51544565,0.4927501678466797,0.5416316390037537
gain_E,1,17,0.5308304,0.53069973,0.5079546570777893,0.552152693271637
gain_E,1,18,0.4546198,0.44939518,0.42977839708328247,0.47424110770225525
gain_E,1,19,0.4799942,0.47606507,0.45026615262031555,0.5045204162597656
gain_E,1,20,0.48696187,0.47689334,0.44333863258361816,0.517376184463501
gain_E,1,21,0.37840566,0.3735813,0.3552948832511902,0.39622288942337036
gain_E,1,22,0.35497227,0.34649372,0.320646196603775,0.37923598289489746
gain_E,1,23,0.28644106,0.28099778,0.2629775106906891,0.30454838275909424
gain_E,1,24,0.29353774,0.28919265,0.26489534974098206,0.31541213393211365
gain_E,1,25,0.3181069,0.3055135,0.2665877640247345,0.3526359498500824
gain_E,1,26,0.274491,0.26964742,0.24543319642543793,0.2967410981655121
gain_E,1,27,0.26910657,0.2605804,0.23609428107738495,0.2903588116168976
gain_E,1,28,0.25302804,0.24623507,0.22501622140407562,0.2745996415615082
gain_E,1,29,0.26548654,0.2580555,0.23597386479377747,0.2860841453075409
gain_E,1,30,0.28069007,0.27058065,0.24409426748752594,0.3036171495914459
gain_E,1,31,0.26532593,0.25885132,0.24728676676750183,0.27368101477622986
gain_E,1,32,0.51437217,0.49926496,0.46950751543045044,0.5385785698890686
gain_C,0,1,0.53155327,0.45595428,0.3891682103276253,0.6154947876930237
gain_C,0,2,0.3909034,0.39275655,0.35711580514907837,0.4190343767404556
gain_C,0,3,0.4178581,0.41176194,0.3866114169359207,0.4406213015317917
gain_C,0,4,0.44752824,0.4424257,0.4061690643429756,0.4849700480699539
gain_C,0,5,0.45012084,0.4464509,0.4163488522171974,0.4799376279115677
gain_C,0,6,0.5098988,0.49550843,0.4612728878855705,0.5443892925977707
gain_C,0,7,0.38753346,0.38865006,0.36537428945302963,0.4097290113568306
gain_C,0,8,0.4499352,0.4447882,0.4190210625529289,0.4750939756631851
gain_C,0,9,0.3713595,0.36988747,0.3503879979252815,0.38821130245923996
gain_C,0,10,0.3556568,0.35196686,0.33218492567539215,0.37584320455789566
gain_C,0,11,0.32012373,0.31837645,0.30174795538187027,0.33378715068101883
gain_C,0,12,0.330805,0.32942745,0.3131422773003578,0.345548577606678
gain_C,0,13,0.34723115,0.34331626,0.32575761526823044,0.3651026114821434
gain_C,0,14,0.3043603,0.30348966,0.28797152638435364,0.31708774715662
gain_C,0,15,0.29921335,0.29693145,0.28224336355924606,0.31400561332702637
gain_C,0,16,0.30374455,0.29856253,0.2830952927470207,0.3182026594877243
gain_C,0,17,0.29793578,0.29492122,0.2822146415710449,0.3101785108447075
gain_C,0,18,0.2501362,0.24712835,0.23672525212168694,0.260432705283165
gain_C,0,19,0.26724344,0.26426297,0.24941245838999748,0.2804895490407944
gain_C,0,20,0.29116622,0.28125775,0.260210856795311,0.30893611907958984
gain_C,0,21,0.22314548,0.22048211,0.20917752012610435,0.23407785966992378
gain_C,0,22,0.20872505,0.20422798,0.1902787834405899,0.2210073359310627
gain_C,0,23,0.17007887,0.168203,0.15866798534989357,0.17882495373487473
gain_C,0,24,0.17138624,0.16860302,0.16049205139279366,0.18048212677240372
gain_C,0,25,0.18301587,0.17558232,0.1617944911122322,0.1939046010375023
gain_C,0,26,0.1570335,0.15400943,0.14485973492264748,0.16579142957925797
gain_C,0,27,0.15883037,0.14464986,0.13575952127575874,0.15988637506961823
gain_C,0,28,0.14668527,0.14307189,0.1341317594051361,0.15406564623117447
gain_C,0,29,0.14922881,0.14556664,0.13814251497387886,0.1552337445318699
gain_C,0,30,0.15298389,0.14772011,0.13849110156297684,0.16181158646941185
gain_C,0,31,0.14798167,0.14440176,0.13909992948174477,0.15211591869592667
gain_C,0,32,0.31657293,0.3031959,0.2752764821052551,0.3452805355191231
gain_C,1,1,0.53859335,0.45264125,0.39137935638427734,0.6451247930526733
gain_C,1,2,0.38632596,0.38710955,0.35572007298469543,0.4115407168865204
gain_C,1,3,0.42143324,0.41433796,0.39112618565559387,0.4436074495315552
gain_C,1,4,0.45745885,0.45758408,0.41705024242401123,0.49235737323760986
gain_C,1,5,0.45919546,0.45610064,0.4225606918334961,0.4911794662475586
gain_C,1,6,0.51689094,0.49835652,0.46390992403030396,0.5511313676834106
gain_C,1,7,0.39478385,0.39398685,0.37488457560539246,0.41434675455093384
gain_C,1,8,0.45046416,0.4483454,0.422231525182724,0.4737364649772644
gain_C,1,9,0.3850747,0.38503882,0.3659479022026062,0.4036834239959717
gain_C,1,10,0.3674621,0.36767262,0.3454930782318115,0.3883831799030304
gain_C,1,11,0.33406454,0.3317034,0.31408989429473877,0.3516354262828827
gain_C,1,12,0.33857664,0.3382553,0.3211642801761627,0.3554544448852539
gain_C,1,13,0.35728258,0.35679618,0.336132675409317,0.3771267533302307
gain_C,1,14,0.30565712,0.30631253,0.2914685308933258,0.3184547424316406
gain_C,1,15,0.29731992,0.29693705,0.28130441904067993,0.3130541443824768
gain_C,1,16,0.29529226,0.29278147,0.2788708209991455,0.3090812563896179
gain_C,1,17,0.29697308,0.29652873,0.2840396463871002,0.30916884541511536
gain_C,1,18,0.24677421,0.24470201,0.23427852988243103,0.2565131187438965
gain_C,1,19,0.26802483,0.2658643,0.2481696605682373,0.2850983738899231
gain_C,1,20,0.28226334,0.27708483,0.25490477681159973,0.30212122201919556
gain_C,1,21,0.21393391,0.21132186,0.2004583179950714,0.22418035566806793
gain_C,1,22,0.20401415,0.19917649,0.1850282847881317,0.21652719378471375
gain_C,1,23,0.16210374,0.16009478,0.151134192943573,0.17086459696292877
gain_C,1,24,0.16553387,0.16387576,0.15299765765666962,0.1755790263414383
gain_C,1,25,0.18207383,0.17349087,0.15453022718429565,0.19766709208488464
gain_C,1,26,0.15442094,0.15141053,0.14145678281784058,0.16375307738780975
gain_C,1,27,0.15066546,0.14541101,0.1352195292711258,0.15834568440914154
gain_C,1,28,0.14459905,0.14131805,0.13290420174598694,0.15258553624153137
gain_C,1,29,0.15329866,0.14938855,0.14052806794643402,0.16145215928554535
gain_C,1,30,0.15820742,0.15076919,0.1378612369298935,0.16947536170482635
gain_C,1,31,0.14773759,0.14402857,0.1386275440454483,0.15101496875286102
gain_C,1,32,0.3070021,0.29919195,0.276580810546875,0.32807663083076477
WE_js,0,1,0.0027150216,0.002412273,0.0017470280290581286,0.0032791070989333093
WE_js,0,2,0.0026492903,0.0024494114,0.0019649326568469405,0.003126661467831582
WE_js,0,3,0.0013983935,0.0011142988,0.0008023015398066491,0.0015991698019206524
WE_js,0,4,0.002129637,0.002003015,0.0014802386285737157,0.0026000948273576796
WE_js,0,5,0.0014292803,0.0012709456,0.0010132143797818571,0.0016498221666552126
WE_js,0,6,0.0015245108,0.0011206572,0.0007397249282803386,0.0018559116870164871
WE_js,0,7,0.0019000835,0.0017141409,0.001352149061858654,0.002223511226475239
WE_js,0,8,0.0018435718,0.0014625858,0.0009879320568870753,0.002333019278012216
WE_js,0,9,0.0010933074,0.000988944,0.0007845301734050736,0.0012563193449750543
WE_js,0,10,0.0014790674,0.0013473362,0.0009980990726035088,0.0018114957201760262
WE_js,0,11,0.0013823432,0.0012380285,0.0009455944673391059,0.0016246178420260549
WE_js,0,12,0.0010457186,0.00093477825,0.0006920701853232458,0.0012750377354677767
WE_js,0,13,0.0011787069,0.0009713691,0.000692967718350701,0.0014218961878214031
WE_js,0,14,0.00073073007,0.0006450488,0.00048649309610482305,0.000879369632457383
WE_js,0,15,0.0009421084,0.00086754246,0.0006764967984054238,0.0011020160163752735
WE_js,0,16,0.0016844656,0.0014534538,0.0010720363934524357,0.0020540356053970754
WE_js,0,17,0.0011702338,0.0009922832,0.000720904630725272,0.00143006956204772
WE_js,0,18,0.0012963243,0.00105046,0.0007603594422107562,0.001498416648246348
WE_js,0,19,0.0022854388,0.0020189453,0.0014289814280346036,0.00274740596069023
WE_js,0,20,0.005193913,0.0036222609,0.0023712769616395235,0.00572745711542666
WE_js,0,21,0.0020609302,0.0017023929,0.0012569695827551186,0.0023902085958980024
WE_js,0,22,0.004181639,0.0031653806,0.0019067266548518091,0.005379942245781422
WE_js,0,23,0.0021680354,0.0018044128,0.001196602766867727,0.002757126232609153
WE_js,0,24,0.0018323336,0.0013753665,0.0008283194474643096,0.002334126504138112
WE_js,0,25,0.0027285349,0.001513882,0.0007666024757781997,0.0030482764123007655
WE_js,0,26,0.0008851002,0.0005012355,0.000321025843732059,0.0009379339317092672
WE_js,0,27,0.0024891698,0.00044544926,0.00024498923448845744,0.0012795865186490119
WE_js,0,28,0.0016279307,0.0011908242,0.0007333060202654451,0.002048612921498716
WE_js,0,29,0.002168894,0.0015580608,0.0010681380808819085,0.002309328585397452
WE_js,0,30,0.0037577252,0.0025123698,0.001561914017656818,0.004475693451240659
WE_js,0,31,0.0034543583,0.0027961428,0.001969572505913675,0.004154737922362983
WE_js,0,32,0.015259668,0.014738889,0.01071164570748806,0.019060394261032343
WE_js,1,1,0.0026012184,0.0023910147,0.0017661709571257234,0.0031656355131417513
WE_js,1,2,0.0028877917,0.002618742,0.0020892792381346226,0.003458932973444462
WE_js,1,3,0.0015033357,0.0011747726,0.0008529563201591372,0.0017407749546691775
WE_js,1,4,0.002252873,0.0021530206,0.0016615111380815506,0.002704750746488571
WE_js,1,5,0.0013169058,0.0011449181,0.0008778544142842293,0.0015252995071932673
WE_js,1,6,0.0016682177,0.0010186993,0.0006290571764111519,0.002046069595962763
WE_js,1,7,0.0017214417,0.0014880815,0.0011472987243905663,0.0019787787459790707
WE_js,1,8,0.0017447567,0.001330822,0.0008533361251465976,0.002297924365848303
WE_js,1,9,0.001212697,0.0009915848,0.0007410634425468743,0.0013336342526599765
WE_js,1,10,0.0016370397,0.0015065714,0.0011034617200493813,0.0020399456843733788
WE_js,1,11,0.0012497402,0.0011014545,0.0008227985235862434,0.0014849231811240315
WE_js,1,12,0.0012087049,0.0010874905,0.0007802115869708359,0.0014894456835463643
WE_js,1,13,0.0014526184,0.0012477635,0.0008795910980552435,0.0017814312595874071
WE_js,1,14,0.0008212194,0.0007054848,0.0005265094223432243,0.0009839655831456184
WE_js,1,15,0.0009507324,0.0008707327,0.0006987929809838533,0.0011041642865166068
WE_js,1,16,0.0019592363,0.0017406221,0.0012859344715252519,0.0023599383421242237
WE_js,1,17,0.0011813248,0.0010689783,0.00079089350765571,0.0014219168806448579
WE_js,1,18,0.0015218531,0.0013392878,0.0009682734962552786,0.0018594261491671205
WE_js,1,19,0.0032489398,0.0028670542,0.001954096369445324,0.004191340878605843
WE_js,1,20,0.0046290173,0.0035388218,0.0023268675431609154,0.005432937294244766
WE_js,1,21,0.0017365395,0.0014756928,0.0010453457944095135,0.0021141881588846445
WE_js,1,22,0.004514246,0.003490699,0.0021052181255072355,0.005854262039065361
WE_js,1,23,0.0018505427,0.0015595505,0.0010256546083837748,0.0023515785578638315
WE_js,1,24,0.0017521383,0.0013298093,0.0008224356570281088,0.002207385841757059
WE_js,1,25,0.0036656614,0.0017387997,0.0007943966775201261,0.004134680610150099
WE_js,1,26,0.0010861125,0.0005524511,0.00033048688783310354,0.0011068639578297734
WE_js,1,27,0.0027488077,0.00063375855,0.00030031410278752446,0.0022017669398337603
WE_js,1,28,0.0018001733,0.0014578516,0.0008867089636623859,0.0023003933019936085
WE_js,1,29,0.0030357148,0.0021191929,0.0013979778159409761,0.003610734362155199
WE_js,1,30,0.0052263606,0.003211052,0.0018914829706773162,0.006397573743015528
WE_js,1,31,0.0037101314,0.0027890068,0.0019518949557095766,0.004177697002887726
WE_js,1,32,0.012555479,0.0117163425,0.00906065758317709,0.01525699719786644
WE_spearman,0,1,0.9803113673341098,0.9849368419546807,0.9780820840009156,0.9902183709086747
WE_spearman,0,2,0.9945022420063848,0.9950457055390249,0.9932952692263676,0.9961917415312428
WE_spearman,0,3,0.9960573789332707,0.9969350823987182,0.995428373197528,0.9978025220302129
WE_spearman,0,4,0.996128449140539,0.9964186598764019,0.9953783045319295,0.9972185068093385
WE_spearman,0,5,0.9959675966659899,0.9963238870450903,0.9951944810025177,0.9971308866445411
WE_spearman,0,6,0.9975629955909832,0.9977730172808423,0.9970631151293202,0.9982386558709087
WE_spearman,0,7,0.9937358168800667,0.9942242217898832,0.9925106217097734,0.9954825546463721
WE_spearman,0,8,0.9954783354426854,0.9959129663538567,0.9946190489814603,0.9968469257839322
WE_spearman,0,9,0.9956980523128505,0.9961057307164111,0.9947867790112154,0.9970493462462806
WE_spearman,0,10,0.9972193294057323,0.9974003633554589,0.9967187142366675,0.9979747224765392
WE_spearman,0,11,0.9961038761255085,0.9964587148088807,0.9952958700503547,0.9973240086404211
WE_spearman,0,12,0.9972370068401566,0.997520885786221,0.9966904612039368,0.9980224665255207
WE_spearman,0,13,0.9980418153788052,0.9982329337376974,0.99765499828336,0.9986291914625772
WE_spearman,0,14,0.9978780168855353,0.9980437457084002,0.9975190976195926,0.9984489442664225
WE_spearman,0,15,0.9959770066139702,0.9962802557793545,0.9951837520027467,0.9970879706454566
WE_spearman,0,16,0.9980103630872649,0.9981796463721675,0.9976219172007325,0.998578765163653
WE_spearman,0,17,0.9978692469718076,0.998042672808423,0.99741359578851,0.9985270871480888
WE_spearman,0,18,0.995980856944717,0.9963002832455939,0.9951081125543603,0.9971468013275349
WE_spearman,0,19,0.9961361955668425,0.9966375314717326,0.9954734349965667,0.9974405971046005
WE_spearman,0,20,0.9945068112502196,0.9951951962691692,0.9934731918059052,0.9964022087434196
WE_spearman,0,21,0.9962853216772993,0.9968102683680475,0.9956719214923323,0.997476360437171
WE_spearman,0,22,0.9948926567007191,0.9956018253604944,0.9939554603456169,0.9967653853856717
WE_spearman,0,23,0.9925287127701737,0.9938808937972077,0.990559731918059,0.9958409032387274
WE_spearman,0,24,0.9946175633633363,0.99516765850309,0.993332284275578,0.9966108877889677
WE_spearman,0,25,0.9986873583154375,0.9989213778896773,0.9984582427328909,0.9992289425497826
WE_spearman,0,26,0.9977882314796203,0.9984657530327306,0.9973195382238499,0.999089465552758
WE_spearman,0,27,0.9989927185486226,0.9991992589837491,0.9988085445754177,0.9994318994621194
WE_spearman,0,28,0.9933825828872543,0.9942142080567635,0.9917842684252689,0.9960309853513389
WE_spearman,0,29,0.9957599903174897,0.9963710946440834,0.9948692134927901,0.9972852054245822
WE_spearman,0,30,0.9927334242340313,0.9939030670634013,0.9912982447356374,0.9954993634126802
WE_spearman,0,31,0.9841837891923021,0.985901379034104,0.9811545119020371,0.9896913982032501
WE_spearman,0,32,0.9388859822202398,0.9431717069123369,0.9247278410391394,0.9571989800297551
WE_spearman,1,1,0.9820399351845083,0.985525864042115,0.9785477225909819,0.9907601853971161
WE_spearman,1,2,0.9938773730953064,0.9944509613183795,0.9925032902265964,0.9958142595559625
WE_spearman,1,3,0.9964925600265018,0.9972676813916228,0.9959430075532159,0.9980394541084916
WE_spearman,1,4,0.9963239610724518,0.9965667200732433,0.995620422293431,0.997320611123827
WE_spearman,1,5,0.9963884298206699,0.9967684252689403,0.9956726367589838,0.9975480659189746
WE_spearman,1,6,0.9978556613567748,0.9980823701075761,0.9974007209887846,0.9985716124971389
WE_spearman,1,7,0.9945248680172455,0.9950768196383611,0.9934109636072328,0.9962055104142824
WE_spearman,1,8,0.9959505446578584,0.9963693064774548,0.9950339036392767,0.9972791256580453
WE_spearman,1,9,0.9962396596541618,0.9965266651407645,0.9953336003662165,0.9974500743877317
WE_spearman,1,10,0.9974287166664589,0.9976095788509957,0.9969665541313801,0.9981109807736324
WE_spearman,1,11,0.9967446928452409,0.9971289196612497,0.996066033417258,0.9978413252460517
WE_spearman,1,12,0.9976057439641961,0.9978034161135271,0.9971739814602884,0.9982561799038682
WE_spearman,1,13,0.9981570342684895,0.9983556019684138,0.9977934023804074,0.9987368390936141
WE_spearman,1,14,0.9979268139255004,0.9980916685740444,0.9975473506523231,0.998492933165484
WE_spearman,1,15,0.9964753468155422,0.996746967269398,0.9957799267566949,0.9974486438544289
WE_spearman,1,16,0.997577634317387,0.9977626459143969,0.9970373655298695,0.9982955195696955
WE_spearman,1,17,0.9981305267605003,0.9982948043030442,0.9977790970473792,0.9986774719615472
WE_spearman,1,18,0.9962335088116521,0.996503061341268,0.9955016880292973,0.9972962920576791
WE_spearman,1,19,0.9960604497306152,0.9963850423437858,0.9952892538338293,0.9972290569924468
WE_spearman,1,20,0.9953128712133755,0.9958350022888532,0.9943257896543831,0.9969386587319753
WE_spearman,1,21,0.9969096511001605,0.99721546692607,0.9963192378118563,0.9978427557793546
WE_spearman,1,22,0.9946537261178802,0.9954945353627832,0.9935103856717784,0.9967677100022888
WE_spearman,1,23,0.9948104327520488,0.9957577534905012,0.9934803444724193,0.9971525234607461
WE_spearman,1,24,0.9957083920742573,0.9962162394140536,0.9947792687113756,0.9972390707255665
WE_spearman,1,25,0.9986558476888819,0.9990286678873884,0.9984793430991074,0.9993462462806134
WE_spearman,1,26,0.9984940365929712,0.9989750228885328,0.9982976653696498,0.9993255035477225
WE_spearman,1,27,0.9990182618061966,0.999287594415198,0.9988877603570611,0.9995179102769512
WE_spearman,1,28,0.9935714148495092,0.9943665598535134,0.9921356431677729,0.9959830624856947
WE_spearman,1,29,0.9966922884151768,0.9971425097276264,0.9959980830853742,0.9978964007782101
WE_spearman,1,30,0.9941534537475696,0.9948586633096819,0.9929975394827192,0.9961482890821698
WE_spearman,1,31,0.9859733422055783,0.9879227225909819,0.9834215495536736,0.9912029354543374
WE_spearman,1,32,0.9513821240567464,0.9552958342870222,0.9409218356603342,0.9658581769283588
WE_top32,0,1,0.9067277746319365,0.90625,0.875,0.9375
WE_top32,0,2,0.9396588335220838,0.9375,0.90625,0.96875
WE_top32,0,3,0.9565048131370328,0.96875,0.9375,0.96875
WE_top32,0,4,0.9585751698754247,0.96875,0.9375,0.96875
WE_top32,0,5,0.9589113816534541,0.96875,0.9375,0.96875
WE_top32,0,6,0.9613710362400906,0.96875,0.9375,0.96875
WE_top32,0,7,0.9393226217440543,0.9375,0.90625,0.96875
WE_top32,0,8,0.9498690543601359,0.96875,0.9375,0.96875
WE_top32,0,9,0.9515147225368064,0.96875,0.9375,0.96875
WE_top32,0,10,0.9542751981879954,0.96875,0.9375,0.96875
WE_top32,0,11,0.9472501415628539,0.9375,0.9375,0.96875
WE_top32,0,12,0.9650162797281994,0.96875,0.9375,0.96875
WE_top32,0,13,0.9654940543601359,0.96875,0.9375,0.96875
WE_top32,0,14,0.9647862400906002,0.96875,0.9375,0.96875
WE_top32,0,15,0.9639014722536806,0.96875,0.9375,0.96875
WE_top32,0,16,0.9620611551528879,0.96875,0.9375,0.96875
WE_top32,0,17,0.9667504246885618,0.96875,0.9375,0.96875
WE_top32,0,18,0.9617780294450736,0.96875,0.9375,0.96875
WE_top32,0,19,0.949196630804077,0.96875,0.9375,0.96875
WE_top32,0,20,0.9402073895809739,0.9375,0.90625,0.96875
WE_top32,0,21,0.9470554926387316,0.9375,0.9375,0.96875
WE_top32,0,22,0.9298556058890147,0.9375,0.90625,0.96875
WE_top32,0,23,0.9489135050962627,0.96875,0.9375,0.96875
WE_top32,0,24,0.9495151472253681,0.96875,0.9375,0.96875
WE_top32,0,25,0.9680775764439411,0.96875,0.96875,1.0
WE_top32,0,26,0.9741470838052095,0.96875,0.96875,1.0
WE_top32,0,27,0.9760581823329558,0.96875,0.96875,1.0
WE_top32,0,28,0.9505768686296716,0.96875,0.9375,0.96875
WE_top32,0,29,0.9606278312570782,0.96875,0.9375,0.96875
WE_top32,0,30,0.9561686013590034,0.96875,0.9375,0.96875
WE_top32,0,31,0.9482941676104191,0.96875,0.9375,0.96875
WE_top32,0,32,0.8355924405436014,0.84375,0.78125,0.875
WE_top32,1,1,0.9120915891123786,0.90625,0.875,0.9375
WE_top32,1,2,0.9376594866406485,0.9375,0.90625,0.96875
WE_top32,1,3,0.9601439757830481,0.96875,0.9375,0.96875
WE_top32,1,4,0.9609976983888722,0.96875,0.9375,0.96875
WE_top32,1,5,0.9620671970379265,0.96875,0.9375,0.96875
WE_top32,1,6,0.9613072901030721,0.96875,0.9375,0.96875
WE_top32,1,7,0.9437012158510958,0.9375,0.9375,0.96875
WE_top32,1,8,0.9541491544080857,0.96875,0.9375,0.96875
WE_top32,1,9,0.9538583258280796,0.96875,0.9375,0.96875
