model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
internvl_2_5_8b,all,parallel_gain_mean,REAL,24,1278,1278,0,-0.024051992142309315,-0.02688037811613659,-0.024521719614581626,-0.021691517080738625
internvl_2_5_8b,all,parallel_gain_mean,REAL,25,1278,1278,0,-0.015947550236423587,-0.017954346494099112,-0.015636362224521635,-0.013499448293101029
internvl_2_5_8b,all,parallel_gain_mean,REAL,26,1278,1278,0,-0.010922916794474555,-0.012727173618748562,-0.010817846250990623,-0.00907980637704588
internvl_2_5_8b,all,parallel_gain_mean,REAL,27,1278,1278,0,-0.009071252520793003,-0.011716801115236625,-0.008810481919182413,-0.006025615066192695
internvl_2_5_8b,all,parallel_gain_mean,REAL,28,1278,1278,0,-0.0106109135595213,-0.013214367252007557,-0.009915668697422341,-0.007072951906867148
internvl_2_5_8b,all,parallel_gain_mean,REAL,29,1278,1278,0,-0.0059293698531790616,-0.00868479404278489,-0.005771752087029338,-0.0028104760352596924
internvl_2_5_8b,all,parallel_gain_mean,REAL,30,1278,1278,0,-0.007729005628947173,-0.013984901472049893,-0.007539617443361603,-0.0015274078982903368
internvl_2_5_8b,all,parallel_gain_mean,REAL,31,1278,1278,0,-0.023184199466154954,-0.03405090929248246,-0.02382846297103408,-0.012091909292474166
internvl_2_5_8b,all,parallel_gain_mean,REAL,32,1278,1278,0,0.008980754771394144,-0.005011145918703963,0.008788567480698953,0.02336097531467787
internvl_2_5_8b,all,parallel_gain_mean,HALL,1,220,220,0,-0.29318079080359544,-0.3901532863042927,-0.32130551983708855,-0.18728104141314805
internvl_2_5_8b,all,parallel_gain_mean,HALL,2,220,220,0,-0.15608926349127272,-0.18068400647390204,-0.15775331499042577,-0.13103461733897614
internvl_2_5_8b,all,parallel_gain_mean,HALL,3,220,220,0,-0.06685390085060007,-0.09376698522681391,-0.07532064931678117,-0.04977035181221963
internvl_2_5_8b,all,parallel_gain_mean,HALL,4,220,220,0,-0.18367123941799912,-0.19923036915759107,-0.18427955999551718,-0.16736269322880465
internvl_2_5_8b,all,parallel_gain_mean,HALL,5,220,220,0,-0.240733057036673,-0.2635913889571088,-0.24238088313729597,-0.2159994441255776
internvl_2_5_8b,all,parallel_gain_mean,HALL,6,220,220,0,-0.2756153318798587,-0.29919720406130845,-0.2761807297224863,-0.2527653348122838
internvl_2_5_8b,all,parallel_gain_mean,HALL,7,220,220,0,-0.1954834481634734,-0.2189781971243182,-0.1929580166974806,-0.17454312327109892
internvl_2_5_8b,all,parallel_gain_mean,HALL,8,220,220,0,-0.30391798033974116,-0.33747765958928755,-0.312099637502377,-0.2766256773609759
internvl_2_5_8b,all,parallel_gain_mean,HALL,9,220,220,0,-0.2339666437951005,-0.2536700897965829,-0.23504161021516984,-0.2146450219889458
internvl_2_5_8b,all,parallel_gain_mean,HALL,10,220,220,0,-0.19842587815815968,-0.22073551701137661,-0.2005441700936359,-0.17723657363445094
internvl_2_5_8b,all,parallel_gain_mean,HALL,11,220,220,0,-0.19562054133264975,-0.21556771461742721,-0.19732528963448853,-0.17553110815294368
internvl_2_5_8b,all,parallel_gain_mean,HALL,12,220,220,0,-0.20176418881682948,-0.2222704901148111,-0.2027372399583665,-0.18655184131693753
internvl_2_5_8b,all,parallel_gain_mean,HALL,13,220,220,0,-0.195030923023201,-0.21958241547743693,-0.1983790296081463,-0.1686326081515266
internvl_2_5_8b,all,parallel_gain_mean,HALL,14,220,220,0,-0.2044444718485153,-0.21820704424897616,-0.20477810307415248,-0.1901810735866457
internvl_2_5_8b,all,parallel_gain_mean,HALL,15,220,220,0,-0.19871327683059314,-0.21310753009066266,-0.19901510141798043,-0.18598442597743772
internvl_2_5_8b,all,parallel_gain_mean,HALL,16,220,220,0,-0.16317018978348913,-0.17359796962734536,-0.16326181157244024,-0.15264362534198062
internvl_2_5_8b,all,parallel_gain_mean,HALL,17,220,220,0,-0.14029140162691833,-0.15365402016875568,-0.14017034001173795,-0.12809655024790895
internvl_2_5_8b,all,parallel_gain_mean,HALL,18,220,220,0,-0.1442138401206932,-0.1544910518520906,-0.14336146582338444,-0.13534115075147995
internvl_2_5_8b,all,parallel_gain_mean,HALL,19,220,220,0,-0.10951334214532277,-0.11860217814160312,-0.10866511262284072,-0.0997127952851553
