model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,cancellation,11,703,703,0.009559257274646524,0.008798490092374378,0.5604551920341394
qwen2_5_vl_7b,all,cancellation,12,703,703,-0.0025390297718108266,-0.0035940449530831864,0.4793741109530583
qwen2_5_vl_7b,all,cancellation,13,703,703,0.02162556474678029,0.01960095771668141,0.6173541963015647
qwen2_5_vl_7b,all,cancellation,14,703,703,0.0159281099330546,0.008887323374253575,0.5761024182076814
qwen2_5_vl_7b,all,cancellation,15,703,703,0.019744286146820427,0.01685108949641151,0.604551920341394
qwen2_5_vl_7b,all,cancellation,16,703,703,0.01956897422735464,0.015559407073928888,0.5960170697012802
qwen2_5_vl_7b,all,cancellation,17,703,703,0.01991862777188246,0.01847688654371621,0.5860597439544808
qwen2_5_vl_7b,all,cancellation,18,703,703,0.012261285610035135,0.00920947148991269,0.5590327169274538
qwen2_5_vl_7b,all,cancellation,19,703,703,0.04099402351606096,0.03294142113724269,0.6870554765291608
qwen2_5_vl_7b,all,cancellation,20,703,703,0.021309286840532963,0.019309410019267115,0.6088193456614509
qwen2_5_vl_7b,all,cancellation,21,703,703,0.0009830397226509365,-0.006482928574760738,0.4694167852062589
qwen2_5_vl_7b,all,cancellation,22,703,703,0.0278625337752012,0.02371377438763911,0.5945945945945946
qwen2_5_vl_7b,all,cancellation,23,703,703,0.03267817617882654,0.027349163510070607,0.6386913229018493
qwen2_5_vl_7b,all,cancellation,24,703,703,-0.001363457934881462,-0.0034111370733128643,0.4850640113798009
qwen2_5_vl_7b,all,cancellation,25,703,703,0.013343586919433744,0.0066112552184927065,0.5405405405405406
qwen2_5_vl_7b,all,cancellation,26,703,703,-0.0033525703440196114,-0.004436933204504057,0.47083926031294454
qwen2_5_vl_7b,all,cancellation,27,703,703,0.003013430655064203,0.0013848674506064529,0.5049786628733998
qwen2_5_vl_7b,all,cancellation,28,703,703,0.027359003441521094,0.021314313279295893,0.5832147937411095
qwen2_5_vl_7b,all,closure,1,703,703,1.0713121230660978e-06,8.372798561140371e-07,0.7738264580369844
qwen2_5_vl_7b,all,closure,2,703,703,3.1419641461454007e-06,1.8905766410171054e-06,0.6600284495021337
qwen2_5_vl_7b,all,closure,3,703,703,3.6665777106565852e-06,4.675242507801158e-06,0.7041251778093883
qwen2_5_vl_7b,all,closure,4,703,703,5.1338775466414205e-06,4.347249841885059e-06,0.7453769559032717
qwen2_5_vl_7b,all,closure,5,703,703,3.1793690666735693e-06,2.1990001641825074e-06,0.6813655761024182
qwen2_5_vl_7b,all,closure,6,703,703,1.5895644653760826e-06,9.18198225008382e-07,0.6273115220483642
qwen2_5_vl_7b,all,closure,7,703,703,3.3203217907668162e-06,2.4344597022718517e-06,0.7226173541963016
qwen2_5_vl_7b,all,closure,8,703,703,1.7959301090519507e-06,9.595511831624505e-07,0.6116642958748222
qwen2_5_vl_7b,all,closure,9,703,703,9.773068626158722e-07,5.077774100451886e-07,0.65149359886202
qwen2_5_vl_7b,all,closure,10,703,703,-3.8849385050763e-05,-1.0790922715386841e-06,0.32432432432432434
qwen2_5_vl_7b,all,closure,11,703,703,1.0085968268456219e-06,7.43776467970747e-07,0.6756756756756757
qwen2_5_vl_7b,all,closure,12,703,703,5.433120563077283e-07,3.422520080675895e-07,0.6401137980085349
qwen2_5_vl_7b,all,closure,13,703,703,3.7216845067687575e-07,2.42727196564374e-07,0.6372688477951636
qwen2_5_vl_7b,all,closure,14,703,703,4.4654768216384015e-07,2.539721890570945e-07,0.6443812233285917
