model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,amp_mean,HALL,20,916,916,0,0.5200788601880632,0.4943684903422783,0.5162372179618266,0.5420676817596762
qwen2_5_vl_7b,all,amp_mean,HALL,21,916,916,0,0.5656720598816789,0.5396423806738491,0.5620381048049499,0.5882060629689911
qwen2_5_vl_7b,all,amp_mean,HALL,22,916,916,0,0.5390966432135197,0.5097108588748144,0.537765675007081,0.566069289501938
qwen2_5_vl_7b,all,amp_mean,HALL,23,916,916,0,0.5250139374491725,0.49840762016349693,0.5213591375509635,0.5481890048153466
qwen2_5_vl_7b,all,amp_mean,HALL,24,916,916,0,0.5116200957008439,0.46122072693462174,0.5038761528642491,0.5498808821169783
qwen2_5_vl_7b,all,amp_mean,HALL,25,916,916,0,0.4361490810585466,0.40792593892110096,0.43125973716359434,0.4573667186536724
qwen2_5_vl_7b,all,amp_mean,HALL,26,916,916,0,0.40878357339917526,0.372122110912173,0.39772351124966643,0.4374365748850737
qwen2_5_vl_7b,all,amp_mean,HALL,27,916,916,0,0.44455846528852194,0.41450779441967667,0.43950545189553447,0.4654421932347188
qwen2_5_vl_7b,all,amp_mean,HALL,28,916,916,0,0.7631479830590813,0.6481257035121339,0.7047146340220221,0.8429042585290877
qwen2_5_vl_7b,all,amp_median,REAL,1,7801,7801,0,1.0628822049646436,0.9340404208748063,1.0673439497498083,1.1579127194268244
qwen2_5_vl_7b,all,amp_median,REAL,2,7801,7801,0,0.5023550367104849,0.4104750856168872,0.4785437180780645,0.5790854579997494
qwen2_5_vl_7b,all,amp_median,REAL,3,7801,7801,0,0.4054253663812141,0.3453957101243704,0.3846995568543952,0.4434566570709581
qwen2_5_vl_7b,all,amp_median,REAL,4,7801,7801,0,0.45659991163632985,0.41237418623668964,0.4624648308117808,0.49657734023272565
qwen2_5_vl_7b,all,amp_median,REAL,5,7801,7801,0,0.6305295991488186,0.5664745426812406,0.6279030990692929,0.6906393185695052
qwen2_5_vl_7b,all,amp_median,REAL,6,7801,7801,0,0.6290457927554398,0.564099516467745,0.6216228567661911,0.6857492188748244
qwen2_5_vl_7b,all,amp_median,REAL,7,7801,7801,0,0.7150000949997557,0.6627833981404058,0.6918953576814094,0.7507834628682597
qwen2_5_vl_7b,all,amp_median,REAL,8,7801,7801,0,0.8092207170879747,0.7484741066343726,0.7948177743727126,0.8535124565506815
qwen2_5_vl_7b,all,amp_median,REAL,9,7801,7801,0,0.7150868450344514,0.6560170516406214,0.6960440516787559,0.7646786630869561
qwen2_5_vl_7b,all,amp_median,REAL,10,7801,7801,0,0.8683268900743851,0.8105151833073797,0.8653561371617604,0.9173856164457126
qwen2_5_vl_7b,all,amp_median,REAL,11,7801,7801,0,0.6469927072569581,0.6162681820424551,0.6429208992612817,0.6693513326141372
qwen2_5_vl_7b,all,amp_median,REAL,12,7801,7801,0,0.6611109366624662,0.6223693888597124,0.6534689721279943,0.6905971895118652
qwen2_5_vl_7b,all,amp_median,REAL,13,7801,7801,0,0.6856164916332206,0.6483390388027892,0.6745632349250485,0.707863315735544
qwen2_5_vl_7b,all,amp_median,REAL,14,7801,7801,0,0.6755002019798546,0.6430512629470758,0.6676814420658268,0.7009686639407414
qwen2_5_vl_7b,all,amp_median,REAL,15,7801,7801,0,0.6147748910504769,0.5837395155593788,0.6057463647564872,0.636363345217095
qwen2_5_vl_7b,all,amp_median,REAL,16,7801,7801,0,0.6064045867933318,0.57073588845673,0.5997642253620437,0.6283136162547711
qwen2_5_vl_7b,all,amp_median,REAL,17,7801,7801,0,0.6001119901045732,0.5675217249852986,0.595483462437532,0.6234641159412323
qwen2_5_vl_7b,all,amp_median,REAL,18,7801,7801,0,0.5754363052456682,0.5427979833231834,0.5665516775606277,0.5953784203515029
qwen2_5_vl_7b,all,amp_median,REAL,19,7801,7801,0,0.5859763886266075,0.5521528509714907,0.5737384768092699,0.6036555868003501
qwen2_5_vl_7b,all,amp_median,REAL,20,7801,7801,0,0.511408688095226,0.48548415616921226,0.5068637166509753,0.5311957169458489
qwen2_5_vl_7b,all,amp_median,REAL,21,7801,7801,0,0.5639756390052441,0.5335235907583442,0.5590506336240642,0.5859582027672019
qwen2_5_vl_7b,all,amp_median,REAL,22,7801,7801,0,0.5139751078997475,0.4835818499725709,0.5076777643924522,0.5366992174376773
qwen2_5_vl_7b,all,amp_median,REAL,23,7801,7801,0,0.5195975756911353,0.496193415508331,0.5171861618314508,0.5386830180756152
qwen2_5_vl_7b,all,amp_median,REAL,24,7801,7801,0,0.44899019607740237,0.40909091883646104,0.44164037892756347,0.4817959593991328
qwen2_5_vl_7b,all,amp_median,REAL,25,7801,7801,0,0.41911137822205624,0.3888263141228505,0.4138521511480707,0.4418923900742979
qwen2_5_vl_7b,all,amp_median,REAL,26,7801,7801,0,0.37157231356800435,0.33988809339124654,0.36494085611911153,0.3948389800013948
qwen2_5_vl_7b,all,amp_median,REAL,27,7801,7801,0,0.41138984225925934,0.3777998334962931,0.40793801333605073,0.4385001399779107
qwen2_5_vl_7b,all,amp_median,REAL,28,7801,7801,0,0.7018615268289484,0.5889843311271438,0.6420228231804941,0.7728742728580579
qwen2_5_vl_7b,all,amp_median,HALL,1,916,916,0,1.0244439373799417,0.8810847014742266,1.0007860017191648,1.1346652500153105
qwen2_5_vl_7b,all,amp_median,HALL,2,916,916,0,0.4692694668301793,0.3902543172559961,0.4457709816345763,0.5210423791251931
qwen2_5_vl_7b,all,amp_median,HALL,3,916,916,0,0.4128368030404287,0.35391546831615334,0.3929441248457226,0.4515854003927313
qwen2_5_vl_7b,all,amp_median,HALL,4,916,916,0,0.456789693750332,0.4149331297715505,0.4585515327894149,0.4981717482808024
qwen2_5_vl_7b,all,amp_median,HALL,5,916,916,0,0.608266104285666,0.5440006148599241,0.6039550404101333,0.6602835528914688
qwen2_5_vl_7b,all,amp_median,HALL,6,916,916,0,0.6113556186952135,0.5600769862094729,0.6140459405732467,0.6605973323842559
qwen2_5_vl_7b,all,amp_median,HALL,7,916,916,0,0.7202339724816001,0.6667712207950448,0.7012924575167261,0.7506225482650823
qwen2_5_vl_7b,all,amp_median,HALL,8,916,916,0,0.8257391433764439,0.7652303199314998,0.8158485383807705,0.8660759571682544
qwen2_5_vl_7b,all,amp_median,HALL,9,916,916,0,0.7238937949552644,0.6622683693430435,0.7183552379996899,0.7754004421567817
qwen2_5_vl_7b,all,amp_median,HALL,10,916,916,0,0.861510734765294,0.8014583242523914,0.856379289316167,0.9095095058709561
qwen2_5_vl_7b,all,amp_median,HALL,11,916,916,0,0.6348983472628988,0.6009949283185962,0.6347318729470138,0.6639309307147147
qwen2_5_vl_7b,all,amp_median,HALL,12,916,916,0,0.6718701730371969,0.6422466793259854,0.6674301924874237,0.696339088632408
qwen2_5_vl_7b,all,amp_median,HALL,13,916,916,0,0.690956245202021,0.662916597441995,0.6856585421704917,0.7120046951194121
qwen2_5_vl_7b,all,amp_median,HALL,14,916,916,0,0.6830140861731908,0.6579833977405338,0.6833369673868241,0.706554739056642
qwen2_5_vl_7b,all,amp_median,HALL,15,916,916,0,0.621828632615693,0.5963305691775835,0.6183553469145198,0.6429596845537886
qwen2_5_vl_7b,all,amp_median,HALL,16,916,916,0,0.5940636339478794,0.5637638667257631,0.5876327785144682,0.6148434898192197
qwen2_5_vl_7b,all,amp_median,HALL,17,916,916,0,0.5908393475633783,0.5629369865540408,0.5871460983259459,0.6118485723776852
qwen2_5_vl_7b,all,amp_median,HALL,18,916,916,0,0.5712927511696012,0.5420277531342358,0.564982323494936,0.5947077917074532
qwen2_5_vl_7b,all,amp_median,HALL,19,916,916,0,0.5919183054189653,0.5588783741586336,0.5849503569410619,0.6135752744464855
qwen2_5_vl_7b,all,amp_median,HALL,20,916,916,0,0.5114929937742613,0.48536058573178065,0.507169881290513,0.533365287545567
qwen2_5_vl_7b,all,amp_median,HALL,21,916,916,0,0.5603758270123463,0.5347812784533779,0.5554474379798666,0.5827149911009774
qwen2_5_vl_7b,all,amp_median,HALL,22,916,916,0,0.5270107321227008,0.49889081742563546,0.525263678255598,0.5505681069969919
qwen2_5_vl_7b,all,amp_median,HALL,23,916,916,0,0.516166731211613,0.4902494969006528,0.512706856453269,0.5395656812691227
qwen2_5_vl_7b,all,amp_median,HALL,24,916,916,0,0.47917429295164593,0.4330072018241041,0.47052881560445997,0.514782611440996
qwen2_5_vl_7b,all,amp_median,HALL,25,916,916,0,0.4304927080502113,0.40419802220287226,0.42513739215554086,0.45226753984327434
qwen2_5_vl_7b,all,amp_median,HALL,26,916,916,0,0.3871915153198288,0.3567212815053104,0.37796914739918946,0.40978595625742575
qwen2_5_vl_7b,all,amp_median,HALL,27,916,916,0,0.4295252917007046,0.40275437993417373,0.42381180932544715,0.4483146770868046
qwen2_5_vl_7b,all,amp_median,HALL,28,916,916,0,0.7041716230012425,0.5980617122396835,0.6460391746227583,0.7412934679178331
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,1,7801,7801,0,0.5939339549832843,0.2506393861892583,0.7246376811594203,0.9130434782608695
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,2,7801,7801,0,0.026380032730676944,0.0,0.0,0.018518518518518517
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,3,7801,7801,0,0.003701987392025327,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,4,7801,7801,0,0.0031893341741110284,0.0,0.0,0.0025575447570332483
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,5,7801,7801,0,0.015006211826755449,0.0,0.002066115702479339,0.014492753623188406
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,6,7801,7801,0,0.01750282132818566,0.0,0.0,0.011594202898550725
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,7,7801,7801,0,0.014348024770955484,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,8,7801,7801,0,0.06524228694033575,0.0,0.0,0.020289855072463767
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,9,7801,7801,0,0.027544986494322656,0.0,0.0,0.005115089514066497
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,10,7801,7801,0,0.18785146955412754,0.026755852842809364,0.11594202898550725,0.2706611570247934
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,11,7801,7801,0,0.01156841698391211,0.0,0.002898550724637681,0.013377926421404682
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,12,7801,7801,0,0.0025163610633885765,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,13,7801,7801,0,0.005328269686838716,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,14,7801,7801,0,0.0012440891951254111,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,15,7801,7801,0,0.0005202954018286333,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,16,7801,7801,0,0.0008439295952721646,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,17,7801,7801,0,0.0001689873592700652,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,18,7801,7801,0,0.0002752430889672907,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,19,7801,7801,0,0.0009220512452189346,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,20,7801,7801,0,4.853688639878066e-05,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,21,7801,7801,0,0.0004892233284920782,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,22,7801,7801,0,0.0006053660761626518,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,23,7801,7801,0,0.0006719500148160236,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,24,7801,7801,0,0.010775782902485154,0.0,0.0,0.010230179028132993
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,25,7801,7801,0,6.0846908700595015e-05,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,26,7801,7801,0,0.00018989693069648822,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,27,7801,7801,0,0.0004420607653146671,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,REAL,28,7801,7801,0,0.1784626221314239,0.0463768115942029,0.10741687979539642,0.26851851851851855
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,1,916,916,0,0.49725329362597237,0.07042160737812911,0.5031477473932717,0.8841082930756844
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,2,916,916,0,0.02371031259114919,0.0,0.0,0.008547008547008548
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,3,916,916,0,0.0040420110023272485,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,4,916,916,0,0.0020730080767050194,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,5,916,916,0,0.01060748775525387,0.0,0.0,0.004273504273504274
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,6,916,916,0,0.010058616849364831,0.0,0.0,0.005797101449275362
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,7,916,916,0,0.014477515315667556,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,8,916,916,0,0.07715039765009078,0.0,0.0,0.020460358056265986
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,9,916,916,0,0.019488652401739255,0.0,0.0,0.005115089514066497
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,10,916,916,0,0.1861133902130422,0.04603580562659847,0.13395648114318193,0.26422068269894355
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,11,916,916,0,0.00791089062173363,0.0,0.0,0.008547008547008548
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,12,916,916,0,0.0015890465743681002,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,13,916,916,0,0.001782116923696673,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,14,916,916,0,0.0012497063139102823,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,15,916,916,0,4.367252427772526e-05,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,16,916,916,0,0.00048506605441876635,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,17,916,916,0,4.325186833266096e-05,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,18,916,916,0,1.954455600352919e-05,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,19,916,916,0,0.00020692594159158845,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,20,916,916,0,8.458443105128298e-06,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,21,916,916,0,6.638198672535665e-05,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,22,916,916,0,0.0013983882724908996,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,23,916,916,0,0.001113265228682986,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,24,916,916,0,0.014733991786611991,0.0,0.0025575447570332483,0.014492753623188406
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,25,916,916,0,3.4410932899554926e-05,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,26,916,916,0,0.0004912096962018099,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,27,916,916,0,0.0011433483854822297,0.0,0.0,0.0
qwen2_5_vl_7b,all,amp_fraction_gt1,HALL,28,916,916,0,0.17415269153278884,0.047392632619905346,0.0927536231884058,0.25030193236714976
qwen2_5_vl_7b,all,gross_gain,REAL,1,7801,7801,0,1.1233131643072511,0.9978127296134389,1.1359980912977978,1.2232932998270432
qwen2_5_vl_7b,all,gross_gain,REAL,2,7801,7801,0,0.43035233258748745,0.3669532907543811,0.4159995326653185,0.47147703952016484
qwen2_5_vl_7b,all,gross_gain,REAL,3,7801,7801,0,0.4456992961630975,0.370147679352332,0.4194173025415999,0.49290422346087553
qwen2_5_vl_7b,all,gross_gain,REAL,4,7801,7801,0,0.49346506337782986,0.4452872555828145,0.4965351753447326,0.5368253716428056
qwen2_5_vl_7b,all,gross_gain,REAL,5,7801,7801,0,0.6540339511212023,0.5813815765713404,0.64748444580609,0.7112738482575937
qwen2_5_vl_7b,all,gross_gain,REAL,6,7801,7801,0,0.6474511223019042,0.5899047579559431,0.640651687334526,0.6942849030275104
qwen2_5_vl_7b,all,gross_gain,REAL,7,7801,7801,0,0.7367302728912589,0.6812876164951771,0.7142165706761584,0.774305858477848
qwen2_5_vl_7b,all,gross_gain,REAL,8,7801,7801,0,0.8457509146211613,0.7845226082018073,0.8238746908749518,0.8884733729056923
qwen2_5_vl_7b,all,gross_gain,REAL,9,7801,7801,0,0.7811295737837524,0.7164152985278489,0.7668259488769555,0.8381389260795374
qwen2_5_vl_7b,all,gross_gain,REAL,10,7801,7801,0,0.9893327027129714,0.8899788462143131,0.9505715866672347,1.0492022209521426
qwen2_5_vl_7b,all,gross_gain,REAL,11,7801,7801,0,0.6849416239180991,0.6517319469556511,0.678581712326536,0.7100738914500605
qwen2_5_vl_7b,all,gross_gain,REAL,12,7801,7801,0,0.7286761707015225,0.694240380004042,0.724326436898973,0.756450400150039
qwen2_5_vl_7b,all,gross_gain,REAL,13,7801,7801,0,0.7284233916965639,0.6912512294870227,0.7200421285809382,0.753153089166437
qwen2_5_vl_7b,all,gross_gain,REAL,14,7801,7801,0,0.7157347834168283,0.6789741055721726,0.7071264293238692,0.7443462427789918
qwen2_5_vl_7b,all,gross_gain,REAL,15,7801,7801,0,0.6733792325105402,0.6411060946921971,0.6664221799923996,0.6996712169264342
qwen2_5_vl_7b,all,gross_gain,REAL,16,7801,7801,0,0.6629620981037475,0.6297643820834623,0.6556521908586125,0.6830347278397224
qwen2_5_vl_7b,all,gross_gain,REAL,17,7801,7801,0,0.6750799374904178,0.6392296861988422,0.6706934037834226,0.7047799280494147
qwen2_5_vl_7b,all,gross_gain,REAL,18,7801,7801,0,0.5935977502386023,0.5554309587749382,0.5840605581502207,0.6175348748429667
qwen2_5_vl_7b,all,gross_gain,REAL,19,7801,7801,0,0.6116224080306855,0.5668474355690434,0.5937183142283623,0.64045939341884
qwen2_5_vl_7b,all,gross_gain,REAL,20,7801,7801,0,0.6019782387315072,0.57040579495601,0.5976355836547251,0.6272123867802806
qwen2_5_vl_7b,all,gross_gain,REAL,21,7801,7801,0,0.6216654337418993,0.5780456872397547,0.6183119706449961,0.6618507311549101
qwen2_5_vl_7b,all,gross_gain,REAL,22,7801,7801,0,0.582488857038413,0.5400527302744191,0.5754926487159153,0.61601276894576
qwen2_5_vl_7b,all,gross_gain,REAL,23,7801,7801,0,0.571289969991522,0.540626553880373,0.5654559891336315,0.5958265448622696
qwen2_5_vl_7b,all,gross_gain,REAL,24,7801,7801,0,0.5439804588290142,0.4742279097118303,0.5279527900365721,0.5967945985513987
qwen2_5_vl_7b,all,gross_gain,REAL,25,7801,7801,0,0.4221235762788267,0.3897393886104123,0.4151319122814928,0.44465501164279475
qwen2_5_vl_7b,all,gross_gain,REAL,26,7801,7801,0,0.38507462207509,0.3575001317424121,0.37928361953892836,0.4053372557944424
qwen2_5_vl_7b,all,gross_gain,REAL,27,7801,7801,0,0.43546926673980163,0.3971779702728009,0.43103602014352066,0.4682541505910238
qwen2_5_vl_7b,all,gross_gain,REAL,28,7801,7801,0,0.6874353599391122,0.6003159390281626,0.6644755100449801,0.7504266090648537
qwen2_5_vl_7b,all,gross_gain,HALL,1,916,916,0,1.0790798834740463,0.924485617491804,1.0693360578173414,1.2004536240817598
qwen2_5_vl_7b,all,gross_gain,HALL,2,916,916,0,0.4075635077398357,0.34700548930725833,0.38506874029867155,0.44513537814411336
qwen2_5_vl_7b,all,gross_gain,HALL,3,916,916,0,0.4478824680068364,0.38225375996055794,0.42251958756353114,0.491160723202339
qwen2_5_vl_7b,all,gross_gain,HALL,4,916,916,0,0.48339638898708703,0.44190061346285814,0.4837079123079042,0.5231889830535481
qwen2_5_vl_7b,all,gross_gain,HALL,5,916,916,0,0.6307102326625773,0.5614792710879408,0.6220090914629435,0.6831899728137634
qwen2_5_vl_7b,all,gross_gain,HALL,6,916,916,0,0.6320872765921849,0.5833312338990269,0.6287415844531665,0.6832903854387703
qwen2_5_vl_7b,all,gross_gain,HALL,7,916,916,0,0.7353293808392092,0.6784072595816956,0.7163563826518313,0.770145146192236
qwen2_5_vl_7b,all,gross_gain,HALL,8,916,916,0,0.8602701382052862,0.7981538179050449,0.8432522431713828,0.8973602542574617
qwen2_5_vl_7b,all,gross_gain,HALL,9,916,916,0,0.7829634747512302,0.7187876858545578,0.775650574924162,0.8426363395231357
