model,group,AUROC_mean,AUROC_std,HALL_AUPR_mean,HALL_AUPR_std,HALL_F1_mean,HALL_F1_std
qwen2_5_vl_7b,gated_raw_visual,0.8282857146216903,0.004524575430771034,0.36132441068509563,0.00529272783460116,0.17367122488567022,0.044494919584763044
qwen2_5_vl_7b,gated_raw_concat,0.8747485010012923,0.0048898875986956095,0.4819518720432247,0.01564204436394011,0.4564329502913318,0.025508608618380495
qwen2_5_vl_7b,gated_raw_visual_prompt_sum,0.8329793826677063,0.003632738512865125,0.4237174708736067,0.008785932594221228,0.3239546793995512,0.01920014048870843
qwen2_5_vl_7b,gated_log1p_prompt,0.8423296774110097,0.0027017269560999113,0.4164137677268251,0.002604068253786957,0.2997546485165991,0.04545494165524733
qwen2_5_vl_7b,gated_log1p_generation,0.8242276290832207,0.005534489309960535,0.3690753245470934,0.012413934244419412,0.30789643505112374,0.04335883276713858
qwen2_5_vl_7b,gated_log1p_visual,0.8286690631831336,0.006599549968290056,0.3635004159934227,0.005170706672780558,0.15724601093836293,0.0098279210071517
qwen2_5_vl_7b,gated_log1p_concat,0.8803152865530498,0.003512255283104995,0.493417563065712,0.008378737163048216,0.456275374626985,0.019312673473691564
qwen2_5_vl_7b,gated_log1p_visual_prompt_sum,0.8317088056105297,0.003526897208325889,0.4175226113705648,0.0165553274526779,0.31237937116275954,0.03271611934670526
qwen2_5_vl_7b,F_E_reference,0.874488623602277,0.0008451358710269548,0.43982126471102706,0.016776119232432937,0.3840124438163654,0.03469319028128999
llava_1_5_7b,attention_raw_prompt,0.8787164808944691,0.0010237787756325848,0.6471707358956565,0.004051705605811959,0.5879520675566132,0.007890761206815908
llava_1_5_7b,attention_raw_generation,0.8805692834126138,0.0008650666342019912,0.6497701743366805,0.006394557047203902,0.5775600885300655,0.035172168347890394
llava_1_5_7b,attention_raw_visual,0.8795958097030597,0.0021457426103709378,0.6599557982431397,0.0009568473683293476,0.6204642218858506,0.014245756462867956
llava_1_5_7b,attention_raw_concat,0.8895449772441356,0.003880600387881472,0.6651532674125694,0.007022832700759109,0.6231093394994541,0.02392588706496271
llava_1_5_7b,attention_raw_visual_prompt_sum,0.8801340561655359,0.0005959924876633259,0.648062064515468,0.0031058953668927545,0.5740413041702176,0.009495839237184734
llava_1_5_7b,attention_log1p_prompt,0.8786903402508615,0.0006227240481303835,0.6438046850069964,0.003002871855986409,0.5836320097688791,0.018450081581667548
llava_1_5_7b,attention_log1p_generation,0.8802687142410948,0.0012598421144778618,0.6484556638706122,0.007309018823199673,0.5666595719940631,0.019446439104730224
llava_1_5_7b,attention_log1p_visual,0.8805886718604556,0.0021302074361629424,0.659079605986184,0.0024590646067622094,0.6351410680184584,0.005264502903193436
llava_1_5_7b,attention_log1p_concat,0.8910483054014287,0.0035468616351268588,0.67419538893318,0.005241323047064806,0.641946253032676,0.008367597342491912
llava_1_5_7b,attention_log1p_visual_prompt_sum,0.8714779341136171,0.003976175090567829,0.6315202374964496,0.00856207426359053,0.5676215119411884,0.010045625052505797
llava_1_5_7b,gated_raw_prompt,0.8481758171459085,0.0017949535462221122,0.5653847411284111,0.007190767251656998,0.44909339696508005,0.03566973996390562
llava_1_5_7b,gated_raw_generation,0.8786547465331815,0.002037211579469975,0.6540624201699166,0.002814999340108542,0.5808346541075978,0.022192914795068908
llava_1_5_7b,gated_raw_visual,0.8787056773812437,0.001412549210205182,0.6632332646104498,0.003963250525110917,0.6028505963946565,0.0006570715082347171
llava_1_5_7b,gated_raw_concat,0.8954139858037977,0.00199100628494951,0.6936133744098911,0.0017150340257450756,0.6296747087566102,0.005033447455152902
llava_1_5_7b,gated_raw_visual_prompt_sum,0.8721252767676814,0.0007469359829402694,0.6220433920547688,0.0016782710435351976,0.5666615726861649,0.012331342237599525
llava_1_5_7b,gated_log1p_prompt,0.851210253923074,0.0012783220930320347,0.5713471072372752,0.006242924189641243,0.45687588660218686,0.025134409181238805
llava_1_5_7b,gated_log1p_generation,0.8774455247314603,0.0008800829382275753,0.650529988800252,0.0017920978327329521,0.5852693919640543,0.008299692630986776
llava_1_5_7b,gated_log1p_visual,0.8789806846687922,0.0009543353411443382,0.6627952785437187,0.0019373567270736885,0.6076974487500804,0.004473640165793404
llava_1_5_7b,gated_log1p_concat,0.8961120663860455,0.0012353790415692144,0.6947323502999557,0.001508300804323037,0.6091135215685518,0.016298552858531875
llava_1_5_7b,gated_log1p_visual_prompt_sum,0.8713235017504585,0.0015929316315285566,0.6295822319677898,0.005006270949316079,0.554181642632332,0.007447571795841414
llava_1_5_7b,F_E_reference,0.9001515192729853,0.00272196496534372,0.708153265166643,0.006193537416397996,0.6678826953021465,0.000727719399986193
qwen3_vl_8b,attention_raw_prompt,0.8591651513701472,0.0024562947106606774,0.588862726301861,0.003939565229773044,0.5221749146353044,0.008642710018363102
qwen3_vl_8b,attention_raw_generation,0.8522813573763811,0.0014145580452543825,0.5497844602372105,0.008068369153135808,0.4729951648442652,0.01597453061079984
qwen3_vl_8b,attention_raw_visual,0.8553541420334508,0.0011620362506423033,0.5690470931289282,0.004636493439297662,0.46151116273067494,0.004414855301269385
qwen3_vl_8b,attention_raw_concat,0.8809109427562651,0.0024683310817941845,0.6271486732278334,0.009335577236150692,0.573360598640641,0.01774508955264385
qwen3_vl_8b,attention_raw_visual_prompt_sum,0.8514134706516135,0.0021028876662382615,0.5466588191261187,0.0028308391841833694,0.447092482766367,0.015469958617653871
qwen3_vl_8b,attention_log1p_prompt,0.8578296837583882,0.002714050387557619,0.5848198921401054,0.0063440151417029226,0.49719740007124114,0.034336183388642055
qwen3_vl_8b,attention_log1p_generation,0.8453774966375339,0.0026725336809195767,0.5374130160362013,0.004866196086646679,0.44482962963306455,0.027569602500665466
qwen3_vl_8b,attention_log1p_visual,0.8573184962907394,0.0017163515998264024,0.5719783260975343,0.004761121408438352,0.47328678964706405,0.016604442599048332
qwen3_vl_8b,attention_log1p_concat,0.8820290206296431,0.004826203516354962,0.6266759677700993,0.008951792012640182,0.5832913904274594,0.010243643761802894
qwen3_vl_8b,attention_log1p_visual_prompt_sum,0.84380431527635,0.005176264293060121,0.538719333634793,0.00826943732468849,0.46866098434245,0.016527694436757688
qwen3_vl_8b,gated_raw_prompt,0.8285699254031614,0.0038452968675028007,0.5589774727741558,0.0010054373443494737,0.4496536211814653,0.010365118234191771
qwen3_vl_8b,gated_raw_generation,0.8527482950984661,0.003629325767902774,0.569025875908011,0.00582246089395657,0.5052309243477408,0.012202353970383217
qwen3_vl_8b,gated_raw_visual,0.8591466282208412,0.0017026039055378047,0.5633419408885915,0.004994139131326269,0.4595732587451251,0.02649956462792752
qwen3_vl_8b,gated_raw_concat,0.8990429191660055,0.0024511504100927423,0.6692841244026667,0.002208531057597542,0.6121789717757841,0.007038723440846789
qwen3_vl_8b,gated_raw_visual_prompt_sum,0.8550952038421128,0.0025338647200311634,0.5823326733932787,0.0045638088326235525,0.4676327746255353,0.018053579841198295
qwen3_vl_8b,gated_log1p_prompt,0.8316846444121319,0.0031304523245235644,0.5642288804343425,0.006017028101599927,0.44975856744858084,0.012771951624669497
qwen3_vl_8b,gated_log1p_generation,0.8530992058714267,0.004350061363551035,0.5627144373336365,0.00670607504057449,0.49141751288867996,0.012669904695376093
qwen3_vl_8b,gated_log1p_visual,0.8600367684513722,0.0012943417985470844,0.5632691432355718,0.0031250665520277596,0.4970393013191521,0.018103557255053793
qwen3_vl_8b,gated_log1p_concat,0.9016487661009903,0.0028156355007796915,0.6743605427005774,0.006728973056882081,0.6091219093418702,0.0035825157118019933
qwen3_vl_8b,gated_log1p_visual_prompt_sum,0.861851265285457,0.0014974963527088613,0.5933425166207904,0.00029386455065285054,0.46258549931600546,0.009180204358083392
qwen3_vl_8b,F_E_reference,0.8865496981241195,0.0030478083329301894,0.6283199927748971,0.003527532443769331,0.5883858737391513,0.01088252870379275
internvl_2_5_8b,attention_raw_prompt,0.8397587042357825,0.004766093470401495,0.47213921020656024,0.008643917045333297,0.4023493642896628,0.03529042946577639
internvl_2_5_8b,attention_raw_generation,0.8405459929718125,0.0011173540663172027,0.4633038809722391,0.008638957591769417,0.34382928337839774,0.03657874153149393
internvl_2_5_8b,attention_raw_visual,0.834165571850222,0.003705927666233245,0.46924549021276635,0.008379619679840796,0.3385135025500974,0.010649100758279868
internvl_2_5_8b,attention_raw_concat,0.8600726673288972,0.0010652205412164672,0.5177461014048537,0.0028902875373480897,0.48913801483471286,0.022220932489230988
internvl_2_5_8b,attention_raw_visual_prompt_sum,0.8219857389031898,0.015039631896582787,0.44143951967139766,0.017188371626750902,0.27502936865045857,0.02828487484308929
internvl_2_5_8b,attention_log1p_prompt,0.8324358953818326,0.011932961689260203,0.45869503376529663,0.010319689766774338,0.32477158511619825,0.039171194073655255
internvl_2_5_8b,attention_log1p_generation,0.840235794979154,0.0030446674109429125,0.4611769338549001,0.012959417310836375,0.3367224046311617,0.03244781942869878
internvl_2_5_8b,attention_log1p_visual,0.8332169534551696,0.003296392578326805,0.4630177514596883,0.007448440066949657,0.31545128859146415,0.011401409956227194
internvl_2_5_8b,attention_log1p_concat,0.8550293909260188,0.005312544366673788,0.5094768445683906,0.013266958429991838,0.4870336184901878,0.012543575979913364
internvl_2_5_8b,attention_log1p_visual_prompt_sum,0.7791223399520772,0.03185647625013169,0.4006304853050586,0.024642287774707707,0.19350720748192574,0.020353945002097123
internvl_2_5_8b,gated_raw_prompt,0.8387172934713337,0.0017137927488672978,0.4921922777803717,0.006041215124422891,0.3999920369485587,0.019112956644396457
internvl_2_5_8b,gated_raw_generation,0.8335547443826125,0.0012603506378939,0.4503763839976688,0.006655114826799082,0.35263204213278865,0.04209965777944564
internvl_2_5_8b,gated_raw_visual,0.8354199377645807,0.002646683069615049,0.4761159318239973,0.0022389606612301083,0.33987122146847476,0.02704529812742699
internvl_2_5_8b,gated_raw_concat,0.8741239243205907,0.0017056776025886017,0.5641410249648707,0.0050654378595408455,0.5513033921273621,0.008517968566940072
internvl_2_5_8b,gated_raw_visual_prompt_sum,0.8375953291392072,0.004392312418694449,0.4679921887897367,0.010316751745500513,0.3756067302105511,0.06634120853425432
internvl_2_5_8b,gated_log1p_prompt,0.8300066045024549,0.00688979249415087,0.4727271669770525,0.006451061990096008,0.329434353757297,0.03677166113814986
internvl_2_5_8b,gated_log1p_generation,0.8350122744055057,0.002040339688066044,0.45421167643736265,0.008821694543960139,0.38061495885418056,0.004339613172989949
internvl_2_5_8b,gated_log1p_visual,0.8371342600999042,0.0031235582465290886,0.47329427750605624,0.004179329663522217,0.374639177066433,0.034304882265478495
internvl_2_5_8b,gated_log1p_concat,0.8738453246887339,0.0024806530263029093,0.5598732657059421,0.01202844759840154,0.5434192088698179,0.006134633933008495
internvl_2_5_8b,gated_log1p_visual_prompt_sum,0.8097745301190237,0.03332555827417498,0.4209040133462851,0.05031785344961872,0.29053614342569245,0.09721535141568785
internvl_2_5_8b,F_E_reference,0.8582539813934611,0.005868731996798687,0.5303403431153165,0.012005098836062829,0.5137842569808772,0.0036228284528562783
