branch,source_mode,method,label,layer,n_images,n_targets,support_size,support_size_image_sd,support_size_image_ci95,intersection_size,intersection_size_image_sd,intersection_size_image_ci95,total_variation,total_variation_image_sd,total_variation_image_ci95,constant_risk_sqrt,constant_risk_sqrt_image_sd,constant_risk_sqrt_image_ci95,constant_risk_cosine,constant_risk_cosine_image_sd,constant_risk_cosine_image_ci95,vv_mean,vv_mean_image_sd,vv_mean_image_ci95,vv_std,vv_std_image_sd,vv_std_image_ci95,vv_p10,vv_p10_image_sd,vv_p10_image_ci95,vv_p50,vv_p50_image_sd,vv_p50_image_ci95,vv_p90,vv_p90_image_sd,vv_p90_image_ci95,vv_centered_mean,vv_centered_mean_image_sd,vv_centered_mean_image_ci95,vv_centered_std,vv_centered_std_image_sd,vv_centered_std_image_ci95,vv_centered_p10,vv_centered_p10_image_sd,vv_centered_p10_image_ci95,vv_centered_p50,vv_centered_p50_image_sd,vv_centered_p50_image_ci95,vv_centered_p90,vv_centered_p90_image_sd,vv_centered_p90_image_ci95,qv_mean,qv_mean_image_sd,qv_mean_image_ci95,qv_std,qv_std_image_sd,qv_std_image_ci95,qv_p10,qv_p10_image_sd,qv_p10_image_ci95,qv_p50,qv_p50_image_sd,qv_p50_image_ci95,qv_p90,qv_p90_image_sd,qv_p90_image_ci95,qv_centered_mean,qv_centered_mean_image_sd,qv_centered_mean_image_ci95,qv_centered_std,qv_centered_std_image_sd,qv_centered_std_image_ci95,qv_centered_p10,qv_centered_p10_image_sd,qv_centered_p10_image_ci95,qv_centered_p50,qv_centered_p50_image_sd,qv_centered_p50_image_ci95,qv_centered_p90,qv_centered_p90_image_sd,qv_centered_p90_image_ci95,qv_softmax_normalized_entropy,qv_softmax_normalized_entropy_image_sd,qv_softmax_normalized_entropy_image_ci95,qv_softmax_max_over_uniform,qv_softmax_max_over_uniform_image_sd,qv_softmax_max_over_uniform_image_ci95,qv_top1_minus_median,qv_top1_minus_median_image_sd,qv_top1_minus_median_image_ci95,qv_top1_minus_bottom,qv_top1_minus_bottom_image_sd,qv_top1_minus_bottom_image_ci95,sqrt_cost_mean,sqrt_cost_mean_image_sd,sqrt_cost_mean_image_ci95,sqrt_cost_std,sqrt_cost_std_image_sd,sqrt_cost_std_image_ci95,sqrt_cost_p10,sqrt_cost_p10_image_sd,sqrt_cost_p10_image_ci95,sqrt_cost_p90,sqrt_cost_p90_image_sd,sqrt_cost_p90_image_ci95,cosine_cost_mean,cosine_cost_mean_image_sd,cosine_cost_mean_image_ci95,cosine_cost_std,cosine_cost_std_image_sd,cosine_cost_std_image_ci95,cosine_cost_p10,cosine_cost_p10_image_sd,cosine_cost_p10_image_ci95,cosine_cost_p90,cosine_cost_p90_image_sd,cosine_cost_p90_image_ci95,vv_pooled_count,vv_pooled_mean,vv_pooled_std,vv_pooled_p10,vv_pooled_p50,vv_pooled_p90,qv_pooled_count,qv_pooled_mean,qv_pooled_std,qv_pooled_p10,qv_pooled_p50,qv_pooled_p90
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,1,500,1815,63.47578333333328,0.7900273804992903,0.06924895313379419,0.5242166666666664,0.7900273804958524,0.06924895313349284,0.4725346940257805,0.06268155987480349,0.005494280969578725,0.23911067768149236,0.0359865065191288,0.003154356374100844,0.2790276947108996,0.04663400719466349,0.004087650957898888,0.41378492135719086,0.05108319416219091,0.004477639390455588,0.2933595438995199,0.027759589117371742,0.0024332352691211387,0.07339159410470789,0.05300708646304946,0.004646275985927029,0.35140722307731415,0.0615539136775629,0.0053954384223560406,0.8793937119198304,0.07783608356167926,0.006822633538693736,0.20152356059079743,0.13953968100428996,0.012231192321541755,0.497138566432975,0.1478260411317309,0.012957523811157024,-0.37891460910946856,0.2876532589545856,0.025213919846094692,0.1582408492040166,0.1882482570221951,0.01650068725442123,0.8806075944068885,0.08732025048755863,0.007653957423377617,0.02059459464577603,0.009294132305199201,0.0008146666157510475,0.014379684567661758,0.0046715664320119595,0.0004094808520526877,0.0035249516486124356,0.007512090926436848,0.0006584638018151489,0.019681114134651255,0.009695833938780311,0.0008498773163979626,0.038928019092826824,0.01415820848253281,0.0012410216909770541,0.18981140240882638,0.18709598980007494,0.016399686579214534,0.44051598424904603,0.15856330893705078,0.013898686830805381,-0.3582761120914282,0.35016714416593925,0.030693503483406756,0.35937626659228117,0.19230628969117752,0.016856389501009407,0.6439295810860018,0.11838905181723837,0.010377257932079527,0.9939171392696459,0.004642705987028328,0.0004069511225123914,1.509804370232208,0.20901758057182582,0.018321198731124762,0.03045443592216427,0.010697237898948934,0.0009376542436506443,0.06007318054987669,0.015386615030895034,0.0013486962723858918,0.5043246992701985,0.03467238292897565,0.003039168362706838,0.1836977624717316,0.03038536251934917,0.002663394455678169,0.19002029799748363,0.09938959544283689,0.008711882153322354,0.6799880897450155,0.020164396155849043,0.001767487252764785,0.5862151234970282,0.0510831945476968,0.004477639424246669,0.2933595440807366,0.02775958860538252,0.0024332352242433047,0.12060628093315881,0.07783608043740692,0.0068226332648391895,0.9266084012763842,0.05300708638839948,0.00464627597938367,3597149,0.41176129043913545,0.306269192124265,0.05500000000000005,0.3450000000000001,0.975,115151,0.01949554580450291,0.019564768547089505,-0.0050000000000000044,0.015000000000000013,0.04500000000000004
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,2,500,1815,63.447278571428605,0.9924100429757272,0.08698857565177077,0.5527214285714288,0.9924100429774373,0.08698857565192067,0.5441185371780335,0.06136940741829497,0.005379265735666547,0.29840085767113683,0.03980251891793611,0.003488844608668079,0.35967113728781486,0.04982399826947609,0.004367266004022112,0.34289039453960884,0.03914025606087977,0.003430794709787912,0.29520086740651436,0.031273769829078,0.002741266789819615,0.011204288688843777,0.03056862162516697,0.002679457824547863,0.2749667336647408,0.06141388916233913,0.005383164732441413,0.8074498102591798,0.0726129136567303,0.006364802510446253,0.21524196846977742,0.12136330678733778,0.010637962874865436,0.4367100599470961,0.11575874151457673,0.010146701068643684,-0.37040231159083997,0.25251532607139465,0.0221339442306816,0.2604317555028067,0.15728287552706124,0.013786451893905764,0.7825647283536937,0.09833724925550244,0.008619639942981245,0.09350131572349019,0.010168087513751076,0.0008912721673710378,0.03783280511809348,0.0060145560718801875,0.0005271990842633618,0.04228799067272005,0.008381805434317956,0.0007346976396322342,0.09832228797939734,0.014107947076409484,0.001236616084484184,0.13882432716875728,0.016478597483101674,0.0014444127545260334,0.2696511580103762,0.16466057587757696,0.014433135842359746,0.3974788287623685,0.1271064366099638,0.01114137039939576,-0.31404910518553925,0.3365860943616182,0.029503071981130485,0.3855748925293133,0.20959106630299004,0.018371466971821928,0.651176201921957,0.09576993057958787,0.008394604539074656,0.967924484109827,0.009296516794690582,0.0008148756254703466,2.3433627264180488,0.40350707053171625,0.03536895417314021,0.0628779887843296,0.01598206653525812,0.0014008898979954582,0.1447281402860288,0.01701740140966244,0.0014916410010143136,0.5455123380980236,0.026589719345513033,0.0023306916624009676,0.16683843731415737,0.027390063567868182,0.002400844926595112,0.28797063909376,0.07587523706459626,0.006650757765105674,0.7029663505177307,0.010994589471506198,0.0009637182581652607,0.6571096519311896,0.03914025799627615,0.0034307948794328846,0.2952008673117029,0.03127376923666329,0.002741266737892176,0.19255018104847332,0.07261291163207571,0.006364802332977454,0.9887957077169143,0.03056862131182737,0.0026794577970824358,3599950,0.3404616388562444,0.30132337206487786,0.0050000000000000044,0.275,0.8350000000000001,115201,0.09382972037756712,0.041565167784345915,0.03500000000000003,0.09500000000000008,0.14500000000000013
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,3,500,1815,60.445256998556964,2.3884963025816437,0.2093609317859149,3.554743001443005,2.388496302581395,0.20936093178589307,0.7369458196418347,0.07277654321345085,0.006379145273474902,0.4085300343707881,0.04408454438902969,0.0038641806900303103,0.4997486470612186,0.055270398740271426,0.004844664054089213,0.3217780625548542,0.0368194099529432,0.0032273635790115622,0.2901008994216118,0.032901364562979846,0.002883931758440763,0.035367927582949155,0.016017163206190788,0.0014039662568414422,0.22952216608759302,0.05650584064248671,0.0049529553114529305,0.8036041230919598,0.08599821891653418,0.0075380762468981255,0.18895982522885946,0.10771869628358222,0.009441960031639557,0.4309802920508813,0.09697602660560102,0.008500323516975722,-0.37098028569150593,0.21253635027261425,0.018629632494451438,0.17764533404968977,0.15383953977678763,0.013484630207872654,0.788302422077863,0.09908447231934316,0.008685136932333304,0.12259162583304314,0.008961850040784994,0.0007855407910978967,0.04620393120406014,0.006643771463354296,0.0005823522450661116,0.062124421515533275,0.012617795755134116,0.0011059985621597764,0.1283505048233043,0.010423781174682135,0.0009136847049355369,0.1704724050046041,0.01705448592417006,0.001494891602032097,0.22086033988856962,0.16421652576181997,0.014394213133585174,0.4004320553781766,0.11548996791345376,0.010123142023771082,-0.3543020841062204,0.2741353461511334,0.024029022545951288,0.3141019205359895,0.2170047363382078,0.019021303802152733,0.6412908145317398,0.10223988576085563,0.008961721115264972,0.9501603005974576,0.020805358815442647,0.001823670107018087,3.52265545802047,1.1625067022460607,0.10189820521243492,0.08972768695087616,0.02776434310133188,0.002433651974188052,0.21223316541104803,0.02869736104627124,0.0025154346029132254,0.5541395010194263,0.02402308060126621,0.0021057158571328003,0.1692134398134486,0.030738671336876376,0.0026943633389733723,0.28053815825108525,0.08937684117237706,0.007834225545044975,0.694452931855544,0.00577403290858803,0.0005061162994466076,0.6782219518054319,0.03681940748719781,0.003227363362879449,0.2901008994673442,0.03290136423167722,0.0028839317294008077,0.19639585663434053,0.08599821235923945,0.007538075672125901,0.9646320680134784,0.016017162688294447,0.0014039662114458263,3256758,0.3202714604778014,0.29823921301003076,0.03500000000000003,0.22499999999999998,0.8550000000000001,109435,0.12357475855310517,0.049677826499272465,0.05500000000000005,0.1250000000000001,0.17499999999999993
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,4,500,1815,61.621092424242384,2.2171209523519027,0.1943392200208787,2.3789075757575757,2.217120952350624,0.19433922002076665,0.7693436589980819,0.07809610965510946,0.006845425830710414,0.4182673224506074,0.050395714148250066,0.004417379110317294,0.5049371824682212,0.06290708445243308,0.005514049070396852,0.34479295472604293,0.04324796983672303,0.003790851697395908,0.2854007941583211,0.03896577032681712,0.003415500360859165,0.04508553325113482,0.017668303404012473,0.0015486950763717424,0.2681184591320422,0.07632645231398325,0.006690308525534136,0.7856519768588944,0.08464010245230122,0.007419032090070973,0.23707761798834004,0.12025500588097089,0.010540816017151925,0.4260841265951418,0.09986425373299321,0.00875348778687499,-0.32888037024905736,0.2146437761254007,0.01881435651505478,0.24092440590018097,0.1803227983666847,0.015805990173603082,0.7965083130445567,0.0930765290181398,0.00815851748297626,0.13426774992271612,0.01248965774445158,0.0010947667703061768,0.037802756222928856,0.006671077021692118,0.0005847456827827042,0.07934643736726393,0.015903846378207485,0.001394033598931122,0.1415014188228657,0.014804194898379305,0.0012976448968813233,0.17158987564975647,0.018123053341617176,0.0015885556658830602,0.24394466351665706,0.19442560712371892,0.017042155864535873,0.373935994398626,0.11195164616612495,0.009812994448001995,-0.2830469529623692,0.27407800539088484,0.024023996406709634,0.30649354025708,0.2729027555206358,0.02392098121357299,0.6295932349784484,0.10880581730495847,0.009537250390579356,0.9723586469555667,0.009902463168711394,0.0008679891669651246,2.4130268957088425,0.6064204509716431,0.05315509617169195,0.05943793043926044,0.01856038130620915,0.0016268891521287999,0.16989936532225636,0.024911757577604172,0.002183611828594722,0.5429472137984689,0.03133079386344566,0.002746265166813752,0.16664359992506117,0.036265599956015686,0.0031788199924614067,0.29183150654178586,0.0906759077818819,0.007948093753894173,0.6909359405777458,0.00646438316427251,0.000566628167366406,0.6552070689120764,0.043247968360778107,0.0037908515680236316,0.2854007938861513,0.03896577005904148,0.0034155003373875954,0.21434800148884794,0.08464009673017737,0.007419031588504703,0.9549144632705828,0.017668304199027013,0.0015486951460578393,3406764,0.339111051907005,0.2967032546166992,0.03500000000000003,0.255,0.8550000000000001,111966,0.13473913898835635,0.04241811071683612,0.07500000000000007,0.13500000000000012,0.18499999999999994
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,5,500,1815,58.55305764790762,2.4066959895940925,0.2109562046892139,5.446942352092351,2.4066959895934774,0.21095620468915993,0.7127225927277323,0.07192851344536173,0.006304812186905989,0.40480759159713603,0.04301415480150316,0.0037703569059297135,0.4876820833670993,0.05556304204803425,0.004870315370998481,0.3161048185801471,0.036245913145981065,0.0031770943674779032,0.2515033178650959,0.01856356891374892,0.0016271685582488647,0.056709645084122566,0.016287222712390987,0.0014276380162637223,0.25249475189364945,0.04920193810893396,0.0043127400268635,0.7118501485286981,0.06609285262225005,0.005793293962576872,0.2978636095347024,0.11311884844301069,0.00991530423847867,0.33168196663473976,0.06300713934891426,0.005522819268757385,-0.14560333397677538,0.17496225405710014,0.01533611774787596,0.3150453102389048,0.15025550456257722,0.013170475670061736,0.7328106951587539,0.09527095740758276,0.008350867612157814,0.12763347586544088,0.012286979937429741,0.0010770012772281451,0.03838323241628136,0.006681938777460295,0.0005856977576534079,0.07341826889203167,0.012250292100280783,0.0010737854465138947,0.1316674888133395,0.014396449483203207,0.0012619044354200961,0.17210367435554486,0.02061471986453855,0.0018069598662055592,0.376482668042438,0.1266854607437417,0.01110447023776839,0.28273031009955024,0.0773193420266687,0.006777339146089752,-0.07202367595629058,0.2076367901545774,0.018200167114687367,0.46923178918290537,0.14233049829049266,0.0124758182423992,0.6377130087305478,0.10528844730274269,0.00922893931624201,0.9666787672397767,0.011909807966585069,0.001043940696320308,2.567015084228165,0.4693887672020803,0.04114373950047607,0.0697814231238781,0.016883030016898146,0.0014798628291309841,0.16428830990778093,0.02179348781573267,0.0019102834327334329,0.5677809768045617,0.01779951873201613,0.0015601966069815018,0.13663141217364522,0.013840246977362075,0.0012131511362172896,0.3739439573625912,0.04749933055749568,0.004163499894881898,0.6867280167544304,0.006031199128259919,0.0005286579124757647,0.6838951755015323,0.036245908854474464,0.003177093991310764,0.2515033185146793,0.018563569325146214,0.0016271685943094274,0.28814982233235664,0.06609284722617235,0.0057932934895898085,0.9432903495440152,0.016287222644671567,0.0014276380103278533,3075226,0.3125296425173908,0.25375439958663987,0.05500000000000005,0.245,0.725,106393,0.1275745445376885,0.041782310165978415,0.06500000000000006,0.1250000000000001,0.17499999999999993
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,6,500,1815,59.4223308802309,2.6509158327965983,0.23236301778673546,4.577669119769123,2.65091583279742,0.23236301778680749,0.6638762083996099,0.0783721744899304,0.006869623980395204,0.37933672610859015,0.04737902250451383,0.004152954429081342,0.4593419228486597,0.061029738329196906,0.005349492427281862,0.30943733646828053,0.037173288109104245,0.0032583823670383548,0.25272960833766167,0.02168708495414825,0.0019009568106985047,0.051692802671289624,0.01470527901073119,0.0012889745370469553,0.24250542583575876,0.05211777769486995,0.0045683246354684985,0.709446536869284,0.07156427742138464,0.006272885491734881,0.31439818970491085,0.11151541834564539,0.009774757393639458,0.33660966288397814,0.06719233267977387,0.0058896676387991944,-0.14429704006966193,0.17387320074976828,0.01524065801660441,0.33984478586120764,0.14875048630053622,0.013038555002922687,0.7524820737134609,0.09316396477847319,0.008166181565284036,0.11725006548493383,0.014579218377697455,0.0012779248353727518,0.0357755856714691,0.009367356387686605,0.0008210849895714976,0.07247679032710516,0.007390576381897237,0.0006478125823668054,0.11553808297559527,0.01628363203478091,0.0014273232794942427,0.16390863314469759,0.026795838685587995,0.00234875881915166,0.3871306949241947,0.1280372869178688,0.011222963026357568,0.27426334414200854,0.0817107957633343,0.007162267037838758,-0.04719716934067104,0.20642683514877314,0.018094109882293746,0.4806399739953616,0.14711451031191553,0.012895155384934246,0.6299714846649214,0.1116027098874139,0.00978240883463266,0.9636840799788461,0.022333025360806065,0.0019575759837195737,2.7830705184575546,0.7594573935788119,0.0665693756358358,0.07995679746912238,0.02409457468561126,0.002111982589930118,0.14838896427718662,0.03015996635912113,0.0026436376111415856,0.5707481482406118,0.018432704333769295,0.001615697772058954,0.13579897174675284,0.016599647819231948,0.001455023284313264,0.37415566299001646,0.054117538567647706,0.004743611404479293,0.6885557633723746,0.005382024021301881,0.00047175520547217706,0.6905626691318435,0.03717328595090632,0.0032583821778639655,0.25272960848905257,0.02168708520835803,0.0019009568329809749,0.2905534349791529,0.07156427368125834,0.006272885163898356,0.9483071932978694,0.014705280482482947,0.0012889746660516845,3157537,0.3077532788201987,0.2547360277187942,0.04500000000000004,0.235,0.715,107759,0.11518519599021827,0.040828157458015574,0.06500000000000006,0.1050000000000001,0.16499999999999992
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,7,500,1815,60.5133375901876,2.2996899933706896,0.20157671557223378,3.4866624098124106,2.299689993371481,0.2015767155723031,0.6555626330827113,0.06500772523491746,0.005698178353365834,0.37102052213506187,0.03933091499732519,0.0034475067024103746,0.4592267420474929,0.05227005472976389,0.004581672306084749,0.30005960863650416,0.038620184780731336,0.0033852084521540683,0.276774330417097,0.038324074144732295,0.0033592532105246498,0.047294995448564164,0.018655592016528163,0.0016352347388508064,0.19940183952322812,0.05685372259826082,0.0049834485093421844,0.7704818682393145,0.10346436233712737,0.009069051219431844,0.18378072541649515,0.10913319705732284,0.009565946491104512,0.4376440362885863,0.11452321846080987,0.010038402698032843,-0.3828855568187722,0.22555672107970862,0.019770918315754577,0.1770093465709148,0.14971410679567934,0.013123020063443446,0.7876136655827062,0.10650779164973473,0.009335819560677899,0.1143724436356344,0.015007880771932245,0.0013154987508866985,0.03834867892722687,0.012873036949659673,0.0011283714392951781,0.07030877401444045,0.009327787706250411,0.0008176166417218201,0.10909389237803697,0.01635282034909568,0.0014333879026372555,0.16580062139000346,0.03279100441038218,0.0028742582645547104,0.2202949008231596,0.14724064373035955,0.012906211466530957,0.38711868998387433,0.13835500279873034,0.012127350698377278,-0.3499236910282083,0.2853210824127297,0.025009495558996384,0.3528245089474003,0.18114089920631177,0.01587769987392543,0.595303787617523,0.11193118104997923,0.009811200601479922,0.9548109152623799,0.034132645070483164,0.0029918582534753596,3.068968177314179,1.032653244754905,0.09051604781634166,0.09180161418812334,0.033316189832913706,0.00292029279653315,0.15810333729021434,0.038718161635322844,0.003393796502111927,0.5660847173651294,0.02412769339225052,0.0021148855725615103,0.16176526315960754,0.0337938931849727,0.0029621653415298605,0.30525470090353174,0.1028609251628829,0.00901615761899481,0.6901290475584602,0.006831247745058365,0.0005987852657004321,0.6999404062056607,0.03862018284060104,0.0033852082820941503,0.27677433074704577,0.03832407405283449,0.003359253202469452,0.229518104059367,0.10346435650754626,0.00906905070844653,0.9527050007897232,0.018655595302430432,0.0016352350268728393,3261668,0.29715729122795226,0.2798071326239555,0.04500000000000004,0.19499999999999995,0.785,109532,0.1134102418738495,0.04443485927559071,0.06500000000000006,0.1050000000000001,0.17499999999999993
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,8,500,1815,58.9947274891775,3.1452238409198414,0.2756910250597902,5.005272510822511,3.145223840920371,0.2756910250598366,0.6137122939913218,0.08118959800821988,0.007116582040320637,0.3510284012851725,0.05008494764490326,0.00439013922527405,0.43465427165658427,0.06549690978745422,0.005741057269956023,0.29446943846154333,0.04028054900688541,0.00353074579341597,0.2734938884307544,0.03389214000430251,0.0029707770549403686,0.03238878362505051,0.018443699235670036,0.0016166615177027493,0.20534833022669485,0.0643096355535916,0.00563698809487787,0.7512666552602061,0.09816457390855333,0.008604504281479637,0.2342817330677283,0.11969730938237705,0.010491931763710483,0.3917425530203859,0.09839274608277794,0.00862450445437153,-0.26637714191678363,0.20252625134873553,0.017752208637564056,0.2313405270132417,0.16688508223429088,0.01462812242161546,0.7810957222183392,0.09860491681164169,0.00864310203873647,0.11476299626533461,0.026871283159058908,0.0023553718188229996,0.04751827181249875,0.013128961581355927,0.0011508042223398833,0.05947931163281536,0.014796475649802208,0.0012969682749108219,0.10817293974041081,0.03075024561251547,0.0026953778689644504,0.1801764688357753,0.041336940113360796,0.0036233425565522534,0.2638108903498056,0.1523413634653524,0.01335330926414641,0.3129503614494145,0.1207752732229254,0.010586419460360794,-0.1926404894315113,0.25610425198623366,0.022448527457303795,0.37096666065143946,0.17132579967833267,0.015017368467706325,0.5632978178656718,0.12136878605293465,0.010638443153670818,0.9385373085909904,0.03226142380721816,0.0028278384780076986,3.4605246252400366,1.0257717025391213,0.08991285404590821,0.10765895679134925,0.029349745173814026,0.0025726185929730258,0.1853744271206601,0.041407868258945116,0.0036295596826299995,0.5709405048166928,0.02207521854733751,0.0019349782201684242,0.15475875831214939,0.029619565185851113,0.002596269359806332,0.3234759999371397,0.09260065909204084,0.00811680564485062,0.6955105667490895,0.006770762457191816,0.0005934834964603489,0.7055305702547103,0.04028054754708396,0.003530745665458732,0.27349388800563157,0.03389213976875228,0.0029707770342934803,0.2487333114682265,0.09816456640904656,0.008604503624118885,0.9676112106867601,0.018443700140628252,0.0016166615970258343,3139267,0.28935025235809303,0.2784433894243837,0.025000000000000022,0.19499999999999995,0.765,107329,0.11071991350687017,0.05854076947868558,0.05500000000000005,0.09500000000000008,0.18499999999999994
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,9,500,1815,62.1523313131313,2.6426950216374676,0.23164243191752085,1.847668686868686,2.642695021636795,0.23164243191746192,0.6647839283633903,0.0670143157187241,0.00587406376417783,0.36245171640196483,0.038431732435669046,0.0033686898757941904,0.4547319983652251,0.05200587961122741,0.0045585163359826925,0.3163744914970111,0.0345373202772778,0.0030273295993064617,0.32135893981436553,0.04757792863643884,0.004170389320260676,0.022752133993631584,0.016767803448003278,0.001469762775049155,0.17127889354281917,0.05496772819431191,0.004818133810999557,0.8486576557952705,0.10696266748813239,0.009375691185880292,0.13997985375189292,0.08721448094134003,0.007644686313882088,0.5056207165456243,0.11876097331525308,0.010409858288752221,-0.4638977481695779,0.19364862647716044,0.016974050508053937,0.07713820691814824,0.14323219517013813,0.01255485545870428,0.8479973212783967,0.10882300196559365,0.009538756692497896,0.1076074236622024,0.02745318180754617,0.0024063774842370844,0.05614910950478204,0.018226632282701483,0.0015976347603724969,0.050572811515709165,0.013102928426743899,0.0011485223157273383,0.08786639631012803,0.03172716143614498,0.0027810083164097367,0.18940069573042598,0.049389568321378,0.004329186540122078,0.08603712261997516,0.1411113160294252,0.012368952205421016,0.40395621901802825,0.1403436587961327,0.012301664082144208,-0.4204351941184599,0.244515469850794,0.021432725915757688,0.14488710593716758,0.20905217113932595,0.018324230728048937,0.5152828952468619,0.12131548470626782,0.010633771084640796,0.912531978517057,0.04535751465616107,0.00397576145361547,4.295657917835158,1.302263855802883,0.1141484598436762,0.1439119994587858,0.04152216966082275,0.003639578642247259,0.20798713467213092,0.05214582681966104,0.004570783249658395,0.5460908285937354,0.027045352883784242,0.0023706297029255723,0.19578893181727092,0.04174008661966694,0.0036586799058775437,0.21632369847047192,0.114372904146238,0.010025227067438185,0.6989646988091148,0.006041033532543445,0.0005295199360184149,0.6836255448085876,0.0345373174080147,0.003027329347804463,0.32135893991465236,0.04757792848979924,0.004170389307407148,0.15134233339492284,0.10696266131822273,0.009375690645063864,0.9772478635903781,0.01676780491183508,0.0014697629033596697,3482200,0.31071741670382086,0.3269761300376478,0.015000000000000013,0.17499999999999993,0.985,113172,0.10351924337882512,0.06664362036403393,0.04500000000000004,0.08500000000000008,0.18499999999999994
hmid_cos__hpre_raw_logit_gauss,hmid_cos,hpre_raw_logit_gauss,all,10,500,1815,61.30746226551227,2.0132269016541087,0.17646711848421093,2.692537734487734,2.0132269016541464,0.17646711848421423,0.6188477625275371,0.05900819450570569,0.005172296298456071,0.3513438033335975,0.036113484529494644,0.0031654864874436114,0.43386531581856624,0.05097284784835807,0.0044679671095907555,0.3004013535152266,0.03453994437803584,0.0030275596118793133,0.2752508065524781,0.03740354790398136,0.003278565527948506,0.033659291682083856,0.020569927158276526,0.0018030336123905151,0.20326321315831564,0.056120357139951824,0.00491916619267072,0.762269398597483,0.09981490860636652,0.008749162495821161,0.19880750286244311,0.10911181950465901,0.009564072665995314,0.4040603396597437,0.10472546455048642,0.009179591702237179,-0.31020916157685025,0.19854700307851342,0.017403412148006704,0.17677778300420813,0.15115123415148857,0.013248989830272073,0.772411009473047,0.10414896008746707,0.009129058858026362,0.11863429031503345,0.021841627869208513,0.0019145030944683213,0.06281585533449593,0.015864785758350607,0.0013906097846423863,0.05080700933073004,0.013353624885797695,0.0011704968292345192,0.10266341978485571,0.022597103725640357,0.0019807234729857072,0.20784769083734375,0.04406756617843928,0.0038626924842560654,0.19482951613990077,0.13036533285289076,0.011427025249803251,0.2915347716406933,0.12502869035210537,0.010959247909991124,-0.21050442195087335,0.25241753101719955,0.022125372116231095,0.2882374097680459,0.14168756057538012,0.01241946226689663,0.47651582105113743,0.12026520441527387,0.01054170995809804,0.8924977104076236,0.05374663445065485,0.004711100225185055,5.046177365719137,2.2253420302395104,0.19505982926987514,0.15475851970134247,0.04588474251193603,0.004021975012761125,0.23522853873733532,0.053831761733464066,0.004718561960516224,0.567796892557825,0.019614658043765894,0.0017193005826579243,0.1560808276487963,0.03175136231993025,0.0027831296174031066,0.3131050354147227,0.09427719143051702,0.00826376018364275,0.6950289211731839,0.007533242650596994,0.0006603178321832345,0.6995986660711611,0.03453994253276196,0.0030275594501339258,0.2752508069192951,0.03740354794437525,0.003278565531489186,0.23773058112398965,0.09981490190661857,0.00874916190856236,0.9663407034930903,0.02056992742364466,0.0018030336356510577,3368803,0.2969681997563088,0.28307376793764066,0.025000000000000022,0.20499999999999996,0.775,111367,0.11661867615550775,0.07115427719801322,0.04500000000000004,0.1050000000000001,0.20499999999999996
