model,scope,label,layer,valid,undefined,mean,q25,median,q75
qwen2_5_vl_7b,validation,HALL,6,98,0,0.3489302138504904,0.17975941947105814,0.24827919960001943,0.40798504659906026
qwen2_5_vl_7b,validation,HALL,7,98,0,0.598468861129117,0.27382364580636276,0.39014842743358386,0.66838291946512
qwen2_5_vl_7b,validation,HALL,8,98,0,0.6784215418994145,0.3230963173552941,0.47907773770260326,0.7782677059601012
qwen2_5_vl_7b,validation,HALL,9,98,0,0.677926377526027,0.3348213173398612,0.4972973797073802,0.8342761708294544
qwen2_5_vl_7b,validation,HALL,10,98,0,0.8616904568892958,0.43526052571315216,0.6727742237439334,1.0665982722298635
qwen2_5_vl_7b,validation,HALL,11,98,0,0.6467470277244536,0.3208869363931702,0.47366212629195714,0.7606755771172735
qwen2_5_vl_7b,validation,HALL,12,98,0,0.6147125798241764,0.3114257475673711,0.4944651285216093,0.7414144840789959
qwen2_5_vl_7b,validation,HALL,13,98,0,0.7211409340735804,0.37408825365898024,0.5497270877897871,0.9014100678820884
qwen2_5_vl_7b,validation,HALL,14,98,0,0.6923962684553621,0.3549099093668062,0.49889255259649734,0.8875128530582289
qwen2_5_vl_7b,validation,HALL,15,98,0,0.6124859320766728,0.2744549737460482,0.41465405991679727,0.7745612126953334
qwen2_5_vl_7b,validation,HALL,16,98,0,0.7746587267076038,0.3626485802996786,0.5444504961220905,1.0613174521093889
qwen2_5_vl_7b,validation,HALL,17,98,0,0.5846949055505437,0.2713206745444765,0.4477875308766882,0.7497010165187079
qwen2_5_vl_7b,validation,HALL,18,98,0,0.8388005275532309,0.39311685398191454,0.58981735763444,1.0398577065207064
qwen2_5_vl_7b,validation,HALL,19,98,0,1.1495257900925435,0.5023011787621937,0.7758470283434639,1.3414248465082776
qwen2_5_vl_7b,validation,HALL,20,98,0,1.4510407759126691,0.6064029578214395,0.949235223879578,1.6698669023346155
qwen2_5_vl_7b,validation,HALL,21,98,0,1.1635930584368548,0.48220134639711504,0.793275131523546,1.4426597460069022
qwen2_5_vl_7b,validation,HALL,22,98,0,1.2702827564896733,0.5085118976291318,0.7893181678188581,1.6308542665986656
qwen2_5_vl_7b,validation,HALL,23,98,0,0.7307155740861182,0.366331257079634,0.571249672019607,0.8703099905425915
qwen2_5_vl_7b,validation,HALL,24,98,0,1.4023765962846786,0.5842810532517938,0.8989972511802744,1.609393850953963
qwen2_5_vl_7b,validation,HALL,25,98,0,1.3708732914212214,0.6271489268202068,0.9449527314304043,1.6353064317349801
qwen2_5_vl_7b,validation,HALL,26,98,0,1.4207090383819947,0.6594882809790543,0.9753839622753171,1.8077397383250562
qwen2_5_vl_7b,validation,HALL,27,98,0,1.5072769644575958,0.7850753531586661,1.0707036487487047,1.6686646801849396
