model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
llava_1_5_7b,train,amp_median,HALL,24,2778,2778,0,0.24682107849289786,0.23297719714242443,0.24287943742723633,0.2552988122852424
llava_1_5_7b,train,amp_median,HALL,25,2778,2778,0,0.23473885592584243,0.22548926606510297,0.23338004236662493,0.24265056790344455
llava_1_5_7b,train,amp_median,HALL,26,2778,2778,0,0.2490329765902767,0.23612554668541347,0.24606648577087248,0.258407695433722
llava_1_5_7b,train,amp_median,HALL,27,2778,2778,0,0.22800123127076294,0.2179673041936669,0.22586020505309484,0.23527317455839503
llava_1_5_7b,train,amp_median,HALL,28,2778,2778,0,0.2309672908326381,0.22017406044635918,0.22906866796355435,0.23920813225227847
llava_1_5_7b,train,amp_median,HALL,29,2778,2778,0,0.2236622406234464,0.21242459653192125,0.22100798947391714,0.23231878803344297
llava_1_5_7b,train,amp_median,HALL,30,2778,2778,0,0.2197311212206331,0.21142527692623608,0.21846353891978687,0.22633698032063906
llava_1_5_7b,train,amp_median,HALL,31,2778,2778,0,0.34417711095517484,0.3239122794662188,0.34042924942540437,0.35876172081477153
llava_1_5_7b,train,amp_median,HALL,32,2778,2778,0,1.5123885499380456,1.387032152834465,1.5142503305187927,1.6375683284326241
llava_1_5_7b,train,amp_fraction_gt1,REAL,1,9539,9539,0,0.7881378420169829,0.5850694444444444,0.9965277777777778,1.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,2,9539,9539,0,0.14310294871346868,0.0,0.013888888888888888,0.2222222222222222
llava_1_5_7b,train,amp_fraction_gt1,REAL,3,9539,9539,0,0.0003923949633667633,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,4,9539,9539,0,0.012842961490914745,0.0,0.0,0.005208333333333333
llava_1_5_7b,train,amp_fraction_gt1,REAL,5,9539,9539,0,0.008070498515234057,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,6,9539,9539,0,0.005488433448649404,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,7,9539,9539,0,0.005507179590220266,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,8,9539,9539,0,0.005045260101804289,0.0,0.0,0.001736111111111111
llava_1_5_7b,train,amp_fraction_gt1,REAL,9,9539,9539,0,2.675420204773386e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,10,9539,9539,0,1.3650103085578503e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,11,9539,9539,0,7.098053604500821e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,12,9539,9539,0,5.642042608705782e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,13,9539,9539,0,0.00012248692502125777,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,14,9539,9539,0,1.8200137447438003e-07,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,15,9539,9539,0,1.055607971951404e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,16,9539,9539,0,2.9120219915900805e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,17,9539,9539,0,2.2750171809297503e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,18,9539,9539,0,1.9656148443233047e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,19,9539,9539,0,7.280054978975202e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,20,9539,9539,0,8.736065974770239e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,21,9539,9539,0,0.00017872534973384117,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,22,9539,9539,0,5.278039859757021e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,23,9539,9539,0,0.00010337678070144785,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,24,9539,9539,0,7.989860339425283e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,25,9539,9539,0,3.694627901829914e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,26,9539,9539,0,0.0006655790264528077,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,27,9539,9539,0,0.00014523709683055526,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,28,9539,9539,0,1.4560109957950402e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,29,9539,9539,0,5.4600412342314e-07,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,30,9539,9539,0,2.1840164936925606e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,31,9539,9539,0,5.4600412342314e-07,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,REAL,32,9539,9539,0,0.7581878778348533,0.6857638888888888,0.7621527777777778,0.8333333333333334
llava_1_5_7b,train,amp_fraction_gt1,HALL,1,2778,2778,0,0.8015377519798416,0.5763888888888888,1.0,1.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,2,2778,2778,0,0.20825333973282134,0.001736111111111111,0.10069444444444445,0.3767361111111111
llava_1_5_7b,train,amp_fraction_gt1,HALL,3,2778,2778,0,4.562135029197665e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,4,2778,2778,0,0.007359482980491995,0.0,0.0,0.001736111111111111
llava_1_5_7b,train,amp_fraction_gt1,HALL,5,2778,2778,0,0.0020892209058057964,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,6,2778,2778,0,0.002021088312934965,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,7,2778,2778,0,0.0035384669226461883,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,8,2778,2778,0,0.00404155167586593,0.0,0.0,0.001736111111111111
llava_1_5_7b,train,amp_fraction_gt1,HALL,9,2778,2778,0,1.3748900087992962e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,10,2778,2778,0,1.24990000799936e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,11,2778,2778,0,6.2495000399968e-07,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,12,2778,2778,0,4.37465002799776e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,13,2778,2778,0,3.0622550195984326e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,14,2778,2778,0,0.0,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,15,2778,2778,0,9.99920006399488e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,16,2778,2778,0,6.2495000399968e-07,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,17,2778,2778,0,6.874450043996481e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,18,2778,2778,0,1.4998800095992322e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,19,2778,2778,0,1.24990000799936e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,20,2778,2778,0,6.874450043996481e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,21,2778,2778,0,1.3748900087992962e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,22,2778,2778,0,6.2495000399968e-07,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,23,2778,2778,0,1.999840012798976e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,24,2778,2778,0,8.124350051995842e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,25,2778,2778,0,4.99960003199744e-06,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,26,2778,2778,0,4.499640028797696e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,27,2778,2778,0,4.249660027197824e-05,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,28,2778,2778,0,6.2495000399968e-07,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,29,2778,2778,0,0.0,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,30,2778,2778,0,0.0,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,31,2778,2778,0,0.0,0.0,0.0,0.0
llava_1_5_7b,train,amp_fraction_gt1,HALL,32,2778,2778,0,0.716665166786657,0.6480034722222222,0.7118055555555556,0.7829861111111112
llava_1_5_7b,train,gross_gain,REAL,1,9539,9539,0,1.472598911913153,1.0511806922270546,1.3417751435088243,1.9873052781955394
llava_1_5_7b,train,gross_gain,REAL,2,9539,9539,0,0.7802001437337613,0.660828757565445,0.7545114631828184,0.8598632599806926
llava_1_5_7b,train,gross_gain,REAL,3,9539,9539,0,0.5757785973152527,0.5338133513934117,0.5683886649948683,0.6074958403643296
llava_1_5_7b,train,gross_gain,REAL,4,9539,9539,0,0.7175971213383672,0.6796062772897594,0.7074915895489673,0.7444914458201063
llava_1_5_7b,train,gross_gain,REAL,5,9539,9539,0,0.7462146350422558,0.7034076385216382,0.7464176257208792,0.7870630142301821
llava_1_5_7b,train,gross_gain,REAL,6,9539,9539,0,0.7291363150409956,0.6749797801251778,0.7326560438719182,0.7816828456084113
llava_1_5_7b,train,gross_gain,REAL,7,9539,9539,0,0.7343593162045117,0.680276731605255,0.7374073652017077,0.7813393213157764
llava_1_5_7b,train,gross_gain,REAL,8,9539,9539,0,0.7207999267883363,0.6786271243091524,0.723266105576399,0.7572259616008552
llava_1_5_7b,train,gross_gain,REAL,9,9539,9539,0,0.6382644488781781,0.611907849848573,0.6413599751603614,0.6647580953679572
llava_1_5_7b,train,gross_gain,REAL,10,9539,9539,0,0.6472830327443827,0.6179128273613443,0.6493773682866729,0.6758633538898902
llava_1_5_7b,train,gross_gain,REAL,11,9539,9539,0,0.6491856730830552,0.6240186334632614,0.6484269474840573,0.6749633307993365
llava_1_5_7b,train,gross_gain,REAL,12,9539,9539,0,0.5966809463639952,0.5667725346629264,0.5967050067083397,0.6242478676278449
llava_1_5_7b,train,gross_gain,REAL,13,9539,9539,0,0.5965378925073008,0.5625122549943232,0.5978466772524516,0.6277923113547148
llava_1_5_7b,train,gross_gain,REAL,14,9539,9539,0,0.5315434246732722,0.4999540232810452,0.5366081862171186,0.561368033870531
llava_1_5_7b,train,gross_gain,REAL,15,9539,9539,0,0.5012621733180368,0.4750142366051738,0.5025734136530169,0.5256043642881583
llava_1_5_7b,train,gross_gain,REAL,16,9539,9539,0,0.45601123847370956,0.4347611859033946,0.4549994402916406,0.47425621056687667
