feature,label,layer,n,mean,std,sem,ci95_low,ci95_high
old_aggregate_s,REAL,1,9993,1.7298193472135321,0.37419309357275526,0.0037432412995362005,1.7224825942664412,1.737156100160623
old_aggregate_s,HALL,1,1766,1.677760986718829,0.3816789714935151,0.009082447238333749,1.659959390131695,1.695562583305963
old_aggregate_s,REAL,2,9993,0.8153298190200006,0.10991424812390586,0.0010995273831928098,0.8131747453489426,0.8174848926910585
old_aggregate_s,HALL,2,1766,0.8285138273225635,0.12676619577981976,0.003016533188268826,0.8226014222735566,0.8344262323715704
old_aggregate_s,REAL,3,9993,0.9223213180054133,0.12422231445311599,0.001242658151023481,0.9198857080294073,0.9247569279814193
old_aggregate_s,HALL,3,1766,0.9258750055748906,0.11971731357673839,0.002848797720820355,0.9202913620420826,0.9314586491076985
old_aggregate_s,REAL,4,9993,0.9788281425369951,0.1155581188469103,0.0011559858543470501,0.9765624102624749,0.9810938748115153
old_aggregate_s,HALL,4,1766,0.967146751497232,0.11771422448946105,0.002801132137155399,0.9616565325084073,0.9726369704860566
old_aggregate_s,REAL,5,9993,1.0174313795873142,0.09212519210036804,0.0009215745285548793,1.0156250935113467,1.0192376656632818
old_aggregate_s,HALL,5,1766,1.0097922690187413,0.09253737165944075,0.002202022795183599,1.0054763043401815,1.014108233697301
old_aggregate_s,REAL,6,9993,1.101337667975497,0.16761969441754562,0.0016767839212868834,1.0980511714897747,1.1046241644612191
old_aggregate_s,HALL,6,1766,1.079801755779057,0.15033891946161823,0.003577470612371565,1.0727899133788086,1.0868135981793052
old_aggregate_s,REAL,7,9993,0.838667706792853,0.08044102976373764,0.0008046919891382173,0.8370905104941421,0.8402449030915639
old_aggregate_s,HALL,7,1766,0.8196973508711174,0.09510592461716617,0.0022631441784919893,0.815261588281273,0.8241331134609617
old_aggregate_s,REAL,8,9993,0.9102659620084431,0.09340962021506966,0.0009344233075618112,0.908434492325622,0.9120974316912642
old_aggregate_s,HALL,8,1766,0.9168430792583344,0.09988350539876062,0.002376831671428566,0.9121844891823344,0.9215016693343344
old_aggregate_s,REAL,9,9993,0.787713330488454,0.06656877353928484,0.0006659208484917544,0.7864081256254102,0.7890185353514979
old_aggregate_s,HALL,9,1766,0.7592386593567555,0.076109133440594,0.001811095817316314,0.7556889115548155,0.7627884071586954
old_aggregate_s,REAL,10,9993,0.7682148259937208,0.08682918847372145,0.0008685959465386334,0.7665123779385051,0.7699172740489365
old_aggregate_s,HALL,10,1766,0.729747563263028,0.08015652083067255,0.001907407600697103,0.7260090443656617,0.7334860821603943
old_aggregate_s,REAL,11,9993,0.7053176636966895,0.08607391704324262,0.0008610405873952171,0.7036300241453949,0.707005303247984
old_aggregate_s,HALL,11,1766,0.6840954976301906,0.08377759332328041,0.0019935747786571584,0.6801880910640226,0.6880029041963587
old_aggregate_s,REAL,12,9993,0.7342441012154801,0.07656485631489016,0.0007659166809160454,0.7327429045208846,0.7357452979100756
old_aggregate_s,HALL,12,1766,0.6982344510128652,0.07032707873430563,0.0016735058248848978,0.6949543795960907,0.7015145224296396
old_aggregate_s,REAL,13,9993,0.7835477191705454,0.11278016107652793,0.0011281965486835534,0.7813364539351256,0.7857589844059653
old_aggregate_s,HALL,13,1766,0.7301142337064376,0.10592610684486525,0.002520621643932873,0.7251738152843291,0.735054652128546
old_aggregate_s,REAL,14,9993,0.6052790619101143,0.05701355686085869,0.0005703352208811594,0.6041612048771872,0.6063969189430414
old_aggregate_s,HALL,14,1766,0.5950053515986435,0.06285478365043326,0.001495694808514339,0.5920737897739554,0.5979369134233317
old_aggregate_s,REAL,15,9993,0.5984387014508188,0.061416510794791754,0.0006143801786544091,0.5972345163006562,0.5996428866009814
old_aggregate_s,HALL,15,1766,0.6066704326280786,0.06595221237989941,0.0015694013396857934,0.6035944060022945,0.6097464592538627
old_aggregate_s,REAL,16,9993,0.6299305378788288,0.07917731234148057,0.0007920503895812324,0.6283781191152495,0.631482956642408
old_aggregate_s,HALL,16,1766,0.6258932534997622,0.08434404037267752,0.0020070539740640408,0.6219594277105966,0.6298270792889278
old_aggregate_s,REAL,17,9993,0.6317643508334472,0.0591994554124682,0.0005922018610611182,0.6306036351857673,0.632925066481127
old_aggregate_s,HALL,17,1766,0.6154252343546359,0.06620283976643174,0.0015753652784528524,0.6123375184088683,0.6185129503004035
old_aggregate_s,REAL,18,9993,0.47446699066943715,0.05366231427731157,0.0005368110595351433,0.4734148409927483,0.475519140346126
old_aggregate_s,HALL,18,1766,0.47672832550508387,0.06586057054859736,0.0015672206272028177,0.47365657307576636,0.4798000779344014
old_aggregate_s,REAL,19,9993,0.5673364003439703,0.06625301014606699,0.0006627621088071457,0.5660373866107082,0.5686354140772323
old_aggregate_s,HALL,19,1766,0.5507083054577103,0.07111990654379656,0.0016923719854192551,0.5473912563662886,0.554025354549132
old_aggregate_s,REAL,20,9993,0.6538008725029993,0.12774157204505215,0.0012778630508148247,0.6512962609234023,0.6563054840825964
old_aggregate_s,HALL,20,1766,0.6454127254059469,0.16624755728747073,0.003956033159639173,0.6376589004130541,0.6531665503988396
old_aggregate_s,REAL,21,9993,0.43824724296388784,0.04821918388108566,0.0004823606946089074,0.4373018160024544,0.4391926699253213
old_aggregate_s,HALL,21,1766,0.46105943483512507,0.060148168656330554,0.0014312880957676858,0.4582541101674204,0.46386475950282974
old_aggregate_s,REAL,22,9993,0.4165509565270461,0.09556789909255445,0.0009560136542808825,0.4146771697646556,0.41842474328943663
old_aggregate_s,HALL,22,1766,0.41556176396417993,0.09669013611147328,0.0023008421351153364,0.4110521133793539,0.420071414549006
old_aggregate_s,REAL,23,9993,0.3238192354041416,0.05867880947300069,0.0005869935784484097,0.3226687279903827,0.3249697428179005
old_aggregate_s,HALL,23,1766,0.3527680783957614,0.08004574729364045,0.0019047716294211354,0.349034726002096,0.3565014307894268
old_aggregate_s,REAL,24,9993,0.3378568586376972,0.06718740658260704,0.0006721093452780297,0.3365395243209523,0.3391741929544421
old_aggregate_s,HALL,24,1766,0.365017620701077,0.08009116873118066,0.0019058524796663927,0.3612821498409309,0.36875309156122316
old_aggregate_s,REAL,25,9993,0.3620022797156869,0.1205636244009279,0.0012060584383596503,0.359638405176502,0.3643661542548718
old_aggregate_s,HALL,25,1766,0.35786370177028676,0.09829433098101534,0.0023390156168914184,0.3532792311611796,0.3624481723793939
old_aggregate_s,REAL,26,9993,0.29240631678137086,0.05091158589367793,0.0005092941430920506,0.29140810026091046,0.29340453330183125
old_aggregate_s,HALL,26,1766,0.301668897498977,0.05199776453617461,0.0012373407711279468,0.29924370958756624,0.3040940854103878
old_aggregate_s,REAL,27,9993,0.2967576809972301,0.0880174927187683,0.000880483150238743,0.2950319340227622,0.298483427971698
old_aggregate_s,HALL,27,1766,0.31404359144235655,0.12089983421911137,0.0028769370267416813,0.3084047948699429,0.3196823880147702
old_aggregate_s,REAL,28,9993,0.2800538152020865,0.05776567613529081,0.000577859047425767,0.278921211469132,0.281186418935041
old_aggregate_s,HALL,28,1766,0.29172533121073907,0.07494752514939916,0.001783454142494395,0.28822976109145004,0.2952209013300281
old_aggregate_s,REAL,29,9993,0.3055030705542771,0.052738841513697086,0.0005275730980464541,0.30446902728210606,0.30653711382644816
old_aggregate_s,HALL,29,1766,0.3032836833228341,0.054371465179810896,0.0012938254414021954,0.3007477854576858,0.3058195811879824
old_aggregate_s,REAL,30,9993,0.35808653961004083,0.09146468620958503,0.0009149671566620435,0.35629320398298325,0.3598798752370984
old_aggregate_s,HALL,30,1766,0.3353755100886522,0.06951578063257817,0.0016542001445780507,0.3321332778052792,0.3386177423720252
old_aggregate_s,REAL,31,9993,0.2986575472668629,0.06691124085090368,0.0006693467208731844,0.29734562769395145,0.2999694668397743
old_aggregate_s,HALL,31,1766,0.30616345633736824,0.07535503807602015,0.0017931513355058182,0.30264887971977683,0.30967803295495966
old_aggregate_s,REAL,32,9993,0.698621235087769,0.21919482954376535,0.0021927158803466493,0.6943235119622896,0.7029189582132483
old_aggregate_s,HALL,32,1766,0.7886301958817453,0.3068731996894076,0.007302366263804126,0.7743175580046893,0.8029428337588014
token_all_s,REAL,1,9993,1.5373396559674426,0.29165081538893095,0.0029175294679643486,1.5316212982102324,1.5430580137246528
token_all_s,HALL,1,1766,1.5014379471371695,0.29276145633658823,0.006966562685363949,1.4877834842738562,1.5150924100004828
token_all_s,REAL,2,9993,0.7083874150318843,0.09705234332018357,0.0009708632948412289,0.7064845229739954,0.7102903070897731
token_all_s,HALL,2,1766,0.7060479654731189,0.10308501177365227,0.0024530148381861215,0.7012400563902741,0.7108558745559637
token_all_s,REAL,3,9993,0.8447533494285977,0.09488661352944733,0.0009491984128977476,0.8428929205393181,0.8466137783178773
token_all_s,HALL,3,1766,0.8420160026674497,0.09219011215840513,0.0021937593949658074,0.8377162342533168,0.8463157710815826
token_all_s,REAL,4,9993,0.8963940341074427,0.1015217980805589,0.0010155734937540603,0.8944035100596847,0.8983845581552007
token_all_s,HALL,4,1766,0.8787093723819318,0.10363850113326914,0.002466185691917016,0.8738756484257745,0.8835430963380891
token_all_s,REAL,5,9993,0.8892513446880391,0.0792571418723935,0.0007928489644404923,0.8876973607177358,0.8908053286583425
token_all_s,HALL,5,1766,0.8731895762823716,0.07836005178307151,0.0018646587553093415,0.8695348451219653,0.8768443074427779
token_all_s,REAL,6,9993,0.9584382201570011,0.13333692958587168,0.0013338362202618835,0.9558239011652878,0.9610525391487144
token_all_s,HALL,6,1766,0.9479190669405366,0.1228409885490954,0.0029231288085801066,0.9421897344757196,0.9536483994053536
token_all_s,REAL,7,9993,0.7322422756657734,0.05869883540432009,0.0005871939078891824,0.7310913756063105,0.7333931757252362
token_all_s,HALL,7,1766,0.7192483782633244,0.0612717023317944,0.0014580237455939298,0.7163906517219604,0.7221061048046885
token_all_s,REAL,8,9993,0.8126152949231553,0.06927718150447557,0.0006930144125511443,0.811256986674555,0.8139736031717556
token_all_s,HALL,8,1766,0.8138994306899683,0.07862926534536575,0.001871064971417642,0.8102321433459897,0.8175667180339469
token_all_s,REAL,9,9993,0.7062219296753807,0.047397800206736444,0.0004741439815123815,0.7052926074716164,0.707151251879145
token_all_s,HALL,9,1766,0.6821100454638256,0.052218244399783946,0.0012425873182995426,0.6796745743199585,0.6845455166076927
token_all_s,REAL,10,9993,0.6717005834128064,0.05577099856087445,0.0005579052866427336,0.6706070890509866,0.6727940777746261
token_all_s,HALL,10,1766,0.647985290090468,0.05763398600544508,0.0013714605103367988,0.6452972274902079,0.6506733526907281
token_all_s,REAL,11,9993,0.6300686464484576,0.05949080106398005,0.0005951163378216771,0.6289022184263271,0.6312350744705881
token_all_s,HALL,11,1766,0.599592065166509,0.05660821305549701,0.0013470511784316177,0.596951844856783,0.602232285476235
token_all_s,REAL,12,9993,0.6345428521659631,0.04771002383631503,0.00047726731116491666,0.6336074082360799,0.6354782960958463
token_all_s,HALL,12,1766,0.6165265691881137,0.050457405659229106,0.0012006863330455643,0.6141732239753444,0.618879914400883
token_all_s,REAL,13,9993,0.6680482256630812,0.05722468556487044,0.0005724472472599164,0.6669262290584518,0.6691702222677106
token_all_s,HALL,13,1766,0.6468710362033693,0.06093347489974683,0.001449975272831313,0.6440290846686199,0.6497129877381187
token_all_s,REAL,14,9993,0.5685453355479357,0.03979198190962684,0.00039805916419339703,0.5677651395861166,0.5693255315097548
token_all_s,HALL,14,1766,0.5630351264168965,0.045633316286121044,0.00108589211990667,0.5609067778618794,0.5651634749719135
token_all_s,REAL,15,9993,0.5441078771750848,0.04324997421690565,0.00043265119659703026,0.5432598808297546,0.544955873520415
token_all_s,HALL,15,1766,0.5473785525776387,0.047272976023070214,0.0011249095250086278,0.5451737299086218,0.5495833752466556
token_all_s,REAL,16,9993,0.5385168372039906,0.050055878488287686,0.0005007340724889491,0.5375353984219122,0.5394982759860689
token_all_s,HALL,16,1766,0.5483435071236955,0.05625489326954563,0.0013386435674448088,0.5457197657315037,0.5509672485158873
token_all_s,REAL,17,9993,0.5387911910315504,0.039136297008650206,0.000391500019080953,0.5380238509941517,0.539558531068949
token_all_s,HALL,17,1766,0.5401007029167794,0.04684602934227191,0.00111474988564794,0.5379157931409094,0.5422856126926493
token_all_s,REAL,18,9993,0.4540417010595905,0.036223642491159766,0.0003623632742601108,0.4533314690420407,0.45475193307714035
token_all_s,HALL,18,1766,0.4563755265111156,0.04294090982444487,0.001021823513934915,0.4543727524238032,0.45837830059842805
