feature,label,layer,n,mean,std,sem,ci95_low,ci95_high
old_aggregate_s,REAL,1,1485,1.2958306856428332,0.22958408552619838,0.005957698939281142,1.2841535957218422,1.3075077755638242
old_aggregate_s,HALL,1,432,1.1792065032102443,0.19459250589089785,0.009362336304866143,1.1608563240527068,1.197556682367782
old_aggregate_s,REAL,2,1485,0.8529787414001696,0.1462618658341439,0.003795490270765846,0.8455395804694685,0.8604179023308707
old_aggregate_s,HALL,2,432,0.8409643795479227,0.12836525559492942,0.006175976239360634,0.8288594661187758,0.8530692929770696
old_aggregate_s,REAL,3,1485,0.5084566888183054,0.06196969037916753,0.0016081112843399472,0.5053047907009991,0.5116085869356117
old_aggregate_s,HALL,3,432,0.5125347871885255,0.049188598731344846,0.0023665875598835357,0.5078962755711538,0.5171732988058972
old_aggregate_s,REAL,4,1485,0.7127225586862275,0.08605927362583399,0.002233235121767312,0.7083454178475636,0.7170996995248914
old_aggregate_s,HALL,4,432,0.6723976017976249,0.06779096477847432,0.003261594313623049,0.6660048769429237,0.6787903266523261
old_aggregate_s,REAL,5,1485,0.7394683202910504,0.09557043580762552,0.0024800494456431025,0.7346074233775899,0.7443292172045108
old_aggregate_s,HALL,5,432,0.6908148890016256,0.0632820494812078,0.003044659025237212,0.6848473573121606,0.6967824206910905
old_aggregate_s,REAL,6,1485,0.7858049236564123,0.11105513486910792,0.0028818768413105354,0.7801564450474436,0.791453402265381
old_aggregate_s,HALL,6,432,0.7232109575911805,0.09223894705604706,0.004437848409381367,0.714512774708793,0.7319091404735679
old_aggregate_s,REAL,7,1485,0.7893880425679564,0.09139043886861001,0.0023715786721890367,0.7847397483704659,0.7940363367654468
old_aggregate_s,HALL,7,432,0.7251712328030003,0.08864030344858317,0.004264708588090801,0.7168124039703424,0.7335300616356583
old_aggregate_s,REAL,8,1485,0.8021892052306872,0.0883771749215794,0.00229338457881426,0.7976941714562112,0.8066842390051631
old_aggregate_s,HALL,8,432,0.7979290266003873,0.07818542233629681,0.0037616978860471285,0.790556098743735,0.8053019544570397
old_aggregate_s,REAL,9,1485,0.7040026778323883,0.0569986097944808,0.0014791119181225983,0.7011036184728681,0.7069017371919086
old_aggregate_s,HALL,9,432,0.7063543359162631,0.05016366454949532,0.002413500435932434,0.7016238750618355,0.7110847967706906
old_aggregate_s,REAL,10,1485,0.7129663150318544,0.06574643302728843,0.0017061176231376776,0.7096223244905046,0.7163103055732042
old_aggregate_s,HALL,10,432,0.685741953689743,0.051191452662085975,0.002462949914555277,0.6809145718572147,0.6905693355222713
old_aggregate_s,REAL,11,1485,0.7488272975992274,0.06752997110290174,0.0017524003734289055,0.7453925928673067,0.752262002331148
old_aggregate_s,HALL,11,432,0.7282082506076053,0.05170542443818676,0.0024876783931625816,0.7233324009570067,0.7330841002582039
old_aggregate_s,REAL,12,1485,0.7144822864620773,0.11342252512717935,0.002943310535188098,0.7087133978131087,0.720251175111046
