signal,label,layer,mean,median,q25,q75
AE,1,28,0.68849784,0.69536734,0.649145245552063,0.7385437488555908
I,0,1,1.3956119,1.1897113,0.8800212144851685,1.763969749212265
I,0,2,0.9284709,0.8727522,0.6777344048023224,1.1327846348285675
I,0,3,0.89540476,0.71914846,0.5580748319625854,0.9766190201044083
I,0,4,1.7430881,1.1962769,0.847465991973877,2.021136462688446
I,0,5,2.1381142,1.4826794,0.9793725460767746,2.810902178287506
I,0,6,4.6807666,3.6810112,2.342186152935028,6.270878553390503
I,0,7,2.7435324,2.3488984,1.5171634256839752,3.567733585834503
I,0,8,5.69302,5.024002,2.72496896982193,8.052591800689697
I,0,9,12.191184,10.22736,6.3571953773498535,15.793286800384521
I,0,10,16.273932,16.233658,12.196796417236328,20.053462028503418
I,0,11,7.9329085,7.6620445,6.189709186553955,9.67739224433899
I,0,12,12.358816,12.255657,8.82318639755249,15.65410041809082
I,0,13,14.466324,14.677618,10.87263560295105,17.919023513793945
I,0,14,14.833865,14.887333,11.172359943389893,18.155322074890137
I,0,15,28.79686,28.8107,21.660481929779053,34.85787773132324
I,0,16,14.331886,12.656254,9.51978063583374,17.918386936187744
I,0,17,22.343544,22.420248,16.006191730499268,28.970078468322754
I,0,18,16.196232,15.767531,10.01004409790039,21.246920108795166
I,0,19,16.07005,16.246948,11.63869833946228,20.300207138061523
I,0,20,37.391533,38.734623,29.83197593688965,45.74824905395508
I,0,21,26.946327,27.203938,19.84644842147827,33.950371742248535
I,0,22,56.86329,57.639553,46.32404804229736,68.27436637878418
I,0,23,62.618134,63.472008,44.39431381225586,79.62170791625977
I,0,24,59.31228,57.059853,35.85286235809326,80.68359375
I,0,25,54.146168,51.847565,35.201064109802246,72.24616813659668
I,0,26,58.56958,51.962395,30.14872646331787,80.22184944152832
I,0,27,121.12999,113.80859,75.60549926757812,159.09466171264648
I,0,28,136.81511,128.09605,80.55445861816406,182.18402099609375
I,1,1,1.9808803,1.8553059,1.1769914627075195,2.5471103191375732
I,1,2,1.2095662,1.1794623,0.872360348701477,1.5147316455841064
I,1,3,1.3421314,1.0231711,0.7053412199020386,1.5814000368118286
I,1,4,2.8858464,2.1382923,1.1719263792037964,3.9832775592803955
I,1,5,3.1662128,2.547265,1.290332555770874,3.994483709335327
I,1,6,6.164558,5.0684204,3.263105630874634,8.110377311706543
I,1,7,4.5172076,3.9005518,2.2374820709228516,6.550166130065918
I,1,8,6.886501,7.066227,3.605893611907959,9.29109001159668
I,1,9,14.849761,13.737806,8.47623348236084,19.03254508972168
I,1,10,19.290691,19.724606,14.593446731567383,24.41399574279785
I,1,11,9.837614,9.8794155,7.70237922668457,12.152667999267578
I,1,12,13.932213,13.769668,10.964682579040527,17.066852569580078
I,1,13,16.762665,17.37414,13.759699821472168,20.07148551940918
I,1,14,18.561117,18.547203,13.857345581054688,23.564144134521484
I,1,15,29.743435,28.862232,23.906084060668945,35.208824157714844
I,1,16,15.348963,13.424824,10.681597709655762,18.942779541015625
I,1,17,25.940754,25.730204,21.091840744018555,31.31785774230957
I,1,18,20.425072,19.95436,15.30759048461914,25.472959518432617
I,1,19,20.03387,20.231672,15.817888259887695,24.258272171020508
I,1,20,42.351387,43.74035,36.92801284790039,48.86763000488281
I,1,21,32.779644,33.32782,25.95792579650879,39.74784851074219
I,1,22,60.67813,61.487656,50.67824935913086,71.20911407470703
I,1,23,76.57144,78.52607,60.31733703613281,93.77581787109375
I,1,24,70.0078,70.69258,50.2951545715332,89.36675262451172
I,1,25,60.89763,60.584,44.05988311767578,76.54692840576172
I,1,26,68.762054,65.31432,46.23167037963867,86.68276977539062
I,1,27,138.83932,134.58861,98.98233032226562,173.5514678955078
I,1,28,154.89401,151.289,110.74800872802734,193.3563232421875
S,0,1,1.5100446,1.2942748,0.9207352846860886,1.9320068657398224
S,0,2,0.3835025,0.3417415,0.25450728088617325,0.46927063167095184
S,0,3,0.42040163,0.30370194,0.23409099504351616,0.4362124875187874
S,0,4,0.81115645,0.59221226,0.4268888011574745,0.9310090094804764
S,0,5,1.3218747,0.9659208,0.6230173707008362,1.6604459881782532
S,0,6,2.84206,2.3766882,1.5539298355579376,3.678737759590149
S,0,7,1.9828657,1.6727016,1.1212627291679382,2.5422472953796387
S,0,8,4.770254,4.33171,2.417584717273712,6.7493369579315186
S,0,9,9.244593,8.022356,5.12650465965271,12.423840522766113
S,0,10,16.181765,16.019009,12.098033666610718,20.145984649658203
S,0,11,5.3209276,5.0520077,3.9597873091697693,6.577765345573425
S,0,12,9.059107,8.970337,6.489262819290161,11.517372846603394
S,0,13,10.392833,10.516323,7.804292678833008,12.7303466796875
S,0,14,10.748003,10.721289,8.249644756317139,13.23607850074768
S,0,15,19.387877,19.08305,14.558979988098145,23.64839267730713
S,0,16,9.339209,8.21427,6.182153701782227,11.707135915756226
S,0,17,14.7569065,14.56962,10.361677885055542,19.23910903930664
S,0,18,9.392579,9.080105,5.804729223251343,12.315619230270386
S,0,19,9.870428,9.943409,7.182822108268738,12.320985078811646
S,0,20,22.100626,22.46066,17.18841314315796,26.783129692077637
S,0,21,15.955572,15.971484,11.499597787857056,20.118008613586426
S,0,22,34.786446,34.90544,28.43350315093994,41.17009353637695
S,0,23,35.57978,35.329765,24.629257202148438,43.966115951538086
S,0,24,32.661144,32.680717,20.63257074356079,43.88009452819824
S,0,25,23.489374,21.734653,14.376699924468994,31.736909866333008
S,0,26,22.236994,19.85299,11.798826932907104,30.40427589416504
S,0,27,53.815853,51.85713,33.70417785644531,71.71759796142578
S,0,28,93.492615,90.37215,55.93381309509277,126.97969436645508
S,1,1,2.2648003,1.9826504,1.2319568395614624,2.988943576812744
S,1,2,0.53104025,0.48804706,0.3375919759273529,0.6793480515480042
S,1,3,0.6286537,0.44135094,0.2981206774711609,0.6543586254119873
S,1,4,1.3927914,1.0131507,0.586674690246582,1.9829554557800293
S,1,5,2.011172,1.6718335,0.8709573745727539,2.545107841491699
S,1,6,3.796764,3.2919984,2.1728949546813965,4.780283451080322
S,1,7,3.2527435,2.8006742,1.665581464767456,4.669075965881348
S,1,8,5.632552,5.8321986,3.1494052410125732,7.474210739135742
S,1,9,11.201219,10.401251,7.002974510192871,14.385845184326172
S,1,10,18.891605,19.302572,14.388954162597656,23.42012596130371
S,1,11,6.7399726,6.7477374,5.154059410095215,8.342496871948242
S,1,12,10.129163,9.842371,7.8547468185424805,12.423702239990234
S,1,13,12.114049,12.317196,9.906770706176758,14.362947463989258
S,1,14,13.175312,13.229326,10.031163215637207,16.4314022064209
S,1,15,19.903767,19.225258,15.947647094726562,23.59271240234375
S,1,16,10.130517,8.859375,7.052343845367432,12.359426498413086
S,1,17,17.446772,17.25081,14.18766975402832,20.93827247619629
S,1,18,12.01146,11.630789,9.042787551879883,14.812371253967285
S,1,19,12.211685,12.113298,9.531145095825195,14.612512588500977
S,1,20,25.406992,26.050758,22.127527236938477,29.191200256347656
S,1,21,20.394466,20.430557,15.769323348999023,25.13949966430664
S,1,22,35.223003,35.26878,29.283275604248047,41.195613861083984
S,1,23,43.759823,44.481224,34.2743034362793,53.6381950378418
S,1,24,38.10904,37.312206,25.831777572631836,49.065101623535156
S,1,25,25.731876,25.25806,18.210060119628906,32.52342224121094
S,1,26,26.394701,25.093767,17.586734771728516,33.25970458984375
S,1,27,60.486347,58.752197,41.106544494628906,77.53855895996094
S,1,28,105.529655,102.86089,74.11524963378906,133.08816528320312
S_C,0,1,0.6691137,0.57963884,0.4197060540318489,0.8315935134887695
S_C,0,2,2.218443,2.0337174,1.5150159895420074,2.708423614501953
S_C,0,3,1.1136581,0.9146764,0.6966363936662674,1.2393900156021118
S_C,0,4,2.1974525,1.7366061,1.2360374629497528,2.5651118755340576
S_C,0,5,2.873268,2.2837176,1.4523979127407074,3.7199631333351135
S_C,0,6,6.63835,5.775976,3.733368456363678,8.871540069580078
S_C,0,7,1.4184477,1.2417138,0.8203546106815338,1.8140819072723389
S_C,0,8,2.806631,2.5549417,1.3668984174728394,4.001896500587463
S_C,0,9,5.3421507,4.61331,2.945267140865326,7.126537084579468
S_C,0,10,14.985712,14.960371,11.505774974822998,18.294623374938965
S_C,0,11,3.175567,3.0201318,2.3757156133651733,3.903672695159912
S_C,0,12,5.248187,5.172592,3.7179882526397705,6.682003736495972
S_C,0,13,5.9571404,6.039998,4.473987340927124,7.3383400440216064
S_C,0,14,6.3815513,6.303637,4.857490062713623,7.863120913505554
S_C,0,15,11.936038,11.55566,8.676557302474976,14.603331565856934
S_C,0,16,5.201066,4.5912733,3.456947445869446,6.4468278884887695
S_C,0,17,8.607429,8.401686,5.925513386726379,11.328261852264404
S_C,0,18,5.416558,5.2034154,3.3436595797538757,7.048245549201965
S_C,0,19,5.6490006,5.6759815,4.081954121589661,7.067804336547852
S_C,0,20,12.836661,12.907157,9.906665086746216,15.614474058151245
S_C,0,21,8.695788,8.716253,6.2463825941085815,10.976400375366211
S_C,0,22,20.335705,20.338535,16.39548921585083,24.308363914489746
S_C,0,23,19.575409,19.816238,13.876043796539307,24.256330490112305
S_C,0,24,19.313692,18.945946,12.16356348991394,25.7098650932312
S_C,0,25,12.936426,12.00279,7.796656608581543,17.54526424407959
S_C,0,26,12.132421,10.755935,6.408934593200684,16.460620880126953
S_C,0,27,28.263357,26.978289,17.58474349975586,37.626654624938965
S_C,0,28,53.468826,51.371586,32.58113193511963,71.79787063598633
S_C,1,1,0.9563881,0.880604,0.5618938207626343,1.22306489944458
S_C,1,2,2.8055036,2.6845548,1.9632961750030518,3.4435975551605225
S_C,1,3,1.6180197,1.2970525,0.898978590965271,1.804644227027893
S_C,1,4,3.6634693,2.85116,1.771303415298462,5.188827991485596
S_C,1,5,4.1707516,3.6544833,2.0650620460510254,5.407462120056152
S_C,1,6,8.662605,7.639652,5.2247209548950195,11.149354934692383
S_C,1,7,2.3068612,2.0090642,1.223344087600708,3.2704615592956543
S_C,1,8,3.32277,3.439891,1.8360254764556885,4.446929931640625
S_C,1,9,6.533616,6.020101,3.9879908561706543,8.335845947265625
S_C,1,10,17.921497,18.02348,13.89185905456543,22.32976531982422
S_C,1,11,3.9901457,3.9946826,3.0446853637695312,4.934121608734131
S_C,1,12,5.8368173,5.6476717,4.458245277404785,7.167506217956543
S_C,1,13,6.9317255,7.0327044,5.648109436035156,8.235065460205078
S_C,1,14,7.8159266,7.804451,5.907018661499023,9.713732719421387
S_C,1,15,12.105654,11.447615,9.304967880249023,14.43996524810791
S_C,1,16,5.615645,4.8822117,3.8989808559417725,6.834100246429443
S_C,1,17,10.146771,9.938408,8.097331047058105,12.24751091003418
S_C,1,18,6.9032373,6.650831,5.158702850341797,8.531672477722168
S_C,1,19,6.9754453,6.8986588,5.419985771179199,8.335319519042969
S_C,1,20,14.677641,14.916304,12.704766273498535,16.924850463867188
S_C,1,21,11.175206,11.227858,8.612256050109863,13.756857872009277
S_C,1,22,20.611063,20.41876,16.86345672607422,24.24272918701172
S_C,1,23,24.12341,24.367596,19.06121826171875,29.424724578857422
S_C,1,24,22.754704,22.181278,15.42012882232666,29.32393455505371
S_C,1,25,14.175627,13.865551,9.945637702941895,17.87078094482422
S_C,1,26,14.441336,13.680344,9.683114051818848,18.100345611572266
S_C,1,27,31.893177,30.96708,21.743873596191406,40.6485595703125
S_C,1,28,59.801624,58.626488,42.953834533691406,75.33840942382812
N_C,0,1,0.47555006,0.4146021,0.3041208013892174,0.5882178246974945
N_C,0,2,1.4533813,1.214489,0.8721363991498947,1.748832106590271
N_C,0,3,0.6880598,0.5297375,0.395894855260849,0.7216719686985016
N_C,0,4,1.1142093,0.8335831,0.5837767124176025,1.222030371427536
N_C,0,5,1.915374,1.4406824,0.9328239262104034,2.431867837905884
N_C,0,6,4.214669,3.6040828,2.2621195316314697,5.6627010107040405
N_C,0,7,0.8407201,0.7284344,0.45435483753681183,1.0511557757854462
N_C,0,8,1.453435,1.3151714,0.6571302562952042,2.0875648856163025
N_C,0,9,2.6527326,2.328291,1.3813299536705017,3.477501332759857
N_C,0,10,7.6667337,7.177157,5.515581488609314,9.518809795379639
N_C,0,11,1.64647,1.5770736,1.2453408241271973,1.997834950685501
N_C,0,12,2.720916,2.6082327,1.8014481365680695,3.4926859736442566
N_C,0,13,2.8840744,2.9559808,2.1250316500663757,3.572486162185669
N_C,0,14,3.010645,2.9216237,2.1878257989883423,3.7493476271629333
N_C,0,15,6.1776757,5.7326026,4.00699257850647,7.64650571346283
N_C,0,16,2.0369132,1.8376207,1.381866604089737,2.4739714860916138
N_C,0,17,4.341807,4.1408353,2.740057647228241,5.680546522140503
N_C,0,18,2.1011689,1.9186058,1.1764521598815918,2.7406944036483765
N_C,0,19,2.7596397,2.690447,1.903760701417923,3.457883298397064
N_C,0,20,7.1025887,6.8476315,5.313665866851807,8.637470006942749
N_C,0,21,4.2371435,4.2312784,2.9089032411575317,5.375363230705261
N_C,0,22,12.522551,12.122416,9.960028171539307,14.752487421035767
N_C,0,23,10.122765,9.778275,7.253658890724182,12.28214406967163
N_C,0,24,10.957457,10.440476,6.843439936637878,14.061643600463867
N_C,0,25,6.4186378,5.69666,3.6248286366462708,8.447874546051025
N_C,0,26,4.448187,4.12465,2.273802399635315,6.33788275718689
N_C,0,27,11.242846,10.629694,7.038193583488464,14.964165925979614
N_C,0,28,30.71359,29.399132,18.855687141418457,41.52746868133545
N_C,1,1,0.6790175,0.6226155,0.4033149778842926,0.8615357875823975
N_C,1,2,1.7440946,1.5011047,1.076573371887207,2.050877332687378
N_C,1,3,1.0351332,0.76298314,0.5181698203086853,1.1188405752182007
N_C,1,4,1.9718456,1.4451675,0.8536258339881897,2.8742618560791016
N_C,1,5,2.8999903,2.4697583,1.3386812210083008,3.7939815521240234
N_C,1,6,5.6113014,4.9992867,3.3076162338256836,7.271021366119385
N_C,1,7,1.4035,1.1893965,0.6872932314872742,2.0329298973083496
N_C,1,8,1.7397758,1.7161512,0.907950758934021,2.301924705505371
N_C,1,9,3.3867218,3.059961,1.97450590133667,4.390526294708252
N_C,1,10,9.719027,9.536635,6.772513389587402,12.373963356018066
N_C,1,11,2.0371583,2.0261705,1.5697473287582397,2.4959373474121094
N_C,1,12,3.0088797,2.8689384,2.2187836170196533,3.6669347286224365
N_C,1,13,3.187132,3.1960247,2.559063673019409,3.812289237976074
N_C,1,14,3.5681279,3.529141,2.618372917175293,4.443206310272217
N_C,1,15,6.0467134,5.4526324,4.184273719787598,7.42805290222168
N_C,1,16,2.120402,1.8643806,1.472393274307251,2.5056233406066895
N_C,1,17,4.9147553,4.714243,3.70208477973938,6.04072904586792
N_C,1,18,2.5367813,2.3721287,1.7520242929458618,3.148923635482788
N_C,1,19,3.1166,2.9326012,2.3146684169769287,3.676119804382324
N_C,1,20,7.9798427,7.976889,6.549896717071533,9.434065818786621
N_C,1,21,5.5313387,5.5331125,4.022940158843994,6.9364776611328125
N_C,1,22,12.308628,11.793925,9.268726348876953,14.880929946899414
N_C,1,23,11.930626,11.746661,8.929559707641602,14.712281227111816
N_C,1,24,13.321578,12.472114,7.973262310028076,17.14431381225586
N_C,1,25,6.7558403,6.5802145,4.614788055419922,8.40800952911377
N_C,1,26,5.5655394,5.455405,3.7403159141540527,7.082719802856445
N_C,1,27,12.876379,12.423821,8.401710510253906,16.598844528198242
N_C,1,28,33.629707,33.277683,25.139652252197266,41.88233947753906
kappa_C,0,1,0.7160682,0.7188416,0.6944813430309296,0.7418635785579681
kappa_C,0,2,0.63252413,0.62161505,0.5118328332901001,0.7582716941833496
kappa_C,0,3,0.5897859,0.5856868,0.542994886636734,0.6235519647598267
kappa_C,0,4,0.48961395,0.48686856,0.4335327073931694,0.5361763536930084
kappa_C,0,5,0.65118885,0.6455244,0.610413447022438,0.688563197851181
kappa_C,0,6,0.626285,0.6352258,0.5775032341480255,0.6810943335294724
kappa_C,0,7,0.57858866,0.57517123,0.5372278392314911,0.6104546934366226
kappa_C,0,8,0.505285,0.49551025,0.44905637204647064,0.5528301447629929
kappa_C,0,9,0.4915676,0.48522925,0.44633952528238297,0.5250281095504761
kappa_C,0,10,0.5073045,0.49399114,0.43224988877773285,0.5695667266845703
kappa_C,0,11,0.5224182,0.52129066,0.49028509110212326,0.553412601351738
kappa_C,0,12,0.5131369,0.51020825,0.4732268378138542,0.5515949577093124
kappa_C,0,13,0.48378104,0.48586383,0.4408809691667557,0.5246109515428543
kappa_C,0,14,0.46800572,0.46273923,0.4255495145916939,0.5029138624668121
kappa_C,0,15,0.5037267,0.49986184,0.4462994709610939,0.5582547783851624
kappa_C,0,16,0.39842704,0.39342612,0.3575829640030861,0.43433184921741486
kappa_C,0,17,0.49552128,0.49135232,0.441036194562912,0.5428886711597443
kappa_C,0,18,0.37475497,0.3664703,0.3304457664489746,0.4099633917212486
kappa_C,0,19,0.4805276,0.47381192,0.42445962131023407,0.5301541835069656
kappa_C,0,20,0.55099905,0.5466927,0.4972924590110779,0.6033003777265549
kappa_C,0,21,0.48440394,0.4775079,0.4352216124534607,0.5278387069702148
kappa_C,0,22,0.61723554,0.6105972,0.5553498566150665,0.6819737106561661
kappa_C,0,23,0.5201191,0.51356167,0.46578118205070496,0.5683946460485458
kappa_C,0,24,0.5704994,0.5637926,0.4873773604631424,0.6466532498598099
kappa_C,0,25,0.48768294,0.47871196,0.4193880781531334,0.5415641963481903
kappa_C,0,26,0.3766939,0.3671667,0.3147161528468132,0.4262409657239914
kappa_C,0,27,0.4050882,0.3973658,0.3408766835927963,0.4581998810172081
kappa_C,0,28,0.5861191,0.5792066,0.5313414335250854,0.6420728862285614
kappa_C,1,1,0.7124974,0.71387,0.6914085149765015,0.7355570197105408
kappa_C,1,2,0.6018772,0.5781676,0.4851146340370178,0.7161602973937988
kappa_C,1,3,0.60673255,0.59938335,0.5616540908813477,0.6397064924240112
kappa_C,1,4,0.51955587,0.51593435,0.45980289578437805,0.5753376483917236
kappa_C,1,5,0.6786266,0.67863643,0.6341829895973206,0.7213099598884583
kappa_C,1,6,0.64375216,0.65149426,0.6037202477455139,0.6919087767601013
kappa_C,1,7,0.5915644,0.58812845,0.5494479537010193,0.6303304433822632
kappa_C,1,8,0.51154536,0.4995724,0.45830392837524414,0.5541698932647705
kappa_C,1,9,0.50833833,0.5028263,0.46487799286842346,0.5457053184509277
kappa_C,1,10,0.53355557,0.5231477,0.4634441137313843,0.5944112539291382
kappa_C,1,11,0.51313615,0.50987715,0.4812605082988739,0.5430315136909485
kappa_C,1,12,0.5118253,0.5138039,0.4778018295764923,0.5467767119407654
kappa_C,1,13,0.46141255,0.4615224,0.4226217269897461,0.49784761667251587
kappa_C,1,14,0.45249754,0.44947788,0.4184117019176483,0.4848429262638092
kappa_C,1,15,0.48689303,0.47877625,0.43891674280166626,0.529183566570282
kappa_C,1,16,0.3786089,0.37343317,0.34221306443214417,0.4096037745475769
kappa_C,1,17,0.4790975,0.47381762,0.43254759907722473,0.5204464793205261
kappa_C,1,18,0.3604002,0.34947398,0.32352927327156067,0.38692378997802734
kappa_C,1,19,0.44157037,0.43251237,0.3884366750717163,0.4848414957523346
kappa_C,1,20,0.53942406,0.5404007,0.4957888722419739,0.5830034613609314
kappa_C,1,21,0.4905366,0.48935127,0.43723398447036743,0.5406603813171387
kappa_C,1,22,0.5904826,0.5918029,0.5237565636634827,0.6561729311943054
kappa_C,1,23,0.49328566,0.49007124,0.44276678562164307,0.5392918586730957
kappa_C,1,24,0.5672571,0.5681334,0.47560492157936096,0.6579284071922302
kappa_C,1,25,0.47577968,0.46705234,0.4140987992286682,0.5253346562385559
kappa_C,1,26,0.39376086,0.38352618,0.33167150616645813,0.44164541363716125
kappa_C,1,27,0.4060648,0.39302114,0.33755356073379517,0.4606439173221588
kappa_C,1,28,0.5715513,0.5685704,0.5266084671020508,0.6135863661766052
visual_fraction,0,1,0.03916589,0.03344032,0.02375659393146634,0.04781515896320343
visual_fraction,0,2,0.031048918,0.028475836,0.021808560471981764,0.037797119468450546
visual_fraction,0,3,0.0314476,0.026241973,0.019580686930567026,0.035533166490495205
visual_fraction,0,4,0.045667216,0.03356936,0.024473692290484905,0.05332065187394619
visual_fraction,0,5,0.060683534,0.04465785,0.027587450109422207,0.0812152549624443
visual_fraction,0,6,0.1028898,0.086702004,0.05401019472628832,0.1392618529498577
visual_fraction,0,7,0.04108191,0.036402084,0.02347451262176037,0.05293155927211046
visual_fraction,0,8,0.06974558,0.062195078,0.03576177917420864,0.09802430309355259
visual_fraction,0,9,0.12741932,0.11379512,0.07324450090527534,0.17180785536766052
visual_fraction,0,10,0.20106713,0.1993353,0.1541176363825798,0.2451278306543827
visual_fraction,0,11,0.078769445,0.07402614,0.05639228317886591,0.09790532663464546
visual_fraction,0,12,0.12965275,0.12914944,0.08905105106532574,0.1663578301668167
visual_fraction,0,13,0.13889337,0.14331901,0.10632926411926746,0.17097973078489304
visual_fraction,0,14,0.14975637,0.14585021,0.11239564046263695,0.18664316833019257
visual_fraction,0,15,0.25672725,0.26266733,0.19914821535348892,0.312408484518528
visual_fraction,0,16,0.12072944,0.11015943,0.08318566158413887,0.15200473368167877
visual_fraction,0,17,0.20107317,0.20029211,0.14041240513324738,0.2638802155852318
visual_fraction,0,18,0.11692277,0.116231,0.07605290226638317,0.15385211631655693
visual_fraction,0,19,0.101066135,0.10146569,0.07408757507801056,0.12696250900626183
visual_fraction,0,20,0.18249436,0.18773456,0.1443762332201004,0.2228238210082054
visual_fraction,0,21,0.1187287,0.11859021,0.08625129237771034,0.14966489747166634
visual_fraction,0,22,0.1956953,0.19760916,0.15962886065244675,0.23104338347911835
visual_fraction,0,23,0.16324696,0.161053,0.11891276575624943,0.20277397707104683
visual_fraction,0,24,0.12507777,0.12243855,0.08086132444441319,0.16723667457699776
visual_fraction,0,25,0.075591266,0.071230665,0.0449586221948266,0.10180172882974148
visual_fraction,0,26,0.062081933,0.054530986,0.03215647488832474,0.08414782583713531
visual_fraction,0,27,0.10171139,0.09703007,0.06541493721306324,0.13010231405496597
visual_fraction,0,28,0.056025676,0.052916773,0.03448869474232197,0.07452162355184555
visual_fraction,1,1,0.055778217,0.051787976,0.03266844525933266,0.07295923680067062
visual_fraction,1,2,0.039892595,0.038278647,0.02768835797905922,0.05058344081044197
visual_fraction,1,3,0.04831196,0.038129587,0.025634031742811203,0.05711286514997482
visual_fraction,1,4,0.0735353,0.05810957,0.035677470266819,0.09712564945220947
visual_fraction,1,5,0.0938848,0.07975493,0.04068611562252045,0.12509284913539886
visual_fraction,1,6,0.14313349,0.12999974,0.07920042425394058,0.18680110573768616
visual_fraction,1,7,0.06748983,0.060288183,0.036048516631126404,0.09498939663171768
visual_fraction,1,8,0.090671726,0.09480466,0.05101102590560913,0.1245255172252655
visual_fraction,1,9,0.16509642,0.16373213,0.10128350555896759,0.21284718811511993
visual_fraction,1,10,0.2540768,0.25566113,0.19431063532829285,0.3212515413761139
visual_fraction,1,11,0.10698487,0.10331624,0.07559649646282196,0.13735291361808777
visual_fraction,1,12,0.1595117,0.16223834,0.12303201109170914,0.19725000858306885
visual_fraction,1,13,0.17246744,0.17728333,0.1411343365907669,0.21038614213466644
visual_fraction,1,14,0.19652073,0.1938722,0.14456841349601746,0.25236207246780396
visual_fraction,1,15,0.27698544,0.27644736,0.23516766726970673,0.3270789682865143
visual_fraction,1,16,0.13653934,0.12864004,0.1016196757555008,0.1647925227880478
visual_fraction,1,17,0.2421678,0.24514976,0.2014273852109909,0.291308730840683
visual_fraction,1,18,0.15068443,0.14982729,0.11590149998664856,0.18580934405326843
visual_fraction,1,19,0.12501183,0.12619343,0.09716404229402542,0.15198419988155365
visual_fraction,1,20,0.20840846,0.21516645,0.1801694929599762,0.2418087124824524
visual_fraction,1,21,0.1474674,0.15031591,0.11575969308614731,0.1786198765039444
