model,model_label,rank,feature_set,threshold_mode,threshold_mean,threshold_std,num_seeds,seeds,headline_positive_class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,accuracy_mean,accuracy_std,auc_mean,auc_std,aupr_mean,aupr_std,real_positive_precision_mean,real_positive_precision_std,real_positive_recall_mean,real_positive_recall_std,real_positive_f1_mean,real_positive_f1_std,real_positive_auc_mean,real_positive_auc_std,real_positive_aupr_mean,real_positive_aupr_std,hallucination_positive_precision_mean,hallucination_positive_precision_std,hallucination_positive_recall_mean,hallucination_positive_recall_std,hallucination_positive_f1_mean,hallucination_positive_f1_std,hallucination_positive_auc_mean,hallucination_positive_auc_std,hallucination_positive_aupr_mean,hallucination_positive_aupr_std
qwen2_5_vl_7b,qwen2_5_vl_7b,1,hpre_softmax_prob_gauss_source_hpre_cos_risk_sqrt_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9148155951675467,0.0037732319953763535,0.9608349472778137,0.007310216376786319,0.9372285319414656,0.0015327537821636366,0.8849114703618168,0.002125743074901326,0.8368193358192194,0.003380817120899731,0.9769042804334758,0.0006419809953671257,0.9148155951675467,0.0037732319953763535,0.9608349472778137,0.007310216376786319,0.9372285319414656,0.0015327537821636366,0.8368193358192194,0.003380817120899731,0.9769042804334758,0.0006419809953671257,0.42281574444086173,0.005279168510714289,0.24225865209471767,0.04217062623967295,0.30574211825325687,0.03225104488020285,0.8368193358192194,0.0033808171208997415,0.3607025059782507,0.0025429235051569457
qwen2_5_vl_7b,qwen2_5_vl_7b,2,hpre_raw_logit_gauss_source_hpre_cos_risk_cosine_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9153346746258579,0.003300099070915102,0.9651387992253065,0.005028328575660843,0.939559250642685,0.000836130279213292,0.8889530408006158,0.0011863768289008972,0.8329364617398145,0.0033973948423018747,0.9750894462283775,0.001240595052117262,0.9153346746258579,0.003300099070915102,0.9651387992253065,0.005028328575660843,0.939559250642685,0.000836130279213292,0.8329364617398145,0.0033973948423018747,0.9750894462283775,0.001240595052117262,0.4524555903866248,0.008761012181545798,0.24408014571948997,0.03606373383100788,0.3155981648118558,0.03156910495528078,0.8329364617398145,0.0033973948423019237,0.36695321580850093,0.005181946629961531
qwen2_5_vl_7b,qwen2_5_vl_7b,3,hpre_softmax_prob_gauss_risk_sqrt_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9152164411744558,0.004224642353517721,0.9610501398751884,0.007912535532967627,0.9375357783665071,0.0018227397773238293,0.8854888375673595,0.0027217351084932425,0.8320627562761569,0.0010687205450146367,0.976009133011074,0.00011259816067544746,0.9152164411744558,0.004224642353517721,0.9610501398751884,0.007912535532967627,0.9375357783665071,0.0018227397773238293,0.8320627562761569,0.0010687205450146367,0.976009133011074,0.00011259816067544746,0.42753132284382284,0.013197130683538226,0.24590163934426232,0.047218511463809544,0.3093935219470731,0.040050032715649504,0.8320627562761568,0.0010687205450146476,0.3604727209991412,0.011644403338688497
qwen2_5_vl_7b,qwen2_5_vl_7b,4,hpre_raw_logit_gauss_risk_sqrt_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9142925600635965,0.0034488607951449726,0.9659995696148053,0.006590657555891367,0.9394091006516675,0.0014141140064436993,0.888568129330254,0.002054864944578782,0.8316952825784542,0.007258212287252392,0.97588926611495,0.0015590075898531974,0.9142925600635965,0.0034488607951449726,0.9659995696148053,0.006590657555891367,0.9394091006516675,0.0014141140064436993,0.8316952825784542,0.007258212287252392,0.97588926611495,0.0015590075898531974,0.44867369222852926,0.010244571897833845,0.2331511839708561,0.03898166586344754,0.3045558891025182,0.033636508213702045,0.8316952825784542,0.007258212287252392,0.35717021622874445,0.012255909045408762
qwen2_5_vl_7b,qwen2_5_vl_7b,5,hpre_softmax_prob_gauss_source_hpre_cos_risk_cosine_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9116245371109623,0.001753751830034203,0.9698730363675491,0.0063763857929972105,0.9398304211205822,0.002099425023670516,0.8889530408006158,0.0034103243161411638,0.8312684251312028,0.00711801663901581,0.9759792966679232,0.0013720059803314713,0.9116245371109623,0.001753751830034203,0.9698730363675491,0.0063763857929972105,0.9398304211205822,0.002099425023670516,0.8312684251312028,0.00711801663901581,0.9759792966679232,0.0013720059803314713,0.4492818043379841,0.030430953456762135,0.2040072859744991,0.022456881613730335,0.27880288839218387,0.016689791507280623,0.8312684251312028,0.00711801663901573,0.3529949227333396,0.012506949573000602
qwen2_5_vl_7b,qwen2_5_vl_7b,6,hpre_softmax_prob_gauss_risk_cosine_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9159433022070685,0.006330798862482517,0.95696148052507,0.019412710155100325,0.9358305674423434,0.00619098925171175,0.8827944572748269,0.00962663510423389,0.829988440747365,0.003520277619443377,0.9758447667109639,0.0007654814740898363,0.9159433022070685,0.006330798862482517,0.95696148052507,0.019412710155100325,0.9358305674423434,0.00619098925171175,0.829988440747365,0.003520277619443377,0.9758447667109639,0.0007654814740898363,0.42522408963585434,0.0399679792822207,0.25500910746812383,0.07483657043414986,0.3087817280824038,0.043183307664712116,0.829988440747365,0.003520277619443473,0.3551321246326948,0.01582671966364916
qwen2_5_vl_7b,qwen2_5_vl_7b,7,hpre_raw_logit_gauss_source_hpre_cos_risk_sqrt_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9152598885168105,0.003720401827844932,0.9614805250699376,0.01198914420243952,0.9377369586466723,0.0037961449839197625,0.8858737490377213,0.005969231108264389,0.8285673464636095,0.006828330662806572,0.9746862983932324,0.0015801948675701093,0.9152598885168105,0.003720401827844932,0.9614805250699376,0.01198914420243952,0.9377369586466723,0.0037961449839197625,0.8285673464636095,0.006828330662806572,0.9746862983932324,0.0015801948675701093,0.4375374182555034,0.029650832998516126,0.24590163934426232,0.045281613459584896,0.3102819389557741,0.02810646892457018,0.8285673464636094,0.006828330662806644,0.3557425006900808,0.005803420964530479
qwen2_5_vl_7b,qwen2_5_vl_7b,8,hpre_raw_logit_gauss_risk_cosine_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9126373873517865,0.0015863448717425065,0.9687970733806757,0.005536767949330156,0.9398678993742321,0.002210757926632601,0.8891454965357969,0.0037417671468867623,0.828321580054586,0.0007845971804454679,0.9751880371037768,0.0005639500682343204,0.9126373873517865,0.0015863448717425065,0.9687970733806757,0.005536767949330156,0.9398678993742321,0.002210757926632601,0.828321580054586,0.0007845971804454679,0.9751880371037768,0.0005639500682343204,0.45191863153028206,0.03400337641784773,0.214936247723133,0.018575663073197753,0.2902638408256386,0.01568665883482544,0.8283215800545859,0.0007845971804454712,0.35769518996263816,0.00999638651166387
qwen2_5_vl_7b,qwen2_5_vl_7b,9,hpre_raw_logit_gauss_source_hpre_cos_risk_sqrt_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9003944356215948,0.0004964348294699817,0.9862276737680223,0.003429605648915244,0.9413549752435539,0.0013817303350947743,0.8901077752117014,0.002372753657801752,0.7940724434707861,0.006613350433725447,0.9692737030226116,0.0014606695808216535,0.9003944356215948,0.0004964348294699817,0.9862276737680223,0.003429605648915244,0.9413549752435539,0.0013817303350947743,0.7940724434707861,0.006613350433725447,0.9692737030226116,0.0014606695808216535,0.40342500636618284,0.043708099135466104,0.07650273224043715,0.0077279429637874065,0.1280025266711752,0.009273700906404328,0.7940724434707862,0.006613350433725494,0.31238677830423983,0.009727204114934447
qwen2_5_vl_7b,qwen2_5_vl_7b,10,ads+cgc,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9030798141976248,0.002187999678969315,0.9883795997417689,0.003291813759582205,0.9437985146935709,0.00031209984677479523,0.8947267128560431,0.00027217351084930856,0.7927977507081952,0.005733196424621558,0.9678528104589738,0.001377985126520496,0.9030798141976248,0.002187999678969315,0.9883795997417689,0.003291813759582205,0.9437985146935709,0.00031209984677479523,0.7927977507081952,0.005733196424621558,0.9678528104589738,0.001377985126520496,0.511223344556678,0.008054264923909822,0.10200364298724955,0.025370470450244303,0.1684443384729508,0.03407945884378346,0.7927977507081954,0.005733196424621579,0.3265227782765468,0.004006595247469004
qwen2_5_vl_7b,qwen2_5_vl_7b,11,hpre_softmax_prob_gauss_source_hpre_cos_risk_sqrt_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9015438107669235,0.0014536360077769582,0.987088444157521,0.006390894084319973,0.9423638970932796,0.0022323935628879516,0.8920323325635104,0.003741767146886728,0.792420281725915,0.001455018019310013,0.9691513695072974,6.22302179668405e-05,0.9015438107669235,0.0014536360077769582,0.987088444157521,0.006390894084319973,0.9423638970932796,0.0022323935628879516,0.792420281725915,0.001455018019310013,0.9691513695072974,6.22302179668405e-05,0.47102425876010784,0.07124193691848024,0.08743169398907104,0.020446215228272904,0.1446097374708252,0.02621073342706213,0.792420281725915,0.001455018019310013,0.3001676553762532,0.0032832343308642916
qwen2_5_vl_7b,qwen2_5_vl_7b,12,hpre_raw_logit_gauss_risk_sqrt_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9008238969702269,0.0008963898836631307,0.9909619109102646,0.005477909215131455,0.9437373218675346,0.0023973883792838043,0.8943418013856813,0.004190057940161111,0.7906487645240304,0.009897553599888677,0.9689068068056615,0.001957931620415467,0.9008238969702269,0.0008963898836631307,0.9909619109102646,0.005477909215131455,0.9437373218675346,0.0023973883792838043,0.7906487645240304,0.009897553599888677,0.9689068068056615,0.001957931620415467,0.537357887472304,0.11456451911957817,0.07650273224043715,0.011804627865952386,0.13225472709083205,0.0165651454722355,0.7906487645240304,0.009897553599888712,0.3064501139813454,0.009832627005008083
qwen2_5_vl_7b,qwen2_5_vl_7b,13,hpre_softmax_prob_gauss_source_hpre_cos_risk_cosine_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.900808640647014,0.0008023578798698356,0.9868732515601463,0.003177280624108747,0.9418750164708071,0.0010078696082009158,0.8910700538876059,0.0016555668335339804,0.7840148353541446,0.003102120348813745,0.9674213031859007,0.0006434374038252034,0.900808640647014,0.0008023578798698356,0.9868732515601463,0.003177280624108747,0.9418750164708071,0.0010078696082009158,0.7840148353541446,0.003102120348813745,0.9674213031859007,0.0006434374038252034,0.42451798847147687,0.027586216760921548,0.08014571948998178,0.011228440806865168,0.1340871050437122,0.01468153027111911,0.7840148353541446,0.0031021203488137317,0.2930490639716385,0.000782592091421727
qwen2_5_vl_7b,qwen2_5_vl_7b,14,hpre_softmax_prob_gauss_risk_sqrt_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.90042155004227,0.00334015020105369,0.9901011405207661,0.007404626870705975,0.9431086641121625,0.0024406636090903563,0.8931870669745958,0.004190057940161111,0.7829859090005774,0.004597202604880866,0.967077105824385,0.0007351789784130749,0.90042155004227,0.00334015020105369,0.9901011405207661,0.007404626870705975,0.9431086641121625,0.0024406636090903563,0.7829859090005774,0.004597202604880866,0.967077105824385,0.0007351789784130749,0.5169191919191919,0.10083887001725324,0.07285974499089252,0.039989978870856376,0.12122832512903435,0.06368404383487047,0.7829859090005774,0.004597202604880866,0.2949982123705306,0.0061571677166730185
