model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
llava_1_5_7b,all,amp_mean,REAL,1,1503,1503,0,1.485081544495152,1.0579688245903427,1.3923132395860123,1.9832492342475527
llava_1_5_7b,all,amp_mean,REAL,2,1503,1503,0,0.8049836646208246,0.6749729943825062,0.768972809625851,0.8813308363934305
llava_1_5_7b,all,amp_mean,REAL,3,1503,1503,0,0.5539705036907583,0.5030283634695287,0.5459794015422957,0.5862449316782135
llava_1_5_7b,all,amp_mean,REAL,4,1503,1503,0,0.7403403293115265,0.6978128771211326,0.7339495061266739,0.7734577497282491
llava_1_5_7b,all,amp_mean,REAL,5,1503,1503,0,0.7428877604647008,0.7087005199621279,0.7442559107475479,0.7786146326274771
llava_1_5_7b,all,amp_mean,REAL,6,1503,1503,0,0.7308391394895088,0.6918064472144896,0.7373186006607699,0.7741349587903864
llava_1_5_7b,all,amp_mean,REAL,7,1503,1503,0,0.6987663632887042,0.662718484403112,0.7013445198498771,0.7343910032309826
llava_1_5_7b,all,amp_mean,REAL,8,1503,1503,0,0.7021358518824521,0.6714394129918075,0.6991753441125007,0.732181806503386
llava_1_5_7b,all,amp_mean,REAL,9,1503,1503,0,0.6181071608553094,0.5988998584589831,0.6185165570506083,0.6384301603084221
llava_1_5_7b,all,amp_mean,REAL,10,1503,1503,0,0.6153237445663885,0.589207813567808,0.6141636445759096,0.6408410138529457
llava_1_5_7b,all,amp_mean,REAL,11,1503,1503,0,0.6159296470753787,0.5979089718323103,0.6171503647196256,0.6359268238329764
llava_1_5_7b,all,amp_mean,REAL,12,1503,1503,0,0.5722040363518028,0.5533064083369035,0.5724713974890734,0.5916179650051427
llava_1_5_7b,all,amp_mean,REAL,13,1503,1503,0,0.5483683058577129,0.5245920803235495,0.5485680961333053,0.5747111361345796
llava_1_5_7b,all,amp_mean,REAL,14,1503,1503,0,0.5131089418774692,0.49499926031525066,0.5168118006483685,0.5345158210784484
llava_1_5_7b,all,amp_mean,REAL,15,1503,1503,0,0.4801949227341109,0.46298076852170866,0.47991838135671877,0.4974145972070393
llava_1_5_7b,all,amp_mean,REAL,16,1503,1503,0,0.4589060567216958,0.4403430911979291,0.45776039201375834,0.4769222604882581
llava_1_5_7b,all,amp_mean,REAL,17,1503,1503,0,0.4573158795392276,0.4373824772330026,0.4553302470794239,0.47467976196204714
llava_1_5_7b,all,amp_mean,REAL,18,1503,1503,0,0.402212669449895,0.3849249645996019,0.39967821721478114,0.4178523474266538
llava_1_5_7b,all,amp_mean,REAL,19,1503,1503,0,0.43391097328183753,0.41665832692418403,0.4316639018539441,0.4494182792582666
llava_1_5_7b,all,amp_mean,REAL,20,1503,1503,0,0.35276204741743633,0.3341768258748197,0.3492389645406019,0.3662335770377671
llava_1_5_7b,all,amp_mean,REAL,21,1503,1503,0,0.3679778536595394,0.34678924576567166,0.36517049315824923,0.3875721451025484
llava_1_5_7b,all,amp_mean,REAL,22,1503,1503,0,0.29771910396299844,0.2784324978017345,0.2940247381971912,0.3139219232203482
llava_1_5_7b,all,amp_mean,REAL,23,1503,1503,0,0.25976001842984625,0.244672765186589,0.2580961295760144,0.2742099100647829
llava_1_5_7b,all,amp_mean,REAL,24,1503,1503,0,0.25892893367432857,0.24207274800541556,0.2573208204186312,0.27487881174089235
llava_1_5_7b,all,amp_mean,REAL,25,1503,1503,0,0.23964650319520228,0.22504667509077836,0.23857858765936774,0.2528055638311608
llava_1_5_7b,all,amp_mean,REAL,26,1503,1503,0,0.26620763709410045,0.2487501619522876,0.2639743363975024,0.2807158286158239
llava_1_5_7b,all,amp_mean,REAL,27,1503,1503,0,0.23955596667689943,0.22679434369391688,0.2380733696867162,0.24955913743527885
llava_1_5_7b,all,amp_mean,REAL,28,1503,1503,0,0.24118972183564644,0.22745033030608608,0.2406891425615216,0.25347055043203476
llava_1_5_7b,all,amp_mean,REAL,29,1503,1503,0,0.24350056895719466,0.22641783945826927,0.2407286880533825,0.25786869509975097
llava_1_5_7b,all,amp_mean,REAL,30,1503,1503,0,0.23045781857196226,0.2175221238342549,0.22908591240231313,0.24119678566523742
llava_1_5_7b,all,amp_mean,REAL,31,1503,1503,0,0.36537939831427324,0.34553968777251653,0.36101072092780745,0.37992795984121475
llava_1_5_7b,all,amp_mean,REAL,32,1503,1503,0,1.5324512385900226,1.4201061577613918,1.5319125800343198,1.6423683941331557
llava_1_5_7b,all,amp_mean,HALL,1,450,450,0,1.3743062509880515,1.0402776490126056,1.4088861179076653,1.5922581925406305
llava_1_5_7b,all,amp_mean,HALL,2,450,450,0,0.8837196300218225,0.740569404870553,0.8309968758444332,1.0167182966501813
llava_1_5_7b,all,amp_mean,HALL,3,450,450,0,0.5599958526534954,0.5230698209801006,0.5562824899563491,0.5875213095090812
llava_1_5_7b,all,amp_mean,HALL,4,450,450,0,0.7302368516222882,0.6862779143088582,0.7284410072842304,0.7685414079049802
llava_1_5_7b,all,amp_mean,HALL,5,450,450,0,0.7217103743136891,0.6921421182089191,0.7216764625407248,0.7479582570869476
llava_1_5_7b,all,amp_mean,HALL,6,450,450,0,0.7077686260667035,0.6734577696247648,0.7099662285883569,0.7429449926506172
llava_1_5_7b,all,amp_mean,HALL,7,450,450,0,0.6688544465375463,0.6378248585558708,0.6632539215270192,0.6989173454820077
llava_1_5_7b,all,amp_mean,HALL,8,450,450,0,0.7140792339483457,0.6806505888229251,0.7160274563395939,0.7503121651105962
llava_1_5_7b,all,amp_mean,HALL,9,450,450,0,0.6193505117376038,0.6010105700978352,0.6183391125592355,0.6385138299930185
llava_1_5_7b,all,amp_mean,HALL,10,450,450,0,0.6194549849029702,0.598264302291088,0.6197189202557065,0.6408199002476911
llava_1_5_7b,all,amp_mean,HALL,11,450,450,0,0.6235976213577693,0.6059402737866567,0.6239588231264936,0.6421024817159836
llava_1_5_7b,all,amp_mean,HALL,12,450,450,0,0.5812610865676368,0.561102396211419,0.5806517792946214,0.6042736563067851
llava_1_5_7b,all,amp_mean,HALL,13,450,450,0,0.5715055554391912,0.5522324306968787,0.5741927187565445,0.5957628473072087
llava_1_5_7b,all,amp_mean,HALL,14,450,450,0,0.5174069228093273,0.49833188545684826,0.5195449115240367,0.5369287379075633
llava_1_5_7b,all,amp_mean,HALL,15,450,450,0,0.47725212379766796,0.460493818671435,0.4761684504811981,0.4929100481587686
llava_1_5_7b,all,amp_mean,HALL,16,450,450,0,0.4656912969991238,0.44872991113199945,0.4652254211577759,0.4814476761592551
llava_1_5_7b,all,amp_mean,HALL,17,450,450,0,0.44903815205603875,0.4323460507062515,0.44542456345322634,0.4620547359108518
llava_1_5_7b,all,amp_mean,HALL,18,450,450,0,0.4003223770394792,0.38409807292961323,0.39640497849871126,0.41258323224786525
llava_1_5_7b,all,amp_mean,HALL,19,450,450,0,0.42831664561119764,0.4121826794974893,0.4266385813937556,0.4420421119429281
llava_1_5_7b,all,amp_mean,HALL,20,450,450,0,0.34511419119835285,0.32918180972186,0.342101540185778,0.35740731892969296
llava_1_5_7b,all,amp_mean,HALL,21,450,450,0,0.3607889462991551,0.3455895062798207,0.3579110887212369,0.3735804248735917
llava_1_5_7b,all,amp_mean,HALL,22,450,450,0,0.293680142346516,0.2807861248301846,0.28986448444276236,0.30182828554247687
llava_1_5_7b,all,amp_mean,HALL,23,450,450,0,0.2588048706070143,0.24951684698743512,0.2569319849284887,0.267109858414322
llava_1_5_7b,all,amp_mean,HALL,24,450,450,0,0.25598337447603375,0.2425401245594095,0.25366842720591654,0.2657260778064709
llava_1_5_7b,all,amp_mean,HALL,25,450,450,0,0.2391438460638337,0.229090051532081,0.23788255598572622,0.24703740503355615
llava_1_5_7b,all,amp_mean,HALL,26,450,450,0,0.2631498418362241,0.2502131059974946,0.2608222622467731,0.2733074098664949
llava_1_5_7b,all,amp_mean,HALL,27,450,450,0,0.24073352015067137,0.23081180122260844,0.239245956974882,0.2496654690433564
llava_1_5_7b,all,amp_mean,HALL,28,450,450,0,0.24073317261777283,0.23089155593600696,0.23991009704881233,0.2494727960885394
llava_1_5_7b,all,amp_mean,HALL,29,450,450,0,0.24089490978670172,0.2270740334377006,0.23979096633578484,0.25320037434693365
llava_1_5_7b,all,amp_mean,HALL,30,450,450,0,0.23043907803965713,0.22133880292845193,0.22967337616205719,0.23741354251161284
llava_1_5_7b,all,amp_mean,HALL,31,450,450,0,0.36853632005218984,0.3522523082940491,0.3657793451214392,0.38008544611703227
llava_1_5_7b,all,amp_mean,HALL,32,450,450,0,1.4510099010074726,1.3471104178472262,1.437402230258917,1.5374032816079388
llava_1_5_7b,all,amp_median,REAL,1,1503,1503,0,1.4524671890208674,1.042794722297318,1.3870926238197585,1.9306874408716137
llava_1_5_7b,all,amp_median,REAL,2,1503,1503,0,0.7904843011666975,0.669111924328213,0.7602922627382496,0.8632036609026901
llava_1_5_7b,all,amp_median,REAL,3,1503,1503,0,0.5470710832019258,0.49507510246651965,0.5391243507667242,0.5812068898681563
llava_1_5_7b,all,amp_median,REAL,4,1503,1503,0,0.7403245791233877,0.6960150609205215,0.7347805676248464,0.7751233300119587
llava_1_5_7b,all,amp_median,REAL,5,1503,1503,0,0.7403404195322263,0.7029960938740818,0.7392877809038401,0.7755979469854315
llava_1_5_7b,all,amp_median,REAL,6,1503,1503,0,0.732511363892569,0.6911865166356502,0.734807151123963,0.7762560563863916
llava_1_5_7b,all,amp_median,REAL,7,1503,1503,0,0.6959834393888854,0.658060828394589,0.6987362068146671,0.7333399148168918
