model,source_mode,category,layer,n_pairs,n_images,pair_raw_cosine_mean,pair_raw_cosine_std,pair_raw_cosine_sem,pair_centered_cosine_mean,pair_centered_cosine_std,pair_centered_cosine_sem,pair_js_normalized_mean,pair_js_normalized_std,pair_js_normalized_sem,pair_total_variation_mean,pair_total_variation_std,pair_total_variation_sem,pair_topk_overlap_fraction_mean,pair_topk_overlap_fraction_std,pair_topk_overlap_fraction_sem,image_raw_cosine_mean,image_raw_cosine_std,image_raw_cosine_sem,image_centered_cosine_mean,image_centered_cosine_std,image_centered_cosine_sem,image_js_normalized_mean,image_js_normalized_std,image_js_normalized_sem,image_total_variation_mean,image_total_variation_std,image_total_variation_sem,image_topk_overlap_fraction_mean,image_topk_overlap_fraction_std,image_topk_overlap_fraction_sem,specificity_pair_js_mean,specificity_pair_js_std,specificity_pair_js_sem,specificity_uniform_js_mean,specificity_uniform_js_std,specificity_uniform_js_sem,specificity_ratio_mean,specificity_ratio_std,specificity_ratio_sem,specificity_random_overlap_mean,specificity_random_overlap_std,specificity_random_overlap_sem
internvl_2_5_8b,hmid_cos,all,11,16860,3231,0.9403438313,0.04284655864,0.0003299796524,0.5295764161,0.3429073749,0.002640876187,0.02359380773,0.01778350409,0.0001369583622,0.1368079819,0.04797331156,0.0003694629668,0.4048524614,0.2082403621,0.001603747991,0.9419348918,0.03246482764,0.0005711426897,0.5924636642,0.2658200293,0.004676481521,0.0230556461,0.01334945201,0.0002348523765,0.1345939589,0.03716847387,0.0006538923407,0.449012607,0.1756818591,0.003090711297,0.0230556461,0.01334945201,0.0002348523765,0.03345197571,0.01460810061,0.000256995354,0.8224068837,0.514264972,0.009047289042,0.125,0,0
internvl_2_5_8b,hmid_cos,all,12,16860,3231,0.9584278506,0.02759373234,0.000212511121,0.7086955946,0.2220174755,0.001709851426,0.0162371534,0.01139870564,8.778630176e-05,0.1147850363,0.03497290643,0.0002693412931,0.5053417853,0.1703024514,0.001311571932,0.9597839807,0.02163401316,0.000380599848,0.7422769882,0.1666769001,0.00293229011,0.01576282717,0.008985935083,0.0001580865049,0.1126176474,0.02793537809,0.0004914576217,0.5350148477,0.1360066547,0.002392718897,0.01576282717,0.008985935083,0.0001580865049,0.03434746524,0.01048282145,0.0001844207184,0.5095652376,0.3260916602,0.005736819859,0.125,0,0
internvl_2_5_8b,hmid_cos,all,13,16860,3231,0.9440713572,0.04008575345,0.0003087175122,0.5027799167,0.3342243058,0.002574004162,0.02214220084,0.01676984447,0.0001291517365,0.1327145184,0.04510040792,0.0003473375086,0.3683274021,0.1978531598,0.001523751708,0.9451917494,0.03061546605,0.0005386074992,0.5483600747,0.2587160365,0.004551503387,0.02175142964,0.01271534163,0.0002236966879,0.1310320175,0.03528485899,0.0006207545438,0.3985323364,0.1663600442,0.002926715773,0.02175142964,0.01271534163,0.0002236966879,0.0271959044,0.01056884121,0.0001859340349,0.8963727778,0.5042232349,0.008870628171,0.125,0,0
internvl_2_5_8b,hmid_cos,all,14,16860,3231,0.9288393996,0.05959320158,0.000458952704,0.3150690552,0.4323155046,0.003329446389,0.02776185923,0.02467089328,0.0001900010887,0.1454044889,0.05891530584,0.0004537319393,0.3073954626,0.2260663348,0.001741033421,0.9309350147,0.04594340326,0.0008082666942,0.3844912907,0.3379430312,0.005945317004,0.02719968659,0.01925499555,0.0003387465991,0.1428570371,0.04636907101,0.0008157553224,0.3492538934,0.1908722136,0.003357950045,0.02719968659,0.01925499555,0.0003387465991,0.02415483841,0.01245958031,0.000219197166,1.248310693,0.6491630828,0.0114205057,0.125,0,0
internvl_2_5_8b,hmid_cos,all,15,16860,3231,0.9312859439,0.05220365668,0.0004020426619,0.5249751631,0.343847257,0.00264811462,0.02659910632,0.02144804976,0.000165180594,0.1433686899,0.0535908788,0.000412726252,0.3951215896,0.2190835173,0.001687255761,0.9313085505,0.04012829035,0.0007059633871,0.5775789055,0.2704912111,0.004758660037,0.02656121959,0.01621078292,0.0002851907999,0.1427311072,0.04161338783,0.0007320902029,0.4366500936,0.1868704854,0.003287549001,0.02656121959,0.01621078292,0.0002851907999,0.0378886562,0.01910186802,0.0003360526784,0.8438811305,0.5148297226,0.009057224507,0.125,0,0
internvl_2_5_8b,hmid_cos,all,16,16860,3231,0.9410853368,0.0483361857,0.0003722576156,0.611562292,0.3508093554,0.002701732714,0.02362635825,0.02081644779,0.0001603163574,0.134602945,0.05420781259,0.0004174775227,0.4713967972,0.2216248648,0.001706827763,0.9435616225,0.03433847954,0.0006041052114,0.6673851842,0.2564906597,0.004512353089,0.02265764429,0.01474050947,0.0002593247783,0.1315568484,0.0402529877,0.0007081571453,0.5128894925,0.1790583017,0.003150111905,0.02265764429,0.01474050947,0.0002593247783,0.0402344105,0.01879147985,0.0003305921247,0.6843257897,0.4911602566,0.008640815628,0.125,0,0
internvl_2_5_8b,hmid_cos,all,17,16860,3231,0.9481309717,0.03859366406,0.0002972262944,0.6242237289,0.2869146197,0.002209652058,0.02025202467,0.01616414812,0.0001244870101,0.1266149234,0.04615591437,0.0003554664147,0.4553306643,0.2025518908,0.001559938643,0.9512555202,0.02704323671,0.0004757624813,0.6695071975,0.2115810238,0.003722273112,0.01902903554,0.01127672698,0.0001983876289,0.1224419937,0.0344149857,0.0006054511584,0.4892594741,0.1633250375,0.00287332193,0.01902903554,0.01127672698,0.0001983876289,0.03336828755,0.01506438687,0.0002650226433,0.6654087792,0.4125880506,0.007258521486,0.125,0,0
internvl_2_5_8b,hmid_cos,all,18,16860,3231,0.930414859,0.05482132725,0.0004222024612,0.603052132,0.3297584834,0.002539610955,0.02632645167,0.02237783706,0.0001723412831,0.1436572136,0.05747962727,0.0004426751653,0.4584056198,0.2218741367,0.001708747513,0.9332354854,0.03918727445,0.000689408414,0.6476933613,0.2431068853,0.00427689689,0.0250772252,0.01550314933,0.0002727416423,0.1396456009,0.04220978608,0.0007425824349,0.4867001616,0.1774943639,0.003122598079,0.0250772252,0.01550314933,0.0002727416423,0.04375586179,0.02104925866,0.0003703124607,0.6959229948,0.4681702098,0.008236359541,0.125,0,0
internvl_2_5_8b,hmid_cos,all,19,16860,3231,0.9243465261,0.05268041807,0.000405714405,0.7330040994,0.2087919848,0.001607996273,0.02949902162,0.02276705015,0.0001753387794,0.1538863041,0.05588835846,0.0004304201244,0.5324362396,0.1912702881,0.001473054201,0.9275432042,0.03961067014,0.0006968570706,0.7492842945,0.1601421585,0.00281732662,0.02818878525,0.01640944513,0.0002886857965,0.1497296121,0.04290701259,0.0007548485042,0.5474116142,0.1548896572,0.00272492115,0.02818878525,0.01640944513,0.0002886857965,0.06763384649,0.02800059121,0.0004926048939,0.4799659667,0.3046087225,0.00535887783,0.125,0,0
internvl_2_5_8b,hmid_cos,all,20,16860,3231,0.9105558786,0.05898965884,0.0004543045635,0.6928815299,0.2120299797,0.001632933454,0.03223965943,0.02154422024,0.0001659212439,0.1611000469,0.05555622549,0.0004278622265,0.5121830516,0.201160328,0.001549221623,0.9120240483,0.04557369904,0.0008017626134,0.7052302074,0.1678726149,0.002953325915,0.03136796729,0.01586216314,0.0002790576504,0.1582113136,0.04269793725,0.0007511703126,0.5208774269,0.1648958819,0.002900957262,0.03136796729,0.01586216314,0.0002790576504,0.06658452896,0.02461700094,0.0004330785392,0.5310383025,0.3140258079,0.005524549415,0.125,0,0
