model,source_mode,label,layer,n_samples,n_tokens,n_visual_mean,n_visual_min,n_visual_max,token_mean,token_std,max_row_sum_error,p50_mean,p50_std,p50_sem,p90_mean,p90_std,p90_sem,p99_mean,p99_std,p99_sem,pmax_mean,pmax_std,pmax_sem,relative_p50_mean,relative_p50_std,relative_p50_sem,relative_p90_mean,relative_p90_std,relative_p90_sem,relative_p99_mean,relative_p99_std,relative_p99_sem,relative_pmax_mean,relative_pmax_std,relative_pmax_sem,top1_mass_mean,top1_mass_std,top1_mass_sem,top5_mass_mean,top5_mass_std,top5_mass_sem,top10_mass_mean,top10_mass_std,top10_mass_sem,top32_mass_mean,top32_mass_std,top32_mass_sem,normalized_entropy_mean,normalized_entropy_std,normalized_entropy_sem,effective_token_fraction_mean,effective_token_fraction_std,effective_token_fraction_sem,mass_above_uniform_mean,mass_above_uniform_std,mass_above_uniform_sem,fraction_above_uniform_mean,fraction_above_uniform_std,fraction_above_uniform_sem
internvl_2_5_8b,hmid_cos,hall,21,1766,452096,256,256,256,0.00390625,0.002437576268,1.556472853e-07,0.003351505741,0.0003841340638,9.140868709e-06,0.006970606339,0.001033326818,2.458908402e-05,0.01116882164,0.003368270468,8.015149142e-05,0.01395492483,0.005335102336,0.0001269542969,0.8579854697,0.09833832035,0.002340062389,1.784475223,0.2645316653,0.00629480551,2.85921834,0.8622772398,0.0205187818,3.572460757,1.365786198,0.03250030001,0.01395492483,0.005335102336,0.0001269542969,0.05914766124,0.01868081984,0.0004445294952,0.1065172614,0.02986565914,0.0007106843543,0.2715775757,0.05658522778,0.00134650422,0.9691969396,0.01807952122,0.0004302209706,0.8471019063,0.08134574798,0.001935706495,0.6397261202,0.05094736596,0.001212345447,0.4127043814,0.04472062935,0.001064173787
internvl_2_5_8b,hmid_cos,hall,22,1766,452096,256,256,256,0.00390625,0.002332666156,1.286971383e-07,0.003375121255,0.0003076346384,7.320485487e-06,0.006918239278,0.0009081187723,2.160962864e-05,0.01093780392,0.002646640143,6.297954893e-05,0.01336562933,0.003973197122,9.454634895e-05,0.8640310412,0.07875446742,0.001874044285,1.771069255,0.2324784057,0.005532064933,2.800077804,0.6775398767,0.01612276453,3.421601108,1.017138463,0.02420386533,0.01336562933,0.003973197122,9.454634895e-05,0.05757244574,0.01433596605,0.0003411391902,0.1044165482,0.02334096981,0.0005554226002,0.2681042438,0.045329251,0.001078656571,0.9712569477,0.01385581814,0.0003297135723,0.8551452126,0.06418636924,0.00152738127,0.6299538394,0.05123664929,0.001219229244,0.4086764758,0.04219405376,0.001004051299
internvl_2_5_8b,hmid_cos,hall,23,1766,452096,256,256,256,0.00390625,0.002225136479,1.564621925e-07,0.003434307778,0.0002884708042,6.864462166e-06,0.006771857289,0.0009110972339,2.168050423e-05,0.01041824541,0.002588541248,6.159702543e-05,0.01269363021,0.003917380175,9.321812678e-05,0.8791827912,0.07384852588,0.001757302314,1.733595466,0.2332408919,0.005550209083,2.667070826,0.6626665596,0.01576883851,3.249569335,1.002849325,0.02386384046,0.01269363021,0.003917380175,9.321812678e-05,0.05481427672,0.01410173291,0.0003355653695,0.09986306135,0.02312946068,0.000550389521,0.2594470923,0.04569444913,0.001087346839,0.9734799836,0.01398664226,0.000332826668,0.8657906079,0.06525903933,0.001552906568,0.6273922989,0.0466606567,0.001110338751,0.4160465919,0.03752822912,0.0008930231591
internvl_2_5_8b,hmid_cos,hall,24,1766,452096,256,256,256,0.00390625,0.002444855302,1.264270395e-07,0.00335521842,0.0003423045221,8.145491351e-06,0.0069915472,0.001041180133,2.477596181e-05,0.01125970974,0.003287719761,7.823470376e-05,0.01401451141,0.005141387182,0.0001223446438,0.8589359156,0.08762995765,0.002085245786,1.789836083,0.266542114,0.006342646224,2.882485694,0.8416562589,0.02002808416,3.587714922,1.316195119,0.03132022881,0.01401451141,0.005141387182,0.0001223446438,0.05958263717,0.01807916815,0.000430212569,0.1073796532,0.02885603771,0.0006866593646,0.273067337,0.05471876439,0.001302089787,0.9689013391,0.01760481803,0.0004189249155,0.8455109518,0.07940062258,0.001889420217,0.6356508149,0.05028032377,0.001196472486,0.408780436,0.04078498322,0.000970521003
internvl_2_5_8b,hmid_cos,hall,25,1766,452096,256,256,256,0.00390625,0.002404441841,1.374864951e-07,0.003370627582,0.0003137917784,7.467001025e-06,0.007046722453,0.0009968444389,2.372094796e-05,0.01096568234,0.002689580376,6.400135634e-05,0.01334091888,0.003984322297,9.481108403e-05,0.8628806609,0.08033069528,0.001911552262,1.803960948,0.2551921764,0.006072562678,2.80721468,0.6885325764,0.01638434722,3.415275234,1.019986508,0.02427163751,0.01334091888,0.003984322297,9.481108403e-05,0.05767067314,0.01454948076,0.0003462199943,0.1048630557,0.02402403432,0.0005716768291,0.2712264119,0.04871470292,0.001159216913,0.9689853536,0.01590932473,0.0003785788929,0.84521415,0.072594178,0.001727453805,0.6432715158,0.04762134786,0.001133199394,0.4137860101,0.03672425336,0.0008738917217
internvl_2_5_8b,hmid_cos,hall,26,1766,452096,256,256,256,0.00390625,0.002684835078,1.428998075e-07,0.003254869565,0.0003552089291,8.452565108e-06,0.007468514302,0.001005033074,2.391580503e-05,0.01194429687,0.003024939169,7.198156684e-05,0.01451746321,0.004411538856,0.0001049771454,0.8332466086,0.09093348584,0.002163856668,1.911939661,0.2572884669,0.006122446087,3.05774,0.7743844271,0.01842728111,3.716470582,1.129353947,0.02687414923,0.01451746321,0.004411538856,0.0001049771454,0.06279403616,0.01638224057,0.000389832416,0.1138690576,0.02663098647,0.0006337119611,0.2912911768,0.05170612704,0.001230400954,0.96182492,0.01778794528,0.0004232826186,0.8130662102,0.07753747903,0.001845084783,0.6629569073,0.04283931467,0.001019405952,0.4059137882,0.03691265785,0.000878375002
internvl_2_5_8b,hmid_cos,hall,27,1766,452096,256,256,256,0.00390625,0.002076582671,1.169100869e-07,0.003509267432,0.000231338632,5.504942835e-06,0.006667189514,0.0007780456877,1.85144046e-05,0.009750273549,0.001904753397,4.532558387e-05,0.01168340327,0.002908123556,6.920181811e-05,0.8983724627,0.0592226898,0.001409265366,1.706800516,0.199179696,0.004739687579,2.496070029,0.4876168697,0.01160334947,2.990951236,0.7444796304,0.01771566544,0.01168340327,0.002908123556,6.920181811e-05,0.05104610056,0.01028773778,0.0002448073971,0.09392246898,0.01706666263,0.0004061189494,0.2498099266,0.03572967186,0.0008502246226,0.9761295112,0.01064296389,0.0002532603712,0.877530147,0.05100757655,0.00121377822,0.6301623609,0.03834368843,0.0009124278597,0.4270840706,0.03230376248,0.0007687015534
internvl_2_5_8b,hmid_cos,hall,28,1766,452096,256,256,256,0.00390625,0.001600034945,1.380685717e-07,0.003678938766,0.0002227874215,5.301457906e-06,0.005875777852,0.0007980778546,1.899109081e-05,0.008276657512,0.001988459248,4.731745145e-05,0.009969841765,0.002828720984,6.731235149e-05,0.9418083242,0.0570335799,0.001357173224,1.50419913,0.2043079308,0.004861719246,2.118824323,0.5090455675,0.01211326757,2.552279492,0.7241525718,0.01723196198,0.009969841765,0.002828720984,6.731235149e-05,0.04339374334,0.01065258752,0.0002534893755,0.07993028728,0.01783022855,0.0004242887929,0.2158842966,0.03736236459,0.0008890762405,0.985781573,0.01135527929,0.0002702106554,0.9259016007,0.0530862721,0.001263242938,0.5937500758,0.04893711817,0.001164509514,0.4437331894,0.03690239932,0.0008781308896
internvl_2_5_8b,hmid_cos,hall,29,1766,452096,256,256,256,0.00390625,0.001304341016,1.457519829e-07,0.003710972331,0.0001571024057,3.738414788e-06,0.005488000043,0.0004996911667,1.18906699e-05,0.007730287077,0.001494877947,3.557217214e-05,0.009443636029,0.002508723431,5.969767764e-05,0.9500089168,0.04021821587,0.0009570341856,1.404928011,0.1279209387,0.003044011494,1.978953492,0.3826887543,0.009106476068,2.417570823,0.6422331984,0.01528260548,0.009443636029,0.002508723431,5.969767764e-05,0.040697534,0.008367469709,0.0001991126256,0.07462694334,0.01311926695,0.0003121865723,0.2012648343,0.02489114967,0.0005923107388,0.9906820878,0.005913770034,0.0001407242954,0.9501352922,0.02957976576,0.0007038812246,0.55650591,0.04279065413,0.001018248024,0.4347328886,0.04004181575,0.0009528365617
internvl_2_5_8b,hmid_cos,hall,30,1766,452096,256,256,256,0.00390625,0.001601235978,1.386506483e-07,0.003690387329,0.0001579433928,3.758426947e-06,0.005943348877,0.0005039992198,1.199318449e-05,0.008381418495,0.001321210243,3.143956891e-05,0.01020934171,0.002392659799,5.693582304e-05,0.9447391563,0.04043350855,0.0009621572984,1.521497312,0.1290238003,0.00307025523,2.145643135,0.3382298222,0.00804852964,2.613591478,0.6125209084,0.0145755707,0.01020934171,0.002392659799,5.693582304e-05,0.04407774993,0.007482328349,0.0001780497683,0.08091746805,0.011739323,0.0002793493739,0.2183040994,0.02327866818,0.0005539400684,0.9854500845,0.007096112332,0.0001688593574,0.9231762798,0.03450088233,0.0008209843005,0.6010611664,0.04523957512,0.00107652264,0.4448413611,0.03519880443,0.0008375920812
